Dataset:              Benthic Species Abundance Data
File Name:            va91_3_2.txt
Date Created:         03/10/96
# Variables:          7
# Header Records:     17
# Data Records:       3342
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
VA91-270 910817 Pista spp.                            3      2     0.67   1.15
VA91-270 910817 Polycirrinae Unidentified             3     31    10.33   9.29
VA91-270 910817 SABELLARIA VULGARIS                   3     75    25.00  28.62
VA91-270 910817 SAYELLA CHESAPEAKEA                   3      1     0.33   0.58
VA91-270 910817 SCOLOPLOS RUBRA                       3      1     0.33   0.58
VA91-270 910817 SERPULIDAE                            3      2     0.67   1.15
VA91-270 910817 SPHAEROSYLLIS ACICULATA               3     36    12.00  12.17
VA91-270 910817 SPHAEROSYLLIS TAYLORI                 3     26     8.67   9.61
VA91-270 910817 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
VA91-270 910817 SPIOPHANES BOMBYX                     3      1     0.33   0.58
VA91-270 910817 STREPTOSYLLIS PETTIBONEAE             3      7     2.33   0.58
VA91-270 910817 SYLLIDAE                              3      5     1.67   2.89
VA91-270 910817 TAGELUS DIVISUS                       3      1     0.33   0.58
VA91-270 910817 TELLINA AGILIS                        3     57    19.00   8.72
VA91-270 910817 TELLINIDAE                            3      3     1.00   1.00
VA91-270 910817 TEREBELLIDAE                          3      2     0.67   0.58
VA91-270 910817 THALASSINIDEA                         3      2     0.67   0.58
VA91-270 910817 TRACHYPENAEUS CONSTRICTUS             3      1     0.33   0.58
VA91-270 910817 TURBONILLA INTERRUPTA                 3      3     1.00   1.00
VA91-270 910817 TURRIDAE                              3      1     0.33   0.58
VA91-270 910817 UNCIOLA SERRATA                       3     35    11.67   4.04
VA91-270 910817 UPOGEBIA AFFINIS                      3      3     1.00   0.00
VA91-271 910816 ACANTHOHAUSTORIUS SIMILIS             3     17     5.67   4.51
VA91-271 910816 ACTEOCINA CANALICULATA                3    167    55.67  23.12
VA91-271 910816 ACTEON PUNCTOSTRIATUS                 3      1     0.33   0.58
VA91-271 910816 ALIGENA ELEVATA                       3      2     0.67   1.15
VA91-271 910816 AMPELISCA VERRILLI                    3     12     4.00   2.00
VA91-271 910816 ANACHIS                               3      2     0.67   1.15
VA91-271 910816 APOPRIONOSPIO PYGMAEA                 3      8     2.67   2.08
VA91-271 910816 ARICIDEA CATHERINAE                   3      2     0.67   0.58
VA91-271 910816 ARICIDEA WASSI                        3      1     0.33   0.58
VA91-271 910816 BRANCHIOSTOMA CARIBAEUM               3      8     2.67   1.53
VA91-271 910816 CIRROPHORUS SP. A MORRIS              3      5     1.67   0.58
VA91-271 910816 DISSODACTYLUS MELLITAE                3      5     1.67   2.89
VA91-271 910816 ECHINOIDEA                            3     18     6.00   2.00
VA91-271 910816 EPITONIUM SPP.                        3      1     0.33   0.58
VA91-271 910816 GLYCERA AMERICANA                     3      4     1.33   0.58
VA91-271 910816 GLYCERA SPP.                          3      2     0.67   1.15
VA91-271 910816 GLYCINDE SOLITARIA                    3      1     0.33   0.58
VA91-271 910816 HAMINOEA SOLITARIA                    3      1     0.33   0.58
VA91-271 910816 HAUSTORIIDAE                          3      1     0.33   0.58
VA91-271 910816 HESIONIDAE                            3      1     0.33   0.58
VA91-271 910816 KURTZIELLA ATROSTYLA                  3      4     1.33   1.53
VA91-271 910816 LEPTOSYNAPTA TENUIS                   3      3     1.00   1.73
VA91-271 910816 LISTRIELLA BARNARDI                   3      2     0.67   1.15
VA91-271 910816 LOIMIA MEDUSA                         3      2     0.67   0.58
VA91-271 910816 MAGELONA SPP.                         3      3     1.00   0.00
VA91-271 910816 MELLITA QUINQUIESPERFORATA            3      1     0.33   0.58
VA91-271 910816 MICROPROTOPUS RANEYI                  3      1     0.33   0.58
VA91-271 910816 MOLGULA MANHATTENSIS                  3      1     0.33   0.58
VA91-271 910816 MULINIA LATERALIS                     3      1     0.33   0.58
VA91-271 910816 NEMERTINEA                            3      2     0.67   1.15
VA91-271 910816 NEPHTYS PICTA                         3     34    11.33   2.52
VA91-271 910816 ODOSTOMIA ENGONIA                     3     47    15.67   9.07
VA91-271 910816 OGYRIDES ALPHAEROSTRIS                3      5     1.67   2.08
VA91-271 910816 OPHIUROIDEA                           3      1     0.33   0.58
VA91-271 910816 ORBINIA RISERI                        3      1     0.33   0.58
VA91-271 910816 OWENIA FUSIFORMIS                     3      2     0.67   0.58
VA91-271 910816 OXYUROSTYLIS SMITHI                   3      2     0.67   0.58
VA91-271 910816 PAGURUS LONGICARPUS                   3      1     0.33   0.58
VA91-271 910816 PHORONIS SPP.                         3    158    52.67  27.68
VA91-271 910816 PHYLLODOCE ARENAE                     3      2     0.67   0.58
VA91-271 910816 PINNIXA SPP.                          3      3     1.00   1.00
VA91-271 910816 POLYDORA                              3      1     0.33   0.58
VA91-271 910816 PRIONOSPIO PERKINSI                   3      2     0.67   0.58
VA91-271 910816 PSEUDEURYTHOE PAUCIBRANCHIATA         3      1     0.33   0.58
VA91-271 910816 PTILANTHURA TENUIS                    3      4     1.33   0.58
VA91-271 910816 RHEPOXYNIUS HUDSONI                   3     61    20.33  11.85
VA91-271 910816 SCOLOPLOS RUBRA                       3      1     0.33   0.58
VA91-271 910816 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
VA91-271 910816 SPIOPHANES BOMBYX                     3     14     4.67   3.21
VA91-271 910816 SYNCHELIDIUM AMERICANUM               3      1     0.33   0.58
VA91-271 910816 TELLINA AGILIS                        3      2     0.67   0.58
VA91-271 910816 TELLINIDAE                            3      4     1.33   2.31
VA91-271 910816 THARYX SP. A MORRIS                   3      1     0.33   0.58
VA91-271 910816 TURBONILLA SPP.                       3      7     2.33   2.52
VA91-273 910804 AULODRILUS PIGUETI                    3      5     1.67   1.53
VA91-273 910804 CHAOBORUS PUNCTIPENNIS                3      2     0.67   1.15
VA91-273 910804 HYDROBIIDAE                           3      1     0.33   0.58
VA91-273 910804 LIMNODRILUS HOFFMEISTERI              3      2     0.67   1.15
VA91-273 910804 RANGIA CUNEATA                        3      1     0.33   0.58
VA91-273 910804 TUBIFICIDAE WITH CAPILIFORM CHAETAE   3     43    14.33   3.79
VA91-275 910805 CHAOBORUS PUNCTIPENNIS                3      1     0.33   0.58
VA91-275 910805 COELOTANYPUS SPP.                     3      1     0.33   0.58
VA91-275 910805 CORBICULA FLUMINEA                    3      5     1.67   1.15
VA91-275 910805 LIMNODRILUS HOFFMEISTERI              3      4     1.33   1.15
VA91-275 910805 MARENZELLERIA VIRIDIS                 3      1     0.33   0.58
VA91-275 910805 MUSCULIUM                             3      8     2.67   1.15
VA91-275 910805 PISIDIUM                              3      5     1.67   0.58
VA91-275 910805 TUBIFICIDAE WITH CAPILIFORM CHAETAE   3     57    19.00   7.81
VA91-276 910816 ACTEOCINA CANALICULATA                3     31    10.33   1.53
VA91-276 910816 ACTEON PUNCTOSTRIATUS                 3      2     0.67   0.58
VA91-276 910816 ALIGENA ELEVATA                       3      1     0.33   0.58
VA91-276 910816 ANACHIS                               3      8     2.67   4.62
VA91-276 910816 ANACHIS OBESA                         3     15     5.00   5.57
VA91-276 910816 ANADARA TRANSVERSA                    3      5     1.67   2.08
VA91-276 910816 ANTHOZOA                              3      1     0.33   0.58
VA91-276 910816 ASTYRIS LUNATA                        3      1     0.33   0.58
VA91-276 910816 BHAWANIA HETEROSETA                   3      1     0.33   0.58
VA91-276 910816 BIVALVIA: OTHER - UNIDENTIFIED        3      6     2.00   3.46
VA91-276 910816 CERAPUS TUBULARIS                     3     20     6.67  11.55
VA91-276 910816 CIRRATULIDAE                          3      1     0.33   0.58
VA91-276 910816 CLYMENELLA TORQUATA                   3      3     1.00   1.73
VA91-276 910816 EDOTEA TRILOBA                        3      2     0.67   1.15
VA91-276 910816 ERICTHONIUS BRASILIENSIS              3      1     0.33   0.58
VA91-276 910816 GLYCERA SPP.                          3      1     0.33   0.58
VA91-276 910816 GLYCINDE SOLITARIA                    3      3     1.00   0.00
VA91-276 910816 HETEROMASTUS FILIFORMIS               3      5     1.67   2.89
VA91-276 910816 LEITOSCOLOPLOS ROBUSTUS               3      7     2.33   1.15
VA91-276 910816 LEITOSCOLOPLOS SPP.                   3      1     0.33   0.58
VA91-276 910816 LEPIDAMETRIA COMMENSALIS              3      2     0.67   1.15
VA91-276 910816 LEUCON AMERICANUS                     3      5     1.67   1.53
VA91-276 910816 LISTRIELLA BARNARDI                   3      1     0.33   0.58
VA91-276 910816 LOIMIA MEDUSA                         3     33    11.00  12.17
VA91-276 910816 MACOMA TENTA                          3      7     2.33   1.15
VA91-276 910816 MALMGRENIELLA SP. A WESTON            3      3     1.00   1.73
VA91-276 910816 MEDIOMASTUS AMBISETA                  3     45    15.00   9.17
VA91-276 910816 MELINNA MACULATA                      3      1     0.33   0.58
VA91-276 910816 MICROPHIOPHOLIS ATRA                  3      9     3.00   5.20
VA91-276 910816 NEANTHES SUCCINEA                     3      1     0.33   0.58
VA91-276 910816 NEMERTINEA                            3      5     1.67   2.08
VA91-276 910816 NEPHTYS CRYPTOMMA                     3      2     0.67   1.15
VA91-276 910816 NEREIDIDAE                            3      4     1.33   2.31
VA91-276 910816 ODOSTOMIA ENGONIA                     3     23     7.67   4.73
VA91-276 910816 OGYRIDES ALPHAEROSTRIS                3     12     4.00   4.58
VA91-276 910816 OLIGOCHAETA                           3      1     0.33   0.58
VA91-276 910816 PARACAPRELLA TENUIS                   3      2     0.67   1.15
VA91-276 910816 PARAHESIONE LUTEOLA                   3      1     0.33   0.58
VA91-276 910816 PARAPRIONOSPIO PINNATA                3    110    36.67  12.66
VA91-276 910816 PECTINARIA GOULDII                    3      7     2.33   4.04
VA91-276 910816 PHORONIS SPP.                         3      5     1.67   2.08
VA91-276 910816 PINNIXA CHAETOPTERANA                 3      4     1.33   2.31
VA91-276 910816 PINNIXA SPP.                          3      4     1.33   2.31
VA91-276 910816 PODARKEOPSIS LEVIFUSCINA              3      9     3.00   3.46
VA91-276 910816 PRIONOSPIO PERKINSI                   3     13     4.33   4.04
VA91-276 910816 PSEUDEURYTHOE PAUCIBRANCHIATA         3     30    10.00   2.65
VA91-276 910816 SACCOGLOSSUS KOWALEVSKII              3      1     0.33   0.58
VA91-276 910816 SIGAMBRA TENTACULATA                  3     18     6.00   4.36
VA91-276 910816 TURBONILLA INTERRUPTA                 3      1     0.33   0.58
VA91-276 910816 TURBONILLA SPP.                       3      1     0.33   0.58
VA91-278      .                                       .      .      .      .  
VA91-279 910823 ACTEOCINA CANALICULATA                3     23     7.67   2.08
VA91-279 910823 ACTEON PUNCTOSTRIATUS                 3     16     5.33   2.52
VA91-279 910823 ANACHIS OBESA                         3     70    23.33  13.61
VA91-279 910823 ANTHOZOA                              3      1     0.33   0.58
VA91-279 910823 Ampelisca abdita-vadorum complex      3      5     1.67   0.58
VA91-279 910823 BHAWANIA HETEROSETA                   3     15     5.00   3.46
VA91-279 910823 BRANIA CLAVATA                        3      1     0.33   0.58
VA91-279 910823 CIRRIFORMIA GRANDIS                   3      1     0.33   0.58
VA91-279 910823 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-279 910823 GLYCERA AMERICANA                     3      2     0.67   0.58
VA91-279 910823 GLYCINDE SOLITARIA                    3      3     1.00   1.00
VA91-279 910823 GYPTIS VITTATA                        3      1     0.33   0.58
VA91-279 910823 LISTRIELLA BARNARDI                   3      2     0.67   0.58
VA91-279 910823 LOIMIA MEDUSA                         3     24     8.00   1.73
VA91-279 910823 MACOMA BALTHICA                       3      2     0.67   1.15
VA91-279 910823 MACOMA TENTA                          3     18     6.00   1.00
VA91-279 910823 MEDIOMASTUS AMBISETA                  3      3     1.00   1.00
VA91-279 910823 Monticellina dorsobranchialis         3      1     0.33   0.58
VA91-279 910823 NEMERTINEA                            3     12     4.00   2.00
VA91-279 910823 NEPHTYS CRYPTOMMA                     3     14     4.67   1.53
VA91-279 910823 NEREIDIDAE                            3      1     0.33   0.58
VA91-279 910823 NOTOMASTUS                            3      1     0.33   0.58
VA91-279 910823 ODOSTOMIA ENGONIA                     3     12     4.00   3.00
VA91-279 910823 OGYRIDES ALPHAEROSTRIS                3      7     2.33   2.52
VA91-279 910823 OPHIUROIDEA                           3      3     1.00   1.00
VA91-279 910823 OWENIA FUSIFORMIS                     3      1     0.33   0.58
VA91-279 910823 PARACAPRELLA TENUIS                   3      1     0.33   0.58
VA91-279 910823 PARAPRIONOSPIO PINNATA                3     59    19.67   4.16
VA91-279 910823 PARVILUCINA MULTILINEATA              3      3     1.00   1.00
VA91-279 910823 PECTINARIA GOULDII                    3      5     1.67   1.15
VA91-279 910823 PENAEIDAE                             3      1     0.33   0.58
VA91-279 910823 PHORONIS SPP.                         3     40    13.33   3.06
VA91-279 910823 PHYLLODOCE ARENAE                     3      1     0.33   0.58
VA91-279 910823 PINNIXA SPP.                          3      1     0.33   0.58
VA91-279 910823 PRIONOSPIO PERKINSI                   3      4     1.33   1.15
VA91-279 910823 PSEUDEURYTHOE PAUCIBRANCHIATA         3      9     3.00   2.65
VA91-279 910823 SACCOGLOSSUS KOWALEVSKII              3      7     2.33   3.21
VA91-279 910823 SAYELLA CHESAPEAKEA                   3      1     0.33   0.58
VA91-279 910823 SIGAMBRA TENTACULATA                  3     12     4.00   2.65
VA91-279 910823 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
VA91-279 910823 TELLINA AGILIS                        3      1     0.33   0.58
VA91-279 910823 TURBELLARIA                           3      3     1.00   0.00
VA91-279 910823 TURBONILLA INTERRUPTA                 3     28     9.33   5.51
VA91-279 910823 VITRINELLIDAE                         3      2     0.67   0.58
VA91-281 910809 NO ORGANISMS PRESENT                  .      0     0.00   0.00
VA91-282 910812 ACTEOCINA CANALICULATA                3     42    14.00  10.58
VA91-282 910812 ACTEON PUNCTOSTRIATUS                 3      4     1.33   1.53
VA91-282 910812 Ampelisca abdita-vadorum complex      3      1     0.33   0.58
VA91-282 910812 GLYCERA AMERICANA                     3      1     0.33   0.58
VA91-282 910812 GLYCINDE SOLITARIA                    3      3     1.00   1.00
VA91-282 910812 LOIMIA MEDUSA                         3      1     0.33   0.58
VA91-282 910812 MACOMA BALTHICA                       3      1     0.33   0.58
VA91-282 910812 MACOMA TENTA                          3      3     1.00   0.00
VA91-282 910812 MULINIA LATERALIS                     3     10     3.33   3.21
VA91-282 910812 NEANTHES SUCCINEA                     3      1     0.33   0.58
VA91-282 910812 ODOSTOMIA ENGONIA                     3      1     0.33   0.58
VA91-282 910812 PARAPRIONOSPIO PINNATA                3     23     7.67   0.58
