PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
8/23/2024,203,APISTOBRANCHUS,129198,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
8/23/2024,204,APISTOBRANCHUS ORNATUS,326532,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
8/23/2024,205,APISTOBRANCHUS TULLBERGI,129851,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
8/23/2024,206,APISTOBRANCHUS TYPICUS,157182,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
8/23/2024,207,APLYSIA,137654,,EST,MOLLUSCA,GASTROPODA,ANASPIDEA,APLYSIIDAE
8/23/2024,208,APOCOROPHIUM,148593,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,209,APOCOROPHIUM ACUTUM,148604,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,210,APOCOROPHIUM LACUSTRE,148594,656749,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,211,APOCOROPHIUM LACUSTRE,148594,656749,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,214,APOLOCHUS PICADURUS,236496,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPHILOCHIDAE
8/23/2024,215,APSEUDES,136185,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,APSEUDIDAE
8/23/2024,216,ARABELLA,129199,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
8/23/2024,217,ARABELLA IRICOLOR,129854,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
8/23/2024,218,ARABELLA MUTANS,157203,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
8/23/2024,219,ARAPHURA,136206,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAELLIDAE
8/23/2024,220,ARAPHURA BREVIARIA,247659,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAELLIDAE
8/23/2024,221,ARCHAEOMYSIS GREBNITZKII,226485,,EST,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE
8/23/2024,222,ARCIDAE,208,,EST,MOLLUSCA,BIVALVIA,ARCIDA,ARCIDAE
8/23/2024,223,ARCOPSIS ADAMSI,420724,,EST,MOLLUSCA,BIVALVIA,ARCIDA,NOETIIDAE
8/23/2024,224,ARCTEOBIA ANTICOSTIENSIS,157214,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
8/23/2024,225,ARCTEONAIS LOMONDI,1040900,68976,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,226,ARCTICA ISLANDICA,138802,,EST,MOLLUSCA,BIVALVIA,VENERIDA,ARCTICIDAE
8/23/2024,227,ARCUATULA PAPYRIA,505948,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
8/23/2024,228,ARCUATULA SENHOUSIA,505946,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
8/23/2024,229,ARENICOLIDAE,922,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
8/23/2024,230,ARGISSA HAMATIPES,102064,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ARGISSIDAE
8/23/2024,231,ARGULUS,104071,,EST,ARTHROPODA,ICHTHYOSTRACA,ARGULOIDA,ARGULIDAE
8/23/2024,232,ARICHLIDON GATHOFI,326577,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
8/23/2024,233,ARICIDEA,129430,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,234,ARICIDEA (ACMIRA) CATHERINAE,333034,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,235,ARICIDEA (ACMIRA) CERRUTII,525497,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,236,ARICIDEA (ACMIRA) LOPEZI,333036,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,237,ARICIDEA (ACMIRA) PHILBINAE,882559,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,238,ARICIDEA (ACMIRA) TAYLORI,882558,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,239,ARICIDEA (ALLIA) RAMOSA,333043,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,240,ARICIDEA (ARICIDEA) FRAGILIS,340355,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,241,ARICIDEA (ARICIDEA) MINUTA,730747,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,242,ARICIDEA (ARICIDEA) PSEUDOARTICULATA,333044,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,243,ARICIDEA (ARICIDEA) WASSI,326605,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,244,ARICIDEA (STRELZOVIA),732570,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,245,ARICIDEA (STRELZOVIA) QUADRILOBATA,734529,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,246,ARICIDEA (STRELZOVIA) SUECICA,734532,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,247,ARMANDIA,129410,,EST,ANNELIDA,POLYCHAETA,OPHELIIDAE,OPHELIIDAE
8/23/2024,248,ARMANDIA AGILIS,157219,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
8/23/2024,249,ARMANDIA BREVIS,333048,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
8/23/2024,250,ARMANDIA MACULATA,157220,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
8/23/2024,251,ARRENURUS,,82864,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,ARRENURIDAE
8/23/2024,252,ARTACAMA CONIFERI,326651,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,253,ARUGA HOLMESI,421489,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,LYSIANASSIDAE
8/23/2024,254,ASCIDIACEA,1839,,EST,CHORDATA,ASCIDIACEA,,
8/23/2024,255,ASELLOTA,13794,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,
8/23/2024,256,ASTARTE,137683,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
8/23/2024,257,ASTARTE BOREALIS,138818,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
8/23/2024,258,ASTARTE CASTANEA,156744,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
8/23/2024,259,ASTARTE UNDATA,156747,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
8/23/2024,260,ASTEROIDEA,123080,,EST,ECHINODERMATA,ASTEROIDEA,,
8/23/2024,261,ASTHENOTHAERUS DIEGENSIS,506875,,EST,MOLLUSCA,BIVALVIA,,THRACIIDAE
8/23/2024,262,ASTHENOTHAERUS HEMPHILLI,421003,,EST,MOLLUSCA,BIVALVIA,,THRACIIDAE
8/23/2024,263,ASTRANGIA POCULATA,157967,,EST,CNIDARIA,ANTHOZOA,SCLERACTINIA,ASTRANGIIDAE
8/23/2024,264,ASTYRIS LUNATA,160102,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,COLUMBELLIDAE
8/23/2024,265,ASYCHIS,146522,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,266,ASYCHIS DISPARIDENTATA,333055,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,267,ASYCHIS SIMILIS,333058,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,268,ATRACTIDES,,83282,GL,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE
8/23/2024,269,ATYLUS GEORGIANUS,488905,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ATYLIDAE
8/23/2024,270,ATYS MACANDREWII,140067,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
8/23/2024,271,AUGENERIELLA HUMMELINCKI,327022,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
8/23/2024,272,AULODRILUS AMERICANUS,1040641,68683,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,273,AULODRILUS LIMNOBIUS,1040644,68682,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,275,AULODRILUS PIGUETI,1040647,68680,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,276,AULODRILUS PLURISETA,990657,68684,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,277,AUTOLYTINAE,152231,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,278,AXINOPSIDA SERRICATA,246819,,EST,MOLLUSCA,BIVALVIA,LUCINIDA,THYASIRIDAE
8/23/2024,279,AXIOTHELLA,129342,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,280,AXIOTHELLA RUBROCINCTA,254726,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,281,BAETIDAE,593159,100755,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE
8/23/2024,282,BAETIS TRICAUDATUS,,100817,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE
8/23/2024,283,BAETISCA,,101494,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETISCIDAE
8/23/2024,284,BALANIDAE,106057,,EST,ARTHROPODA,THECOSTRACA,BALANOMORPHA,BALANIDAE
8/23/2024,285,BALANOGLOSSUS,137592,,EST,HEMICHORDATA,ENTEROPNEUSTA,[UNASSIGNED] ENTEROPNEUSTA,PTYCHODERIDAE
8/23/2024,286,BALANUS CRENATUS,106215,,EST,ARTHROPODA,THECOSTRACA,BALANOMORPHA,BALANIDAE
8/23/2024,287,BANSELLA OREGONICA,533794,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
8/23/2024,288,BARANTOLLA,254302,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,289,BARANTOLLA AMERICANA,254727,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,290,BARLEEIA SUBTENUIS,580525,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BARLEEIIDAE
8/23/2024,291,BARNEA TRUNCATA,156750,,EST,MOLLUSCA,BIVALVIA,MYIDA,PHOLADIDAE
8/23/2024,292,BATEA CATHARINENSIS,158032,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
8/23/2024,293,BATEA CUSPIDATA,410429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
8/23/2024,294,BATEA LOBATA,410433,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
8/23/2024,295,BATEA TRANSVERSA,410437,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
8/23/2024,296,BATHYMEDON,101691,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
8/23/2024,297,BATHYMEDON OBTUSIFRONS,102875,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
8/23/2024,298,BATHYPOREIA,101742,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
8/23/2024,299,BATHYPOREIA PARKERI,550544,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
8/23/2024,300,BATHYPOREIA QUODDYENSIS,158034,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
8/23/2024,301,BEMLOS,101467,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,302,BEMLOS MACKINNEYI,421553,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,303,BEMLOS MACROMANUS,488743,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,304,BEMLOS SETOSUS,421557,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,305,BEMLOS SPINICARPUS,422675,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,306,BEMLOS UNICORNIS,421560,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,307,BEZZIA,156900,127778,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
8/23/2024,308,BHAWANIA GOODEI,129925,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
8/23/2024,309,BIPALPONEPHTYS CORNUTA,558190,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
8/23/2024,310,BIPALPONEPHTYS NEOTENA,558192,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
8/23/2024,311,BISPIRA MELANOSTIGMA,333110,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,312,BITHYNIA TENTACULATA,182699,70794,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BITHYNIIDAE
8/23/2024,313,BITTIOLUM ALTERNATUM,160172,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,CERITHIIDAE
8/23/2024,314,BITTIOLUM VARIUM,160174,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,CERITHIIDAE
8/23/2024,315,BIVALVIA,105,79118,EST,MOLLUSCA,BIVALVIA,,
8/23/2024,316,BIVALVIA,105,79118,GL,MOLLUSCA,BIVALVIA,,
8/23/2024,317,BOCCARDIA,129609,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,318,BOCCARDIA PROBOSCIDEA,327249,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,319,BOCCARDIA PUGETTENSIS,327251,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,320,BOCCARDIELLA,129610,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,321,BOCCARDIELLA HAMATA,333121,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,322,BOCCARDIELLA LIGERICA,131114,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,323,BODOTRIIDAE,110378,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,BODOTRIIDAE
8/23/2024,324,BOGUEA,157262,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,325,BOGUEA ENIGMATICA,157265,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,326,BOGUEINAE,596482,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,327,BOGUELLA,324669,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,328,BOONEA BISUTURALIS,397024,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
8/23/2024,329,BOONEA IMPRESSA,420437,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
8/23/2024,330,BOONEA SEMINUDA,420438,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
8/23/2024,331,BOSTRICHOBRANCHUS PILULARIS,157861,,EST,CHORDATA,ASCIDIACEA,STOLIDOBRANCHIA,MOLGULIDAE
8/23/2024,332,BRACHIDONTES EXUSTUS,397026,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
8/23/2024,333,BRACHYCENTRUS LATERALIS,,116914,GL,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE
8/23/2024,334,BRACHYCERCINAE,,776913,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
8/23/2024,335,BRACHYURA,106673,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,
8/23/2024,336,BRADA VILLOSA,130099,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
8/23/2024,337,BRANCHIOMALDANE,129208,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
8/23/2024,338,BRANCHIOMALDANE VINCENTII,129872,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
8/23/2024,339,BRANCHIOMMA,129524,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,340,BRANCHIOMMA BAIRDI,421070,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,341,BRANCHIOSTOMA,104902,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,342,BRANCHIOSTOMA CALIFORNIENSE,266206,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,343,BRANCHIOSTOMA CARIBAEUM,157858,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,344,BRANCHIOSTOMA FLORIDAE,266208,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,345,BRANCHIOSTOMA LONGIROSTRUM,266212,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,346,BRANCHIOSTOMA VIRGINIAE,266219,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
8/23/2024,347,BRANCHIOSYLLIS OCULATA,231877,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,348,BRANCHIOSYLLIS SALAZARI,760196,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,349,BRANCHIURA SOWERBYI,182695,68621,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,350,BRANIA,129648,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,351,BRANIA WELLFLEETENSIS,157288,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,352,BRILLIA,,128477,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,353,BRUZELIA TUBERCULATA,103181,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,SYNOPIIDAE
8/23/2024,354,BULLA STRIATA,138940,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,BULLIDAE
8/23/2024,355,BUSYCOTYPUS,160190,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
8/23/2024,356,BUSYCOTYPUS CANALICULATUS,160192,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUSYCONIDAE
8/23/2024,357,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,358,BYBLIS GAIMARDII,416573,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,359,BYBLIS MILLSI,423228,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,360,BYBLIS SERRATA,101946,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,361,BYLGIDES SARSI,130735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
8/23/2024,362,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
8/23/2024,363,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
8/23/2024,364,CAECIDAE,126,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,365,CAECIDOTEA,248558,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
8/23/2024,366,CAECIDOTEA,248558,92686,GL,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
8/23/2024,367,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,368,CAECUM CALIFORNICUM,545250,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,369,CAECUM CAROLINIANUM,419582,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,370,CAECUM COOPERI,160193,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,371,CAECUM FLORIDANUM,419588,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,372,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,373,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
8/23/2024,374,CAENIDAE,593168,101467,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
8/23/2024,375,CAENIS,593169,,EST,ARTHROPODA,HEXAPODA,EPHEMEROPTERA,CAENIDAE
8/23/2024,376,CAENIS,593169,101478,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
8/23/2024,377,CAENIS HILARIS,,101486,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
8/23/2024,378,CAENIS LATIPENNIS,,101488,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
8/23/2024,379,CALIFORNICONUS CALIFORNICUS,581058,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
8/23/2024,380,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
8/23/2024,381,CALLINECTES,106921,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
8/23/2024,382,CALLINECTES SIMILIS,158055,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
8/23/2024,383,CALLIOPIUS LAEVIUSCULUS,102178,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
8/23/2024,384,CALLIOPIUS PACIFICUS,430720,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
8/23/2024,385,CALLIPALLENIDAE,1564,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,CALLIPALLENIDAE
8/23/2024,386,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
8/23/2024,387,CALOZODION HEARDI,247203,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
8/23/2024,388,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
8/23/2024,389,CAMBARIDAE,234095,97336,GL,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE
8/23/2024,390,CAMPELOMA,827455,70311,GL,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE
8/23/2024,391,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,392,CAMPYLASPIS RUBICUNDA,110555,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,393,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,394,CAMPYLASPIS RUFA,182450,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,395,CANCER,106876,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
8/23/2024,396,CANCER BOREALIS,158056,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
8/23/2024,397,CANCER IRRORATUS,158057,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
8/23/2024,398,CANCER PRODUCTUS,440382,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
8/23/2024,399,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
8/23/2024,400,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,401,CAPITELLA ACICULATA,752121,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,402,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,403,CAPITELLA JONESI,712176,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,404,CAPITELLIDAE,921,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,405,CAPITELLIDAE,921,67413,GL,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
8/23/2024,406,CAPRELLA,101430,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,407,CAPRELLA CALIFORNICA,394864,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,408,CAPRELLA DREPANOCHIR,423256,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,409,CAPRELLA LAEVIUSCULA,430857,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,410,CAPRELLA LINEARIS,101839,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,411,CAPRELLA MENDAX,430869,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,412,CAPRELLA PENANTIS,101846,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,413,CAPRELLA SCAURA,236551,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,414,CAPRELLA SIMIA,430911,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,415,CAPRELLIDAE,101361,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,416,CARAZZIELLA,325175,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
