PUBLICATION_DATE,UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,STUDY,PSTL_CODE,LAT_DD83,LON_DD83,XCOORD,YCOORD,UNIQUE_ID,WGT_CAT_AP,WGT_SP_AP,DWH_REGION,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,FRAME1999,FRAME2005,FRAME2010,FRAME2015,NCA_REG,NCCA_REG,NEP_NAME,NEP_NAT,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,STRATUM,TNT_CAT,WGT_CAT,WGT_SP,WTBDY_NM,LAT_DD,LON_DD,STATION_DEPTH,INDEX_AP,INDEX_FPLG15,INDEX_FTIS15,INDEX_NCCA15,COUNTRY,GREAT_LAKE,NPS_PARK
4/29/2021,175212,MACA15-3071,2015,1,9/15/2015,Estuarine,MA,41.88063201,-70.05007384,2111973.542,780927.07,NCA_MA-10201,,,Outside Gulf Coast,Region_01,AP_Massachusetts_Bays,Target_Sampled,Cape_Cod_Bay,Include,Include,Include,Include,East_Coast,Northeast,Massachusetts Bays,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Massachusetts_Bay_(10,50]",Acadian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,6.885320552,Cape_Cod_Bay,41.880679,-70.049976,4,,Y,Y,Y,,,
4/29/2021,175410,MACA15-3072,2015,1,8/5/2015,Estuarine,MA,41.81583613,-70.32273505,2092263.251,767912.149,NCA_MA-10202,,,Outside Gulf Coast,Region_01,AP_Massachusetts_Bays,Target_Sampled,Cape_Cod_Bay,Include,Include,Include,Include,East_Coast,Northeast,Massachusetts Bays,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Massachusetts_Bay_(50,1200]",Acadian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,70.02656597,Cape_Cod_Bay,41.81582,-70.32276,24,,Y,Y,Y,,,
4/29/2021,175043,MACA15-3073,2015,1,9/16/2015,Estuarine,MA,41.9450516,-70.11524208,2104862.92,786421.752,NCA_MA-10203,,,Outside Gulf Coast,Region_01,AP_Massachusetts_Bays,Target_Sampled,Cape_Cod_Bay,Include,Include,Include,Include,East_Coast,Northeast,Massachusetts Bays,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Massachusetts_Bay_(50,1200]",Acadian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,70.02656597,Cape_Cod_Bay,41.944919,-70.115242,15.3,,Y,Y,Y,,,
4/29/2021,172981,MACA15-3074,2015,1,8/24/2015,Estuarine,MA,41.72656431,-69.96917302,2123055.5,766132.108,NCA_MA-10204,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Chatham_Harbor,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(25,50]",Virginian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,5.606574966,Chatham_Harbor,41.726534,-69.969133,1.8,,Y,Y,Y,,,
4/29/2021,175875,MACA15-3075,2015,1,8/6/2015,Estuarine,MA,41.72025527,-70.32820474,2094682.468,757484.867,NCA_MA-10205,,,Outside Gulf Coast,Region_01,AP_Massachusetts_Bays,Target_Sampled,Cape_Cod_Bay,Include,Include,Include,Include,East_Coast,Northeast,Massachusetts Bays,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Massachusetts_Bay_(10,50]",Acadian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,6.885320552,Cape_Cod_Bay,41.720418,-70.328326,2,,Y,Y,Y,,,
4/29/2021,175044,MACA15-3076,2015,1,8/7/2015,Estuarine,MA,41.81346871,-70.49153014,2078912.596,763952.455,NCA_MA-10206,,,Outside Gulf Coast,Region_01,AP_Massachusetts_Bays,Target_Sampled,Cape_Cod_Bay,Include,Include,Include,Include,East_Coast,Northeast,Massachusetts Bays,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,OverSamp,NCA_NO_NO_NO_15,"AP_Massachusetts_Bay_(50,1200]",Acadian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_4,Target,NCA_MA_AP_Massachusetts_Region_4,70.02656597,Cape_Cod_Bay,41.813472,-70.491509,16.9,,Y,Y,Y,,,
4/29/2021,178790,MACA15-3082,2015,1,8/27/2015,Estuarine,MA,41.47674092,-70.15178305,2116043.353,735136.22,NCA_MA-10207,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Nantucket_Sound,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(250,1500]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,79.80083891,Nantucket_Sound,41.476549,-70.151849,11,,Y,Y,Y,,,
4/29/2021,178783,MACA15-3083,2015,1,8/26/2015,Estuarine,MA,41.32462552,-70.04843204,2128885.277,721046.013,NCA_MA-10208,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Nantucket_Sound,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(250,1500]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,79.80083891,Nantucket_Sound,41.326491,-70.048507,3.1,,Y,Y,Y,,,
4/29/2021,174910,MACA15-3084,2015,1,7/31/2015,Estuarine,MA,41.51085375,-70.63929921,2076087.791,728063.781,NCA_MA-10209,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Vineyard_Sound,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,39.08104777,Vineyard_Sound,41.50895,-70.639144,15.5,,Y,Y,Y,,,
4/29/2021,174497,MACA15-3085,2015,1,7/29/2015,Estuarine,MA,41.40027297,-70.47060506,2092849.925,719827.859,NCA_MA-10210,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Cape_Poge_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(0,10]",Acadian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,5.754602178,Cape_Poge_Bay,41.400443,-70.470375,1.5,,Y,Y,Y,,,
4/29/2021,178313,MACA15-3086,2015,1,8/25/2015,Estuarine,MA,41.5858111,-70.05798884,2120239.38,748983.458,NCA_MA-10211,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Nantucket_Sound,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(250,1500]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,79.80083891,Nantucket_Sound,41.585688,-70.057986,9.1,,Y,Y,Y,,,
4/29/2021,178784,MACA15-3087,2015,1,8/26/2015,Estuarine,MA,41.30122672,-70.03260292,2130858.168,718878.554,NCA_MA-10212,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Nantucket_Harbor,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(10,25]",Virginian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_5,Target,NCA_MA_AP_Massachusetts_Region_5,3.089966751,Nantucket_Harbor,41.301271,-70.032588,1.3,,Y,Y,Y,,,
4/29/2021,173650,MACA15-3094,2015,1,7/23/2015,Estuarine,MA,41.62828221,-70.90702609,2051255.674,734931.747,NCA_MA-10213,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Buzzards_Bay,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(0,5]",Virginian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,1.523317071,Buzzards_Bay,41.628195,-70.90756,9.1,,Y,Y,Y,,,
4/29/2021,173494,MACA15-3095,2015,1,7/22/2015,Estuarine,MA,41.54472802,-71.11308191,2037220.735,721469.929,NCA_MA-10214,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Westport_River,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(5,20]",Virginian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,2.061612491,Westport_River,41.544798,-71.113532,1,,Y,Y,Y,,,
4/29/2021,173652,MACA15-3096,2015,1,7/23/2015,Estuarine,MA,41.57552226,-70.82355003,2059465.396,731038.015,NCA_MA-10215,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Buzzards_Bay,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(20,600]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,35.13912797,Buzzards_Bay,41.577548,-70.823379,10.2,,Y,Y,Y,,,
4/29/2021,173495,MACA15-3098,2015,1,7/22/2015,Estuarine,MA,41.52110988,-71.05773089,2042333.147,720104.967,NCA_MA-10217,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Westport_River,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(5,20]",Virginian Province,PROB,Small,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,2.061612491,Westport_River,41.521115,-71.05768,1.5,,Y,Y,Y,,,
4/29/2021,173810,MACA15-3099,2015,1,7/24/2015,Estuarine,MA,41.64523605,-70.67607492,2069188.567,741769.439,NCA_MA-10218,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Buzzards_Bay,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(20,600]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,35.13912797,Buzzards_Bay,41.645199,-70.671164,9.5,,Y,Y,Y,,,
4/29/2021,173651,MACA15-3100,2015,1,7/23/2015,Estuarine,MA,41.47928104,-70.90667126,2055636.218,718841.597,NCA_MA-10219,,,Outside Gulf Coast,Region_01,AP_Buzzards_Bay,Target_Sampled,Buzzards_Bay,Include,Include,Include,Include,East_Coast,Northeast,Buzzards Bay Estuary Program,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,OverSamp,NCA_NO_NO_NO_15,"AP_Buzzards_Bay_(20,600]",Virginian Province,PROB,Large,Massachusetts,AP_Massachusetts_Region_6,Target,NCA_MA_AP_Massachusetts_Region_6,35.13912797,Buzzards_Bay,41.479379,-70.906749,15.1,,Y,Y,Y,,,
4/29/2021,171520,NCCA15-1013,2015,1,7/8/2015,Estuarine,ME,43.67636349,-69.96624125,2064340.776,975969.848,NCA_ME-10160,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.96962545,Casco_Bay,43.676402,-69.965877,30,,Y,Y,Y,,,
4/29/2021,178493,NCCA15-1013,2015,2,8/26/2015,Estuarine,ME,43.67636349,-69.96624125,2064340.776,975969.848,NCA_ME-10160,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.96962545,Casco_Bay,43.676358,-69.966237,28.5,,N,N,N,,,
4/29/2021,168830,NCCA15-1015,2015,1,6/16/2015,Estuarine,ME,43.63561812,-70.10551911,2054795.821,968573.341,NCA_ME-10162,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.96962545,Casco_Bay,43.635768,-70.10536,4.1,,Y,Y,Y,,,
4/29/2021,169110,NCCA15-1016,2015,1,6/17/2015,Estuarine,ME,43.67252466,-70.06217797,2057039.168,973477.127,NCA_ME-10163,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.96962545,Casco_Bay,43.672652,-70.062344,37,,Y,Y,Y,,,
4/29/2021,171521,NCCA15-1017,2015,1,7/8/2015,Estuarine,ME,43.73904032,-69.98100698,2061308.478,982382.055,NCA_ME-10164,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.96962545,Casco_Bay,43.73891,-69.98102,13.2,,Y,Y,Y,,,
4/29/2021,171704,NCCA15-1018,2015,1,7/9/2015,Estuarine,ME,43.6246643,-70.2040608,2047497.4,965269.021,NCA_ME-10165,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Luckse_Sound,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_OverSamp,NCA_NO_NO_10_15,"AP_Casco_Bay_(25,100]",Acadian Province,PROB,Small,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.66166047,Casco_Bay,43.624706,-70.204042,14,,Y,Y,Y,,,
4/29/2021,169920,NCCA15-1037,2015,1,6/25/2015,Estuarine,NH,43.09611327,-70.78030373,2018327.699,896044.708,NCA_NH-10115,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.909483149,Great_Bay,43.096,-70.78054,17,,Y,Y,Y,,,
4/29/2021,172302,NCCA15-1037,2015,2,7/14/2015,Estuarine,NH,43.09611327,-70.78030373,2018327.699,896044.708,NCA_NH-10115,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.909483149,Great_Bay,43.09605,-70.78021,17.2,,N,N,N,,,
4/29/2021,168650,NCCA15-1038,2015,1,6/15/2015,Estuarine,NH,43.1681953,-70.86184462,2009850.359,902086.309,NCA_NH-10116,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.909483149,Great_Bay,43.16832,-70.86192,1.2,,Y,Y,Y,,,
4/29/2021,171995,NCCA15-1038,2015,2,7/13/2015,Estuarine,NH,43.1681953,-70.86184462,2009850.359,902086.309,NCA_NH-10116,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.909483149,Great_Bay,43.16816,-70.8619,1,,N,N,N,,,
4/29/2021,170860,NCCA15-1039,2015,1,7/2/2015,Estuarine,NH,43.09433149,-70.86588866,2011691.107,894037.961,NCA_NH-10117,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Little_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(0,5]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.806654679,Great_Bay,43.09435,-70.86589,1.6,,Y,Y,Y,,,
4/29/2021,171183,NCCA15-1040,2015,1,7/7/2015,Estuarine,NH,43.07266513,-70.86283196,2012562.715,891766.789,NCA_NH-10118,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Great_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(10,20]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.820161514,Great_Bay,43.07274,-70.86292,1.1,,Y,Y,Y,,,
4/29/2021,169201,NCCA15-1041,2015,1,6/18/2015,Estuarine,NH,43.06798346,-70.74916095,2021586.214,893674.785,NCA_NH-10119,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Little_Harbor,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(0,5]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.806654679,Great_Bay,43.06804,-70.74924,2.7,,Y,Y,Y,,,
4/29/2021,169045,NCCA15-1042,2015,1,6/17/2015,Estuarine,NH,43.17174176,-70.82880703,2012326.084,903167.726,NCA_NH-10120,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.909483149,Great_Bay,43.17168,-70.82881,1.7,,Y,Y,Y,,,
4/29/2021,176650,NCCA15-1050,2015,1,8/13/2015,Estuarine,ME,43.32673398,-70.53719516,2030499.93,926067.385,NCA_ME-10181,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Wells_Embayment,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,21.02028765,Wells_Bay,43.326724,-70.537189,12.8,,Y,Y,Y,,,
4/29/2021,178990,NCCA15-1050,2015,2,8/27/2015,Estuarine,ME,43.32673398,-70.53719516,2030499.93,926067.385,NCA_ME-10181,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Wells_Embayment,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_RVT2,NCA_NO_NO_10_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,21.02028765,Wells_Bay,43.326729,-70.537189,14,,N,N,N,,,
4/29/2021,174491,NCCA15-1052,2015,1,7/29/2015,Estuarine,ME,44.41855889,-68.4395543,2158418.362,1089382.286,NCA_ME-10183,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Union_River_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(25,50]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,22.84979426,Blue_Hill_Bay,44.418569,-68.439568,30.8,,Y,Y,Y,,,
4/29/2021,172300,NCCA15-1054,2015,1,7/14/2015,Estuarine,ME,43.92971765,-69.44988226,2096431.361,1014462.591,NCA_ME-10184,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Muscongus_Sound,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(10,25]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,21.65608325,Muscongus_Bay,43.929812,-69.450015,12,,Y,Y,Y,,,
4/29/2021,175460,NCCA15-1055,2015,1,8/5/2015,Estuarine,ME,44.61583962,-67.34738635,2234870.395,1135650.475,NCA_ME-10185,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Machias_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,21.02028765,Englishman_Machias_Bay,44.615833,-67.347376,24,,Y,Y,Y,,,
4/29/2021,172432,NCCA15-1058,2015,1,7/15/2015,Estuarine,ME,43.83976403,-69.49613327,2095636.71,1003797.313,NCA_ME-10187,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Muscongus_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,61.65364601,Muscongus_Bay,43.839911,-69.496289,38.2,,Y,Y,Y,,,
4/29/2021,175812,NCCA15-1059,2015,1,8/6/2015,Estuarine,ME,44.49826548,-67.74644212,2208510.316,1113807.413,NCA_ME-10188,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Pleasant_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(25,50]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,22.84979426,Pleasant_Bay,44.498257,-67.746449,15,,Y,Y,Y,,,
4/29/2021,172080,NCCA15-1062,2015,1,7/13/2015,Estuarine,ME,43.73662608,-69.73051147,2080721.511,987581.759,NCA_ME-10190,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Sheepscot_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,61.65364601,Sheepscot_Bay,43.736557,-69.730599,28.6,,Y,Y,Y,,,
4/29/2021,175813,NCCA15-1063,2015,1,8/6/2015,Estuarine,ME,44.49680272,-67.84495073,2201084.75,1111366.153,NCA_ME-10191,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Narraguagus_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10_OverSamp,NCA_NO_NO_10_15,"AP_Other_(25,50]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,22.84979426,Narraguagus_Bay,44.49681,-67.844943,6.2,,Y,Y,Y,,,
