PUBLICATION_DATE,TAXA_ID,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,STUDY,PSTL_CODE,NCCA_REG,INDEX_AP,INDEX_NCCA15,IS_DISTINCT,TOTAL,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,1023,174487,NCCA15-2138,1,2015,29-Jul-15,Estuarine,NJ,Northeast,,Y,Y,2,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,1000171,NCCA15-2670,1,2015,2-Sep-15,Estuarine,WA,West,,Y,Y,9,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,173182,NCCA15-1444,1,2015,20-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,168650,NCCA15-1038,1,2015,15-Jun-15,Estuarine,NH,Northeast,,Y,Y,64,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,171185,NCCA15-1426,1,2015,7-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,171040,NCCA15-2078,1,2015,6-Jul-15,Estuarine,NH,Northeast,,Y,Y,57,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,175564,NCCA15-1481,1,2015,4-Aug-15,Estuarine,LA,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,168292,NCCA15-1482,1,2015,11-Jun-15,Estuarine,LA,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,171280,NCCA15-1516,1,2015,8-Jul-15,Estuarine,VA,Northeast,,Y,Y,2,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,170080,NCCA15-2244,1,2015,26-Jun-15,Estuarine,NC,Southeast,Y,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,180055,NCCA15-2657,1,2015,1-Sep-15,Estuarine,OR,West,,Y,Y,18,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,178780,NCCA15-1394,1,2015,26-Aug-15,Estuarine,TX,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,169656,NCCA15-2379,1,2015,22-Jun-15,Estuarine,FL,Gulf,,Y,Y,7,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,176330,NCCA15-1244,1,2015,11-Aug-15,Estuarine,OR,West,,Y,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,170891,NCCA15-2410,1,2015,2-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,170464,NCCA15-1223,1,2015,30-Jun-15,Estuarine,WA,West,,Y,Y,29,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,178084,NCCA15-1223,2,2015,24-Aug-15,Estuarine,WA,West,,N,Y,36,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,171995,NCCA15-1038,2,2015,13-Jul-15,Estuarine,NH,Northeast,,N,Y,117,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,174781,NCCA15-2460,1,2015,30-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,185911,NCCA15-2270,1,2015,30-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,184266,NCCA15-2272,1,2015,23-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,4,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,173210,NCCA15-2257,1,2015,20-Jul-15,Estuarine,NC,Southeast,Y,Y,Y,7,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,176351,NCCA15-1400,2,2015,12-Aug-15,Estuarine,TX,Gulf,,N,Y,2,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,1000176,NCCA15-1249,1,2015,3-Sep-15,Estuarine,WA,West,,Y,Y,6,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,170213,NCCA15-1157,1,2015,28-Jun-15,Estuarine,NC,Southeast,Y,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,168141,NCCA15-2441,1,2015,10-Jun-15,Estuarine,LA,Gulf,,Y,Y,1,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,182916,NCCA15-1174,1,2015,17-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,173235,NCCA15-2574,1,2015,21-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,167930,NCCA15-1226,1,2015,9-Jun-15,Estuarine,OR,West,,Y,Y,28,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1023,1000064,NCCA15-2646,1,2015,1-Jul-15,Estuarine,WA,West,,Y,Y,12,HOBSONIA FLORIDA,333624,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,AMPHARETIDAE
4/27/2021,1024,178900,NCCA15-2140,1,2015,25-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,HOLOTHUROIDEA,123083,,EST,ECHINODERMATA,HOLOTHUROIDEA,,
4/27/2021,1025,175741,NCCA15-1667,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,2,HOPLOPHEONOIDES OBESA,421463,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CYPROIDEIDAE
4/27/2021,1026,176225,NCCA15-2355,1,2015,10-Aug-15,Estuarine,FL,Gulf,,Y,Y,38,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,176493,NCCA15-2334,1,2015,11-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,175230,NCCA15-1647,1,2015,3-Aug-15,Estuarine,FL,Gulf,,Y,Y,5,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,175741,NCCA15-1667,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,2,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,177323,NCCA15-1647,2,2015,20-Aug-15,Estuarine,FL,Gulf,,N,Y,2,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,175935,NCCA15-1648,1,2015,6-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,175740,NCCA15-1683,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,5,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1026,175401,NCCA15-1679,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,3,HOPLOPOLEMIUS PROPINQUUS,884311,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,1027,171702,NCCA15-2317,1,2015,8-Jul-15,Estuarine,FL,Southeast,,Y,Y,4,HOURSTONIUS LAGUNA,421444,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPHILOCHIDAE
4/27/2021,1027,180362,NCCA15-1440,1,2015,3-Sep-15,Estuarine,FL,Gulf,,Y,Y,1,HOURSTONIUS LAGUNA,421444,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPHILOCHIDAE
4/27/2021,1028,183424,NCCA15-1599,2,2015,17-Sep-15,Estuarine,MD,Northeast,,N,Y,2,HOURSTONIUS TORTUGAE,421445,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPHILOCHIDAE
4/27/2021,1029,177451,NCCA15-1574,1,2015,19-Aug-15,Estuarine,CT,Northeast,,Y,Y,1,HUTCHINSONIELLA MACRACANTHA,378162,,EST,ARTHROPODA,CEPHALOCARIDA,BRACHYPODA,HUTCHINSONIELLIDAE
4/27/2021,1029,169422,NCCA15-2109,1,2015,13-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,HUTCHINSONIELLA MACRACANTHA,378162,,EST,ARTHROPODA,CEPHALOCARIDA,BRACHYPODA,HUTCHINSONIELLIDAE
4/27/2021,103,1000159,NCCA15-2662,1,2015,30-Aug-15,Estuarine,WA,West,,Y,Y,1,AMMOTHEIDAE,1562,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,AMMOTHEIDAE
4/27/2021,103,181110,NCCA15-2660,1,2015,6-Sep-15,Estuarine,WA,West,,Y,Y,6,AMMOTHEIDAE,1562,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,AMMOTHEIDAE
4/27/2021,1030,1000118,NCCA15-2699,1,2015,4-Aug-15,Estuarine,WA,West,,Y,Y,1,HYALELLA,158104,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE
4/27/2021,1030,173917,NCCA15-2700,1,2015,26-Jul-15,Estuarine,WA,West,,Y,Y,2,HYALELLA,158104,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE
4/27/2021,1030,169656,NCCA15-2379,1,2015,22-Jun-15,Estuarine,FL,Gulf,,Y,Y,166,HYALELLA,158104,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE
4/27/2021,1030,174571,NCCA15-2132,1,2015,28-Jul-15,Estuarine,NJ,Northeast,,Y,Y,3,HYALELLA,158104,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE
4/27/2021,1032,1000067,NCCA15-1280,1,2015,9-Jul-15,Estuarine,WA,West,,Y,Y,19,HYBOSCOLEX PACIFICUS,333634,,EST,ANNELIDA,POLYCHAETA,,SCALIBREGMATIDAE
4/27/2021,1033,176760,NCCA15-1668,1,2015,13-Aug-15,Estuarine,FL,Gulf,,Y,Y,9,HYBOSCOLEX QUADRICINCTA,328431,,EST,ANNELIDA,POLYCHAETA,,SCALIBREGMATIDAE
4/27/2021,1033,176225,NCCA15-2355,1,2015,10-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,HYBOSCOLEX QUADRICINCTA,328431,,EST,ANNELIDA,POLYCHAETA,,SCALIBREGMATIDAE
4/27/2021,1036,174475,NCCA15-2278,1,2015,29-Jul-15,Estuarine,NC,Southeast,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,168430,NCCA15-1550,1,2015,11-Jun-15,Estuarine,DE,Northeast,,Y,Y,4,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,170870,NCCA15-1556,1,2015,2-Jul-15,Estuarine,NJ,Northeast,,Y,Y,2,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,1000105,NCCA15-2106,1,2015,29-Jul-15,Estuarine,CT,Northeast,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,172980,MACA15-3022,1,2015,19-Aug-15,Estuarine,MA,Northeast,,Y,Y,2,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,170860,NCCA15-1039,1,2015,2-Jul-15,Estuarine,NH,Northeast,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,168431,NCCA15-1554,1,2015,11-Jun-15,Estuarine,DE,Northeast,,Y,Y,2,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,177126,NCCA15-2585,1,2015,18-Aug-15,Estuarine,TX,Gulf,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,173564,NCCA15-1546,1,2015,23-Jul-15,Estuarine,NJ,Northeast,,Y,Y,3,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,168971,NCCA15-2540,1,2015,17-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,171995,NCCA15-1038,2,2015,13-Jul-15,Estuarine,NH,Northeast,,N,Y,3,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,173063,NCCA15-1424,1,2015,20-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1036,169480,NCCA15-2079,1,2015,22-Jun-15,Estuarine,NH,Northeast,,Y,Y,2,HYDROBIIDAE,120,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1039,174496,MACA15-3016,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,15,HYDROIDES,129566,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1039,170938,NCCA15-1179,1,2015,1-Jul-15,Estuarine,FL,Southeast,,Y,Y,1,HYDROIDES,129566,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1040,176493,NCCA15-2334,1,2015,11-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,HYDROIDES BISPINOSA,421083,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1040,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,4,HYDROIDES BISPINOSA,421083,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1041,168800,NCCA15-1378,1,2015,16-Jun-15,Estuarine,TX,Gulf,,Y,Y,2,HYDROIDES DIANTHUS,131000,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1041,183365,NCCA15-1626,1,2015,18-Sep-15,Estuarine,NY,Northeast,,Y,Y,2,HYDROIDES DIANTHUS,131000,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1041,174910,MACA15-3084,1,2015,31-Jul-15,Estuarine,MA,Northeast,,Y,Y,4,HYDROIDES DIANTHUS,131000,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1041,172951,NCCA15-1206,1,2015,17-Jul-15,Estuarine,SC,Southeast,,Y,Y,1,HYDROIDES DIANTHUS,131000,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,1048,1000105,NCCA15-2106,1,2015,29-Jul-15,Estuarine,CT,Northeast,,Y,Y,9,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,181110,NCCA15-2660,1,2015,6-Sep-15,Estuarine,WA,West,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,174470,NCCA15-2167,1,2015,28-Jul-15,Estuarine,DE,Northeast,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,172844,NCCA15-1090,2,2015,16-Jul-15,Estuarine,CA,West,,N,Y,3,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,175640,NCCA15-1566,2,2015,3-Aug-15,Estuarine,NY,Northeast,,N,Y,3,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,173224,NCCA15-2168,1,2015,20-Jul-15,Estuarine,NJ,Northeast,,Y,Y,2,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,178494,NCCA15-1638,1,2015,26-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,175676,NCCA15-1549,1,2015,5-Aug-15,Estuarine,DE,Northeast,,Y,Y,53,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,1000155,NCCA15-2666,1,2015,27-Aug-15,Estuarine,WA,West,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1048,1000146,NCCA15-1236,1,2015,24-Aug-15,Estuarine,WA,West,,Y,Y,1,HYDROZOA,1337,,EST,CNIDARIA,HYDROZOA,,
4/27/2021,1050,170270,NCCA15-2081,1,2015,29-Jun-15,Estuarine,NH,Northeast,,Y,Y,1,HYPERETEONE,146983,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1050,187980,NCCA15-2116,1,2015,8-Oct-15,Estuarine,NY,Northeast,,Y,Y,1,HYPERETEONE,146983,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1050,172951,NCCA15-1206,1,2015,17-Jul-15,Estuarine,SC,Southeast,,Y,Y,1,HYPERETEONE,146983,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1050,171040,NCCA15-2078,1,2015,6-Jul-15,Estuarine,NH,Northeast,,Y,Y,2,HYPERETEONE,146983,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,172510,MACA15-3063,1,2015,15-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,183320,MACA15-3014,2,2015,17-Sep-15,Estuarine,MA,Northeast,,N,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,178900,NCCA15-2140,1,2015,25-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,180295,NCCA15-1248,1,2015,2-Sep-15,Estuarine,OR,West,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,173751,NCCA15-1227,1,2015,23-Jul-15,Estuarine,OR,West,,Y,Y,2,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,172305,NCCA15-2476,1,2015,14-Jul-15,Estuarine,LA,Gulf,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,179230,NCCA15-1143,2,2015,28-Aug-15,Estuarine,NC,Southeast,N,N,Y,2,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,1000081,NCCA15-2647,1,2015,21-Jul-15,Estuarine,OR,West,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,1000155,NCCA15-2666,1,2015,27-Aug-15,Estuarine,WA,West,,Y,Y,2,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,172750,MACA15-3059,1,2015,16-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,173142,NCCA15-2391,1,2015,20-Jul-15,Estuarine,FL,Gulf,,Y,Y,7,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,178314,NCCA15-1241,1,2015,25-Aug-15,Estuarine,OR,West,,Y,Y,2,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1051,180055,NCCA15-2657,1,2015,1-Sep-15,Estuarine,OR,West,,Y,Y,1,HYPERETEONE FAUCHALDI,333651,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1052,167500,NCCA15-2372,1,2015,4-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,HYPERETEONE FOLIOSA,152250,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1052,173222,NCCA15-2370,1,2015,21-Jul-15,Estuarine,FL,Gulf,,Y,Y,3,HYPERETEONE FOLIOSA,152250,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1052,167490,NCCA15-1687,1,2015,3-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,HYPERETEONE FOLIOSA,152250,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1052,177215,NCCA15-2142,1,2015,18-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,HYPERETEONE FOLIOSA,152250,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,171200,NCCA15-1589,1,2015,7-Jul-15,Estuarine,RI,Northeast,,Y,Y,71,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,169180,NCCA15-2129,1,2015,18-Jun-15,Estuarine,NJ,Northeast,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,170860,NCCA15-1039,1,2015,2-Jul-15,Estuarine,NH,Northeast,,Y,Y,4,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,174145,NCCA15-2407,1,2015,21-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,175743,NCCA15-1154,1,2015,6-Aug-15,Estuarine,NC,Southeast,Y,Y,Y,2,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,176101,NCCA15-1204,1,2015,10-Aug-15,Estuarine,SC,Southeast,,Y,Y,3,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,1000104,NCCA15-1576,1,2015,29-Jul-15,Estuarine,CT,Northeast,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,172980,MACA15-3022,1,2015,19-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,176304,SCCA15-5092,1,2015,11-Aug-15,Estuarine,SC,Southeast,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,181590,NCCA15-2186,1,2015,8-Sep-15,Estuarine,MD,Northeast,,Y,Y,17,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,173490,NCCA15-1224,1,2015,22-Jul-15,Estuarine,OR,West,,Y,Y,1,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1053,171652,NCCA15-1500,1,2015,9-Jul-15,Estuarine,VA,Northeast,,Y,Y,2,HYPERETEONE HETEROPODA,333652,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
