"UID","SITE_ID","STATE","ALAT_DD","ALON_DD","DATE_COL","SCREENSIZE","TAXON_ORIGINAL","TAXON_CORRECTED","TOTAL","ADULT","CONDITION","DISTINCT","FLAGGED","IMMATURE","INDETERMINATE","LAB_TIN","LARVAE","NUM_AGGREGATED","PUPAE","QA_CODE","QA_COMMENTS","SAMPLE_ID","WORMS_STATUS","WORMS_APHIAID","ITIS_STATUS","ITIS_TSN","LPIL","PHYLUM","CLASS","ORDER","FAMILY","GENUS","GRAB_TYPE","Grab_Area.m.2.","Number.of.grabs","Final_Grab_Area.m.2.","Grab_Depth.cm.","Sieve_Size.mm.2.","Grab_QA","Grab_Comment"
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Dreissena bugensis","Dreissena bugensis",161,NA,"N","Y","","Y","N","1179",NA,0,NA,"","",562164,"accepted",505319,"",567514,"S","Mollusca","Bivalvia","Veneroida","Dreissenidae","Dreissena","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Dreissena polymorpha","Dreissena polymorpha",3,NA,"N","Y","","N","N","1173",NA,0,NA,"","",562164,"accepted",181566,"",81339,"S","Mollusca","Bivalvia","Veneroida","Dreissenidae","Dreissena","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Aulodrilus pigueti","Aulodrilus pigueti",1,NA,"N","Y","","N","N","13",NA,0,NA,"","",562164,"",NA,"",68680,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Aulodrilus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Nematoda","Nematoda",23,NA,"N","Y","","N","N","67",NA,0,NA,"","",562164,"accepted",799,"",59490,"P","Nematoda","","","","","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Ablabesmyia annulata","Ablabesmyia annulata",2,NA,"N","Y","","N","N","767",NA,0,NA,"","",562164,"",NA,"",128081,"S","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Cryptochironomus sp.","Cryptochironomus",2,NA,"N","Y","","N","N","934",NA,0,NA,"","",562164,"accepted",181574,"",129368,"G","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Hexagenia sp.","Hexagenia",1,NA,"N","N","","N","Y","200",NA,0,NA,"","",562164,"accepted",593171,"",101537,"G","Arthropoda","Insecta","Ephemeroptera","Ephemeridae","Hexagenia","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Acari","Acarina",1,NA,"Y","Y","","N","Y","126",NA,0,NA,"","",562164,"accepted",1349,"invalid",82754,"O","Arthropoda","Arachnida","Acarina","","","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Chironomus sp.","Chironomus",4,NA,"N","Y","","N","N","930",NA,0,NA,"","",562164,"accepted",146802,"",129254,"G","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Polypedilum halterale gr.","Polypedilum halterale",4,NA,"N","Y","","N","N","3320",NA,0,NA,"","",562164,"",NA,"",129684,"S","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Harnischia sp.","Harnischia",2,NA,"N","Y","","N","N","953",NA,0,NA,"","",562164,"",NA,"",129516,"G","Arthropoda","Insecta","Diptera","Chironomidae","Harnischia","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Probezzia sp.","Probezzia",1,NA,"N","Y","","N","N","1204",NA,0,NA,"","",562164,"accepted",156904,"",127729,"G","Arthropoda","Insecta","Diptera","Ceratopogonidae","Probezzia","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Dicrotendipes fumidus","Dicrotendipes fumidus",2,NA,"N","Y","","N","N","940",NA,0,NA,"","",562164,"",NA,"",129436,"S","Arthropoda","Insecta","Diptera","Chironomidae","Dicrotendipes","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Ilyodrilus templetoni","Ilyodrilus templetoni",1,NA,"N","Y","","N","N","17",NA,0,NA,"","",562164,"",NA,"",68662,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Ilyodrilus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Microchironomus sp.","Microchironomus",13,NA,"N","Y","","N","N","954",NA,0,NA,"","",562164,"",NA,"",129532,"G","Arthropoda","Insecta","Diptera","Chironomidae","Microchironomus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Dreissena sp.","Dreissena",268,NA,"N","N","","Y","N","2678",NA,0,NA,"","",562164,"accepted",181565,"",81338,"G","Mollusca","Bivalvia","Veneroida","Dreissenidae","Dreissena","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Ostracoda","Ostracoda",1,NA,"N","Y","","N","N","121",NA,0,NA,"","",562164,"accepted",1078,"",84195,"C","Arthropoda","Ostracoda","","","","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Epoicocladius sp.","Epoicocladius",1,NA,"N","Y","","N","N","855",NA,0,NA,"","",562164,"",NA,"",128682,"G","Arthropoda","Insecta","Diptera","Chironomidae","Epoicocladius","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1076,"NCCAGL10-GLBA10-033","NY",44.00631,-76.16933,"6/13/2010",0.5,"Hexagenia limbata","Hexagenia limbata",1,NA,"N","Y","","N","Y","3023",NA,0,NA,"","",562164,"",NA,"",101552,"S","Arthropoda","Insecta","Ephemeroptera","Ephemeridae","Hexagenia","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Chironomus sp.","Chironomus",6,NA,"N","Y","","N","N","930",NA,0,NA,"","",561464,"accepted",146802,"",129254,"G","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Phylocentropus sp.","Phylocentropus",3,NA,"N","Y","","N","N","651",NA,0,NA,"","",561464,"",NA,"",115361,"G","Arthropoda","Insecta","Trichoptera","Dipseudopsidae","Phylocentropus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Dubiraphia sp.","Dubiraphia",22,NA,"N","Y","","N","N","447",NA,0,NA,"","",561464,"",NA,"",114126,"G","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Amnicola sp.","Amnicola",18,NA,"N","Y","","N","N","81",NA,0,NA,"","",561464,"accepted",159972,"",70747,"G","Mollusca","Gastropoda","Neotaenioglossa","Hydrobiidae","Amnicola","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Lumbricina","Lumbricina",1,NA,"N","Y","","N","N","5",NA,0,NA,"","",561464,"accepted",14164,"",69069,"","Annelida","Clitellata","Crassiclitellata","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Tribelos jucundum","Tribelos jucundus",2,NA,"N","Y","","N","N","998",NA,0,NA,"","",561464,"",NA,"",129827,"S","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Probezzia sp.","Probezzia",1,NA,"N","Y","","N","N","1204",NA,0,NA,"","",561464,"accepted",156904,"",127729,"G","Arthropoda","Insecta","Diptera","Ceratopogonidae","Probezzia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Nilothauma sp.","Nilothauma",1,NA,"N","Y","","N","N","959",NA,0,NA,"","",561464,"",NA,"",129548,"G","Arthropoda","Insecta","Diptera","Chironomidae","Nilothauma","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Oecetis immobilis","Oecetis immobilis",3,NA,"N","Y","","N","N","5963",NA,0,NA,"","",561464,"",NA,"",116644,"S","Arthropoda","Insecta","Trichoptera","Leptoceridae","Oecetis","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Tanytarsini","Tanytarsini",2,NA,"N","N","","N","N","1003",NA,0,NA,"","",561464,"",NA,"",129872,"","Arthropoda","Insecta","Diptera","Chironomidae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Ostracoda","Ostracoda",3,NA,"N","Y","","N","N","121",NA,0,NA,"","",561464,"accepted",1078,"",84195,"C","Arthropoda","Ostracoda","","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Ablabesmyia sp.","Ablabesmyia",1,NA,"N","N","","N","N","772",NA,0,NA,"","",561464,"",NA,"",128079,"G","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Sphaeriidae","Sphaeriidae",19,NA,"N","Y","","Y","N","101",NA,0,NA,"","",561464,"accepted",489101,"",112737,"F","Mollusca","Bivalvia","Veneroida","Sphaeriidae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Leptoceridae","Leptoceridae",2,NA,"N","N","","Y","Y","588",NA,0,NA,"","",561464,"accepted",593204,"",116547,"F","Arthropoda","Insecta","Trichoptera","Leptoceridae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Hexagenia limbata","Hexagenia limbata",6,NA,"N","Y","","N","N","3023",NA,0,NA,"","",561464,"",NA,"",101552,"S","Arthropoda","Insecta","Ephemeroptera","Ephemeridae","Hexagenia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Pleuroceridae","Pleuroceridae",1,NA,"Y","Y","","N","Y","98",NA,0,NA,"","",561464,"",NA,"",71541,"F","Mollusca","Gastropoda","Neotaenioglossa","Pleuroceridae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Tribelos sp.","Tribelos",3,NA,"N","N","","N","N","999",NA,0,NA,"","",561464,"",NA,"",129820,"G","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Gammaridae","Gammaridae",24,NA,"Y","Y","","N","Y","1412",NA,0,NA,"","",561464,"accepted",101383,"",93745,"F","Arthropoda","Malacostraca","Amphipoda","Gammaridae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Trichoptera","Trichoptera",1,NA,"Y","Y","","N","Y","511",NA,0,NA,"","",561464,"accepted",160252,"",115095,"O","Arthropoda","Insecta","Trichoptera","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Cryptochironomus sp.","Cryptochironomus",11,NA,"N","Y","","N","N","934",NA,0,NA,"","",561464,"accepted",181574,"",129368,"G","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Paratendipes sp.","Paratendipes",1,NA,"N","Y","","N","N","970",NA,0,NA,"","",561464,"",NA,"",129623,"G","Arthropoda","Insecta","Diptera","Chironomidae","Paratendipes","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Procladius sp.","Procladius",4,NA,"N","Y","","N","N","799",NA,0,NA,"","",561464,"accepted",156905,"",128277,"G","Arthropoda","Insecta","Diptera","Chironomidae","Procladius","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Nematoda","Nematoda",66,NA,"N","Y","","N","N","67",NA,0,NA,"","",561464,"accepted",799,"",59490,"P","Nematoda","","","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Oecetis sp.","Oecetis",1,NA,"N","Y","","Y","Y","597",NA,0,NA,"","",561464,"accepted",593207,"",116607,"G","Arthropoda","Insecta","Trichoptera","Leptoceridae","Oecetis","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Polypedilum scalaenum gr.","Polypedilum scalaenum",184,NA,"N","Y","","N","N","983",NA,0,NA,"","",561464,"",NA,"",129708,"S","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Ablabesmyia annulata","Ablabesmyia annulata",2,NA,"N","Y","","N","N","767",NA,0,NA,"","",561464,"",NA,"",128081,"S","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Tanytarsus sp.","Tanytarsus",2,NA,"N","Y","","N","N","1029",NA,0,NA,"","",561464,"accepted",156922,"",129978,"G","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Spirosperma ferox","Spirosperma ferox",24,NA,"N","Y","","N","N","26",NA,0,NA,"","",561464,"",NA,"",68610,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Spirosperma","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Ilyodrilus frantzi","Ilyodrilus frantzi",1,NA,"N","Y","","N","N","4453",NA,0,NA,"","",561464,"",NA,"",68668,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Ilyodrilus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Tubificidae with cap setae","",13,NA,"N","N","","N","N","1347",NA,0,NA,"","",561464,"",NA,"",NA,"","","","","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Prostoma sp.","Prostoma",1,NA,"N","Y","","N","N","2659",NA,0,NA,"","",561464,"accepted",162630,"",57577,"G","Nemertea","Enopla","Hoplonemertea","Tetrastemmatidae","Prostoma","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Epoicocladius sp.","Epoicocladius",5,NA,"N","Y","","N","N","855",NA,0,NA,"","",561464,"",NA,"",128682,"G","Arthropoda","Insecta","Diptera","Chironomidae","Epoicocladius","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Manayunkia speciosa","Manayunkia speciosa",7,NA,"N","Y","","N","N","1166",NA,0,NA,"","",561464,"accepted",155021,"",68172,"S","Annelida","Polychaeta","Canalipalpata","Sabellidae","Manayunkia","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Polypedilum halterale gr.","Polypedilum halterale",46,NA,"N","Y","","N","N","3320",NA,0,NA,"","",561464,"",NA,"",129684,"S","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Unionidae","Unionidae",5,NA,"N","Y","","Y","N","105",NA,0,NA,"","",561464,"accepted",160333,"",79913,"F","Mollusca","Bivalvia","Unionoida","Unionidae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Arrenurus sp.","Arrenurus",1,NA,"N","Y","","N","N","3080",NA,0,NA,"","",561464,"",NA,"",82864,"G","Arthropoda","Arachnida","Trombidiformes","Arrenuridae","Arrenurus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1079,"NCCAGL10-GLBA10-049","NY",43.99834,-76.07786,"6/10/2010",0.5,"Aulodrilus americanus","Aulodrilus americanus",3,NA,"N","Y","","N","N","11",NA,0,NA,"","",561464,"",NA,"",68683,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Aulodrilus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Leptocerus americanus","Leptocerus americanus",1,NA,"N","Y","","N","N","3962",NA,0,NA,"","",564014,"",NA,"",116678,"S","Arthropoda","Insecta","Trichoptera","Leptoceridae","Leptocerus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Parachironomus sp.","Parachironomus",1,NA,"N","Y","","N","N","964",NA,0,NA,"","",564014,"",NA,"",129564,"G","Arthropoda","Insecta","Diptera","Chironomidae","Parachironomus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Caecidotea sp.","Caecidotea",7,NA,"N","Y","","N","N","115",NA,0,NA,"","",564014,"accepted",248558,"",92686,"G","Arthropoda","Malacostraca","Isopoda","Asellidae","Caecidotea","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Tanytarsus sp.","Tanytarsus",6,NA,"N","Y","","N","N","1029",NA,0,NA,"","",564014,"accepted",156922,"",129978,"G","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Cladopelma sp.","Cladopelma",11,NA,"N","Y","","N","N","931",NA,0,NA,"","",564014,"",NA,"",129350,"G","Arthropoda","Insecta","Diptera","Chironomidae","Cladopelma","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Polypedilum halterale gr.","Polypedilum halterale",3,NA,"N","Y","","N","N","3320",NA,0,NA,"","",564014,"",NA,"",129684,"S","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Sphaeromias sp.","Sphaeromias",1,NA,"N","Y","","N","N","1974",NA,0,NA,"","",564014,"",NA,"",127761,"G","Arthropoda","Insecta","Diptera","Ceratopogonidae","Sphaeromias","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Tubificidae w/o cap setae","Tubificidae",3,NA,"N","Y","","N","N","1348",NA,0,NA,"","",564014,"accepted",2040,"",68585,"F","Annelida","Clitellata","Haplotaxida","Tubificidae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Ostracoda","Ostracoda",1,NA,"N","Y","","N","N","121",NA,0,NA,"","",564014,"accepted",1078,"",84195,"C","Arthropoda","Ostracoda","","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Chironomus sp.","Chironomus",33,NA,"N","Y","","N","N","930",NA,0,NA,"","",564014,"accepted",146802,"",129254,"G","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Tanytarsini","Tanytarsini",2,NA,"N","N","","N","N","1003",NA,0,NA,"","",564014,"",NA,"",129872,"","Arthropoda","Insecta","Diptera","Chironomidae","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Cryptochironomus sp.","Cryptochironomus",1,NA,"N","Y","","N","N","934",NA,0,NA,"","",564014,"accepted",181574,"",129368,"G","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Nematoda","Nematoda",2,NA,"N","Y","","N","N","67",NA,0,NA,"","",564014,"accepted",799,"",59490,"P","Nematoda","","","","","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
1088,"NCCAGL10-GLBA10-065","NY",43.67365,-76.18964,"6/17/2010",0.5,"Procladius sp.","Procladius",2,NA,"N","Y","","N","N","799",NA,0,NA,"","",564014,"accepted",156905,"",128277,"G","Arthropoda","Insecta","Diptera","Chironomidae","Procladius","STANDARD PONAR","0.052","1","0.052","7","0.5","Q18",""
109,"NCCA10-1209","FL",30.19072,-81.6427,"6/16/2010",0.5,"Hydrobiidae","Hydrobiidae",7,NA,"N","Y","","N","N","80",NA,0,NA,"","",567084,"accepted",120,"",70493,"F","Mollusca","Gastropoda","Neotaenioglossa","Hydrobiidae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
109,"NCCA10-1209","FL",30.19072,-81.6427,"6/16/2010",0.5,"Rangia cuneata","Rangia cuneata",7,NA,"N","Y","","N","N","3893",NA,0,NA,"","",567084,"accepted",156991,"",80962,"S","Mollusca","Bivalvia","Veneroida","Mactridae","Rangia","VAN VEEN","0.04","1","0.04","10","0.5","",""
109,"NCCA10-1209","FL",30.19072,-81.6427,"6/16/2010",0.5,"Procladius sp.","Procladius",1,NA,"N","Y","","N","N","799",NA,0,NA,"","",567084,"accepted",156905,"",128277,"G","Arthropoda","Insecta","Diptera","Chironomidae","Procladius","VAN VEEN","0.04","1","0.04","10","0.5","",""
1091,"NCCAGL10-GLBA10-069","NY",43.8591,-76.20858,"6/16/2010",0.5,"Chironomus sp.","Chironomus",191,NA,"N","Y","","N","N","930",NA,0,NA,"","",562874,"accepted",146802,"",129254,"G","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1091,"NCCAGL10-GLBA10-069","NY",43.8591,-76.20858,"6/16/2010",0.5,"Pisidium sp.","Pisidium",1,NA,"N","Y","","N","N","103",NA,0,NA,"","",562874,"accepted",181554,"",81400,"G","Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
1091,"NCCAGL10-GLBA10-069","NY",43.8591,-76.20858,"6/16/2010",0.5,"Dero digitata","Dero digitata",1,NA,"N","Y","","N","N","36",NA,0,NA,"","",562874,"",NA,"",68904,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Dero","STANDARD PONAR","0.052","1","0.052","9","0.5","Q18",""
