"PUBLICATION_DATE","TAXA_ID","UID","SITE_ID","VISIT_NO","LAT_DD83","LON_DD83","YEAR","DATE_COL","STUDY","PSTL_CODE","NCCA_REG","INDEX_AP","INDEX_NCCA15","IS_DISTINCT","TOTAL","TARGET_TAXON","APHIA_ID","ITISTSN","HABITAT","PHYLUM","CLASS","ORDER","FAMILY"
"4/27/2021",1036,170870,"NCCA15-1556",1,38.98236218,-75.04549919,2015,"2-Jul-15","Estuarine","NJ","Northeast","","Y","Y",2,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,1000105,"NCCA15-2106",1,41.13624738,-73.05885584,2015,"29-Jul-15","Estuarine","CT","Northeast","","Y","Y",1,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,172980,"MACA15-3022",1,41.75979642,-70.71127247,2015,"19-Aug-15","Estuarine","MA","Northeast","","Y","Y",2,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,170860,"NCCA15-1039",1,43.09433149,-70.86588866,2015,"2-Jul-15","Estuarine","NH","Northeast","","Y","Y",1,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,168431,"NCCA15-1554",1,39.18547473,-75.37687146,2015,"11-Jun-15","Estuarine","DE","Northeast","","Y","Y",2,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,173564,"NCCA15-1546",1,39.38464311,-75.03745356,2015,"23-Jul-15","Estuarine","NJ","Northeast","","Y","Y",3,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,171995,"NCCA15-1038",2,43.1681953,-70.86184462,2015,"13-Jul-15","Estuarine","NH","Northeast","","N","Y",3,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1036,169480,"NCCA15-2079",1,43.09661024,-70.85626625,2015,"22-Jun-15","Estuarine","NH","Northeast","","Y","Y",2,"HYDROBIIDAE",120,NA,"EST","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE"
"4/27/2021",1039,174496,"MACA15-3016",1,41.374331,-70.40220199,2015,"29-Jul-15","Estuarine","MA","Northeast","","Y","Y",15,"HYDROIDES",129566,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1039,170938,"NCCA15-1179",1,29.04252444,-80.90404245,2015,"1-Jul-15","Estuarine","FL","Southeast","","Y","Y",1,"HYDROIDES",129566,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1040,176493,"NCCA15-2334",1,25.31649838,-80.33280375,2015,"11-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"HYDROIDES BISPINOSA",421083,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1040,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",4,"HYDROIDES BISPINOSA",421083,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1041,183365,"NCCA15-1626",1,40.68114771,-73.23795291,2015,"18-Sep-15","Estuarine","NY","Northeast","","Y","Y",2,"HYDROIDES DIANTHUS",131000,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1041,174910,"MACA15-3084",1,41.51085375,-70.63929921,2015,"31-Jul-15","Estuarine","MA","Northeast","","Y","Y",4,"HYDROIDES DIANTHUS",131000,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1041,172951,"NCCA15-1206",1,32.32661387,-80.83445891,2015,"17-Jul-15","Estuarine","SC","Southeast","","Y","Y",1,"HYDROIDES DIANTHUS",131000,NA,"EST","ANNELIDA","POLYCHAETA","SABELLIDA","SERPULIDAE"
"4/27/2021",1048,1000105,"NCCA15-2106",1,41.13624738,-73.05885584,2015,"29-Jul-15","Estuarine","CT","Northeast","","Y","Y",9,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,174470,"NCCA15-2167",1,38.9833381,-75.18071096,2015,"28-Jul-15","Estuarine","DE","Northeast","","Y","Y",1,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,175640,"NCCA15-1566",2,40.8614151,-73.74608654,2015,"3-Aug-15","Estuarine","NY","Northeast","","N","Y",3,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,173224,"NCCA15-2168",1,39.1555308,-75.15380668,2015,"20-Jul-15","Estuarine","NJ","Northeast","","Y","Y",2,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,178494,"NCCA15-1638",1,41.00231195,-72.329113,2015,"26-Aug-15","Estuarine","NY","Northeast","","Y","Y",1,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1048,175676,"NCCA15-1549",1,39.62500962,-75.60301666,2015,"5-Aug-15","Estuarine","DE","Northeast","","Y","Y",53,"HYDROZOA",1337,NA,"EST","CNIDARIA","HYDROZOA","",""
"4/27/2021",1050,170270,"NCCA15-2081",1,43.0597645,-70.8937171,2015,"29-Jun-15","Estuarine","NH","Northeast","","Y","Y",1,"HYPERETEONE",146983,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1050,187980,"NCCA15-2116",1,40.85098386,-73.66488936,2015,"8-Oct-15","Estuarine","NY","Northeast","","Y","Y",1,"HYPERETEONE",146983,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1050,172951,"NCCA15-1206",1,32.32661387,-80.83445891,2015,"17-Jul-15","Estuarine","SC","Southeast","","Y","Y",1,"HYPERETEONE",146983,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1050,171040,"NCCA15-2078",1,43.07908107,-70.93429578,2015,"6-Jul-15","Estuarine","NH","Northeast","","Y","Y",2,"HYPERETEONE",146983,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,172510,"MACA15-3063",1,41.97968118,-70.67900593,2015,"15-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,183320,"MACA15-3014",2,41.41796553,-70.55278683,2015,"17-Sep-15","Estuarine","MA","Northeast","","N","Y",1,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,178900,"NCCA15-2140",1,40.93077621,-72.58907641,2015,"25-Aug-15","Estuarine","NY","Northeast","","Y","Y",1,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,179230,"NCCA15-1143",2,35.41056127,-76.39568493,2015,"28-Aug-15","Estuarine","NC","Southeast","N","N","Y",2,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,172750,"MACA15-3059",1,42.0292145,-70.65173067,2015,"16-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1051,173142,"NCCA15-2391",1,30.40115826,-86.67921852,2015,"20-Jul-15","Estuarine","FL","Gulf","","Y","Y",7,"HYPERETEONE FAUCHALDI",333651,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1052,167500,"NCCA15-2372",1,27.69735479,-82.51988901,2015,"4-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"HYPERETEONE FOLIOSA",152250,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1052,173222,"NCCA15-2370",1,27.5434331,-82.71860591,2015,"21-Jul-15","Estuarine","FL","Gulf","","Y","Y",3,"HYPERETEONE FOLIOSA",152250,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1052,167490,"NCCA15-1687",1,27.59914852,-82.66404539,2015,"3-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"HYPERETEONE FOLIOSA",152250,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1052,177215,"NCCA15-2142",1,41.17235549,-72.1777985,2015,"18-Aug-15","Estuarine","NY","Northeast","","Y","Y",1,"HYPERETEONE FOLIOSA",152250,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171200,"NCCA15-1589",1,41.75025295,-71.36515677,2015,"7-Jul-15","Estuarine","RI","Northeast","","Y","Y",71,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169180,"NCCA15-2129",1,40.43911905,-74.02703939,2015,"18-Jun-15","Estuarine","NJ","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,170860,"NCCA15-1039",1,43.09433149,-70.86588866,2015,"2-Jul-15","Estuarine","NH","Northeast","","Y","Y",4,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,175743,"NCCA15-1154",1,35.37390568,-76.5528931,2015,"6-Aug-15","Estuarine","NC","Southeast","Y","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,176101,"NCCA15-1204",1,32.7871089,-79.88672094,2015,"10-Aug-15","Estuarine","SC","Southeast","","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,1000104,"NCCA15-1576",1,41.15833138,-73.16846692,2015,"29-Jul-15","Estuarine","CT","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,172980,"MACA15-3022",1,41.75979642,-70.71127247,2015,"19-Aug-15","Estuarine","MA","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,176304,"SCCA15-5092",1,32.78468307,-80.08157349,2015,"11-Aug-15","Estuarine","SC","Southeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,181590,"NCCA15-2186",1,39.16297451,-76.4896179,2015,"8-Sep-15","Estuarine","MD","Northeast","","Y","Y",17,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171652,"NCCA15-1500",1,37.94262448,-75.64262949,2015,"9-Jul-15","Estuarine","VA","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,170844,"NCCA15-2388",1,29.88575454,-84.56332893,2015,"1-Jul-15","Estuarine","FL","Gulf","","Y","Y",5,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171653,"NCCA15-2084",1,43.12120637,-70.81279085,2015,"9-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169654,"NCCA15-1302",1,29.96715187,-83.94437722,2015,"22-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,178044,"NCCA15-1639",1,40.98724217,-72.5001785,2015,"24-Aug-15","Estuarine","NY","Northeast","","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168431,"NCCA15-1554",1,39.18547473,-75.37687146,2015,"11-Jun-15","Estuarine","DE","Northeast","","Y","Y",6,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,172840,"NCCA15-2183",1,38.47839124,-75.07494778,2015,"13-Jul-15","Estuarine","DE","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,173510,"NCCA15-1083",1,44.09708646,-68.77334405,2015,"22-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169653,"NCCA15-1145",1,35.95399915,-75.66086775,2015,"23-Jun-15","Estuarine","NC","Southeast","Y","Y","Y",5,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168951,"NCCA15-2162",1,39.21686483,-74.64816735,2015,"17-Jun-15","Estuarine","NJ","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168361,"NCCA15-1142",1,34.75093392,-77.12119348,2015,"11-Jun-15","Estuarine","NC","Southeast","Y","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,173143,"NCCA15-1080",1,44.22401102,-68.97892394,2015,"20-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171971,"NCCA15-2192",1,37.8402414,-76.72961718,2015,"7-Jul-15","Estuarine","VA","Northeast","","Y","Y",7,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,182534,"NCCA15-1147",1,34.98161517,-76.2359264,2015,"16-Sep-15","Estuarine","NC","Southeast","Y","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174490,"NCCA15-2213",1,37.66386317,-76.47532622,2015,"29-Jul-15","Estuarine","VA","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169540,"NCCA15-1185",1,33.94717157,-78.22391916,2015,"22-Jun-15","Estuarine","NC","Southeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174571,"NCCA15-2132",1,40.48329341,-74.26485551,2015,"28-Jul-15","Estuarine","NJ","Northeast","","Y","Y",8,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,178033,"NCCA15-2258",1,35.11112504,-76.55953132,2015,"24-Aug-15","Estuarine","NC","Southeast","Y","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171460,"MACA15-3049",1,42.53484468,-70.85623792,2015,"8-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174470,"NCCA15-2167",1,38.9833381,-75.18071096,2015,"28-Jul-15","Estuarine","DE","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,173226,"NCCA15-1521",1,37.57987496,-76.38591019,2015,"20-Jul-15","Estuarine","VA","Northeast","","Y","Y",12,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169480,"NCCA15-2079",1,43.09661024,-70.85626625,2015,"22-Jun-15","Estuarine","NH","Northeast","","Y","Y",20,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,170080,"NCCA15-2244",1,35.98201081,-75.67460897,2015,"26-Jun-15","Estuarine","NC","Southeast","Y","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168290,"NCCA15-2082",1,43.13557304,-70.84594982,2015,"11-Jun-15","Estuarine","NH","Northeast","","Y","Y",37,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,173114,"NCCA15-1203",1,32.37310152,-80.46032983,2015,"19-Jul-15","Estuarine","SC","Southeast","","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,178490,"NCCA15-2156",1,40.05562849,-74.08105393,2015,"26-Aug-15","Estuarine","NJ","Northeast","","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174140,"NCCA15-2195",1,37.57026663,-76.28366667,2015,"27-Jul-15","Estuarine","VA","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,175642,"NCCA15-2112",1,40.81748715,-73.77258637,2015,"3-Aug-15","Estuarine","NY","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,181913,"NCCA15-1172",1,35.51233068,-76.589801,2015,"10-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,1000087,"NCCA15-1566",1,40.8614151,-73.74608654,2015,"20-Jul-15","Estuarine","NY","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174335,"NCCA15-2065",1,44.38644633,-68.18677724,2015,"28-Jul-15","Estuarine","ME","Northeast","","Y","Y",6,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171280,"NCCA15-1516",1,36.76902572,-76.29667454,2015,"8-Jul-15","Estuarine","VA","Northeast","","Y","Y",3,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,179202,"NCCA15-2143",1,41.00811426,-72.27684131,2015,"27-Aug-15","Estuarine","NY","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,172024,"NCCA15-2094",1,41.67316319,-71.21853762,2015,"13-Jul-15","Estuarine","RI","Northeast","","Y","Y",17,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,178160,"NCCA15-1500",2,37.94262448,-75.64262949,2015,"25-Aug-15","Estuarine","VA","Northeast","","N","Y",14,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171481,"NCCA15-2384",1,29.69317385,-84.86316016,2015,"7-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171760,"MACA15-3047",1,42.25435374,-70.92829003,2015,"10-Jul-15","Estuarine","MA","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168650,"NCCA15-1038",1,43.1681953,-70.86184462,2015,"15-Jun-15","Estuarine","NH","Northeast","","Y","Y",7,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,176910,"NCCA15-1203",2,32.37310152,-80.46032983,2015,"16-Aug-15","Estuarine","SC","Southeast","","N","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,171183,"NCCA15-1040",1,43.07266513,-70.86283196,2015,"7-Jul-15","Estuarine","NH","Northeast","","Y","Y",4,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,182223,"NCCA15-2268",1,35.87484924,-75.66861532,2015,"15-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168950,"NCCA15-1600",1,39.29725818,-74.60838096,2015,"17-Jun-15","Estuarine","NJ","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174491,"NCCA15-1052",1,44.41855889,-68.4395543,2015,"29-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,169045,"NCCA15-1042",1,43.17174176,-70.82880703,2015,"17-Jun-15","Estuarine","NH","Northeast","","Y","Y",4,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,173306,"NCCA15-1082",1,44.41311206,-68.91669301,2015,"21-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,182113,"NCCA15-2151",1,40.6298366,-73.53568465,2015,"14-Sep-15","Estuarine","NY","Northeast","","Y","Y",5,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,174663,"NCCA15-2061",1,44.45400341,-67.68144248,2015,"30-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,168430,"NCCA15-1550",1,39.20249969,-75.35746331,2015,"11-Jun-15","Estuarine","DE","Northeast","","Y","Y",2,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,182980,"NCCA15-2206",1,38.33170306,-75.88270247,2015,"15-Sep-15","Estuarine","MD","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,177506,"NCCA15-2196",1,38.53907052,-76.49880589,2015,"31-Aug-15","Estuarine","MD","Northeast","","Y","Y",5,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,172023,"NCCA15-1592",1,41.70437472,-71.22861767,2015,"13-Jul-15","Estuarine","RI","Northeast","","Y","Y",15,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,170443,"NCCA15-2077",1,43.07493782,-70.89657536,2015,"30-Jun-15","Estuarine","NH","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
"4/27/2021",1053,172945,"MACA15-3008",1,41.99127182,-70.6584189,2015,"17-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"HYPERETEONE HETEROPODA",333652,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","PHYLLODOCIDAE"
