PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,FINAL_GRAB_AREA,GRAB_DEPTH,GRAB_TYPE,GRABS,SIEVE_SIZE,NOT_COLLECTED,SALINITY,BENT_COMMENT,SHIP_COMMENT
8/23/2024,2012366,NCA_FL-10278,NCA20_FL-10063,1,8/18/2020,FL,MARINE,0.044,4.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,39.15,Dense layer of seagrass rhizomes stops grab.,
8/23/2024,2012367,NCA_FL-10274,NCA20_FL-10059,1,8/18/2020,FL,MARINE,0.044,4.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.18,Layer of thin sediment over solid limestone.,
8/23/2024,2012368,NCA_FL-10263,NCA20_FL-10048,1,8/18/2020,FL,MARINE,0.044,6.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.38,Grab hit dense mat of seagrass rhizomes. Seagrass materials in BENT bottles.,
8/23/2024,2012369,NCA_NJ-10205,NCA20_NJ-10006,1,8/18/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,25.14,,
8/23/2024,2012370,NCA_NJ-10206,NCA20_NJ-10012,1,8/18/2020,NJ,MARINE,0.044,7,VAN_VEEN,1,,,25.34,,
8/23/2024,2012372,NCA_VA-10185,NCA20_VA-10002,1,8/19/2020,VA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,0.03,,
8/23/2024,2012373,NCA_LA-10153,NCA20_LA-10011,1,8/19/2020,LA,MARINE,0.052,8,STANDARD_PONAR,1,,,18.85,,
8/23/2024,2012374,NCA_LA-10242,NCA20_LA-10036,1,8/19/2020,LA,MARINE,0.04,7.25,OTHER: EKMAN,2,,,19.59,,
8/23/2024,2012375,NCA_NC-10120,NCA20_NC-10012,1,8/19/2020,NC,MARINE,0.044,7,VAN_VEEN,1,,,14.1,,
8/23/2024,2012376,NCA_NY-10297,NCA20_NY-20079,1,8/19/2020,NY,MARINE,,,,,,Y,29.92,"Erosional area, bottom type rocks and gravel. Multiple areas unsuccessfully sampled out to 500 meters.",All hard substrate
8/23/2024,2012377,NCA_NY-10296,NCA20_NY-20078,1,8/19/2020,NY,MARINE,0.044,7.5,VAN_VEEN,1,,,29.67,,
8/23/2024,2012378,NCA_SC-10320,NCA20_SC-10120,1,8/19/2020,SC,MARINE,0.044,9,VAN_VEEN,1,,,29.24,,
8/23/2024,2012379,NCA_SC-10328,NCA20_SC-10128,1,8/19/2020,SC,MARINE,0.044,9,VAN_VEEN,1,,,26.07,Benthos AND sediment samples one day after other samples due to line snapping on first grab which resulted in the loss of the grabber. Unable to recover the equipment the same day. Bentho and Sed collected 20 August.,
8/23/2024,2012387,NCA_CA-10255,NCA20_CA-10033,1,8/19/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,32.66,,
8/23/2024,2012388,NCA_CA-10259,NCA20_CA-10037,1,8/19/2020,CA,MARINE,0.1,8.5,VAN_VEEN,1,,,32.66,,
8/23/2024,2012389,NCA_NY-10299,NCA20_NY-20081,1,8/18/2020,NY,MARINE,0.044,9,VAN_VEEN,1,,,27.68,,
8/23/2024,2012390,NCA_CT-10289,NCA20_CT-20074,1,8/18/2020,CT,MARINE,0.044,9,VAN_VEEN,1,,,27.97,,
8/23/2024,2012391,NCA_MD-10106,NCA20_MD-10007,1,8/19/2020,MD,MARINE,0.044,9,VAN_VEEN,1,,,13.6,,
8/23/2024,2012392,NCA_MD-10128,NCA20_MD-10019,1,8/19/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,13.08,,
8/23/2024,2012393,NCA_MD-10135,NCA20_MD-10026,1,8/19/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,12.71,,
8/23/2024,2012394,NCA_FL-10277,NCA20_FL-10062,1,8/19/2020,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,38.76,Strong sulfide smell.,
8/23/2024,2012395,NCA_FL-10236,NCA20_FL-10021,1,8/19/2020,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,42.19,,
8/23/2024,2012396,NCA_FL-10270,NCA20_FL-10055,1,8/19/2020,FL,MARINE,0.044,6,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,40.18,"Grab hit a dense mat of seagrass rhizomes, could not go any deeper.",
8/23/2024,2012397,NGL_MI-10102,NGL20_MI-10001,2,8/20/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2012398,NCA_VA-10215,NCA20_VA-10031,1,8/20/2020,VA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,14.65,,
8/23/2024,2012399,NCA_CT-10286,NCA20_CT-20071,1,8/20/2020,CT,MARINE,0.044,7.5,VAN_VEEN,1,,,31.65,,
8/23/2024,2012400,NCA_CT-10078,NCA20_CT-10001,1,8/20/2020,CT,MARINE,0.044,8,VAN_VEEN,1,,,30.85,,
8/23/2024,2012401,NCA_MD-10096,NCA20_MD-10004,1,8/20/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,3.39,,
8/23/2024,2012402,NGL_OH-10004,NGL20_OH-10004,1,8/20/2020,OH,GREAT_LAKES,0.052,11,STANDARD_PONAR,1,,,,,
8/23/2024,2012403,NCA_CT-10269,NCA20_CT-20019,1,8/20/2020,CT,MARINE,0.052,4.6,STANDARD_PONAR,1,,,27.2,,
8/23/2024,2012404,NCA_LA-10255,NCA20_LA-10049,1,8/20/2020,LA,MARINE,0.052,10.5,STANDARD_PONAR,1,,,0.19,,
8/23/2024,2012405,NCA_LA-10263,NCA20_LA-10057,1,8/20/2020,LA,MARINE,0.04,13.25,OTHER: EKMAN,2,,,0.19,,
8/23/2024,2012406,NCA_CA-10249,NCA20_CA-10027,1,8/20/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,30.45,,
8/23/2024,2012407,NCA_CA-10240,NCA20_CA-10006,1,8/20/2020,CA,MARINE,0.1,9.5,VAN_VEEN,1,,,31.31,,
8/23/2024,2012415,NCA_MA-10162,NCA20_MA-10003,1,8/19/2020,MA,MARINE,0.052,10,STANDARD_PONAR,1,,,33.54,,
8/23/2024,2012416,NCA_MA-10195,NCA20_MA-10037,1,8/19/2020,MA,MARINE,0.052,9,STANDARD_PONAR,1,,,33.49,,
8/23/2024,2012431,NGL_MI-10036,NGL20_MI-10092,1,8/21/2020,MI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2012439,NGL_OH-10076,NGL20_OH-10022,1,8/31/2020,OH,GREAT_LAKES,0.052,13.5,STANDARD_PONAR,1,,,,,
8/23/2024,2012440,NGL_NY-10005,NGL20_NY-10005,1,7/8/2020,NY,GREAT_LAKES,,,,,,Y,,Gravel/rock bottom. Unable to collect sample using 3 attempts in all 3 zones,
8/23/2024,2012441,NGL_OH-10009,NGL20_OH-10009,1,8/21/2020,OH,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2012442,NCA_FL-10262,NCA20_FL-10047,1,8/20/2020,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,36.11,,
8/23/2024,2012443,NCA_FL-10235,NCA20_FL-10020,1,8/20/2020,FL,MARINE,0.044,7.6,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.04,,
8/23/2024,2012444,NCA_MA-10201,NCA20_MA-10043,1,8/20/2020,MA,MARINE,0.052,5,STANDARD_PONAR,1,,,35.46,,
8/23/2024,2012445,NCA_CT-10256,NCA20_CT-20006,1,8/21/2020,CT,MARINE,0.052,14,STANDARD_PONAR,1,,,26.8,,
8/23/2024,2012446,NCA_CT-10267,NCA20_CT-20017,1,8/21/2020,CT,MARINE,0.052,12.2,STANDARD_PONAR,1,,,27,,
8/23/2024,2012447,NGL_MI-10531,NGL20_MI-10063,1,8/21/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2012448,NGL_MI-10071,NGL20_MI-10033,1,8/21/2020,MI,GREAT_LAKES,,,,,,Y,,Rocky substrate made it impossible to get a sediment sample,
8/23/2024,2012449,NCA_WA-10245,NCA20_WA-40017,1,8/19/2020,WA,MARINE,0.052,5,STANDARD_PONAR,1,,,28,Substrate in ponar grabs was fine packed sand. All of the grabs were around 5cm.,
8/23/2024,2012450,NCA_WA-10200,NCA20_WA-10013,1,8/19/2020,WA,MARINE,0.052,8.5,STANDARD_PONAR,1,,,28.6,,
8/23/2024,2012451,NCA_WA-10241,NCA20_WA-40009,1,8/19/2020,WA,MARINE,0.052,7,STANDARD_PONAR,1,,,26.9,,
8/23/2024,2012452,NCA_WA-10284,NCA20_WA-10078,1,8/20/2020,WA,MARINE,0.052,9.5,STANDARD_PONAR,1,,,29.7,,
8/23/2024,2012453,NCA_WA-10250,NCA20_WA-40029,1,8/20/2020,WA,MARINE,0.052,11.5,STANDARD_PONAR,1,,,29.3,,
8/23/2024,2012454,NCA_CT-10281,NCA20_CT-20031,1,8/23/2020,CT,MARINE,0.052,14,STANDARD_PONAR,1,,,27.3,,
8/23/2024,2012455,NCA_CT-10264,NCA20_CT-20014,1,8/23/2020,CT,MARINE,0.052,8.9,STANDARD_PONAR,1,,,27.4,,
8/23/2024,2012457,NGL_MI-10070,NGL20_MI-10032,1,8/23/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2012458,NGL_MI-10516,NGL20_MI-10048,1,8/23/2020,MI,GREAT_LAKES,,,,,,Y,,U able to collect sediment due to rocky substrate.,
8/23/2024,2012459,NCA_NJ-10194,NCA20_NJ-10001,1,8/24/2020,NJ,MARINE,0.044,8,VAN_VEEN,1,,,22.72,,
8/23/2024,2012460,NCA_NJ-10198,NCA20_NJ-10004,1,8/24/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,23.52,,
8/23/2024,2012462,NCA_CT-10260,NCA20_CT-20010,1,8/24/2020,CT,MARINE,0.052,13.4,STANDARD_PONAR,1,,,26.9,,
8/23/2024,2012463,NCA_CT-10278,NCA20_CT-20028,1,8/24/2020,CT,MARINE,0.052,13.8,STANDARD_PONAR,1,,,27.7,,
8/23/2024,2012464,NGL_NY-10030,NGL20_NY-10051,1,8/24/2020,NY,GREAT_LAKES,,,,,,Y,,Attempted multiple grabs in each zone. Ponar had blowouts in primary zone and was unable to grab any sediment in secondary or tertiary zones.,
8/23/2024,2012465,NGL_OH-10011,NGL20_OH-10010,1,8/24/2020,OH,GREAT_LAKES,0.052,11,STANDARD_PONAR,1,,,,,
8/23/2024,2012466,NGL_MI-10044,NGL20_MI-10100,1,8/23/2020,MI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2012467,NGL_MI-10532,NGL20_MI-10064,1,8/24/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2012469,NCA_CT-10279,NCA20_CT-20029,1,8/25/2020,CT,MARINE,0.052,14,STANDARD_PONAR,1,,,27.4,,
8/23/2024,2012470,NGL_MI-10031,NGL20_MI-10088,2,8/25/2020,MI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,Best sample after 9 tries,
8/23/2024,2012471,NGL_MI-10059,NGL20_MI-10022,2,8/25/2020,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2012472,NCA_NJ-10221,NCA20_NJ-10017,1,8/25/2020,NJ,MARINE,0.044,9,VAN_VEEN,1,,,19.03,"Mudd overflow, moved to 39.15800, -75.00220.   Benthic grab touched lid but did not overflow.",
8/23/2024,2012473,NCA_NJ-10217,NCA20_NJ-10013,1,8/25/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,21.27,,
8/23/2024,2012474,NCA_GA-10151,NCA20_GA-10001,2,8/25/2020,GA,MARINE,0.046,6,OTHER: PETITE PONAR,2,,,30.87,,
8/23/2024,2012475,NCA_NJ-10218,NCA20_NJ-10014,1,8/25/2020,NJ,MARINE,0.044,7.2,VAN_VEEN,1,,,24.07,,
8/23/2024,2012476,NCA_SC-10319,NCA20_SC-10119,1,8/25/2020,SC,MARINE,0.044,8,VAN_VEEN,1,,,16.01,,
8/23/2024,2012477,NCA_SC-10327,NCA20_SC-10127,1,8/25/2020,SC,MARINE,0.044,8,VAN_VEEN,1,,,28.53,,
8/23/2024,2012478,NCA_CT-10081,NCA20_CT-10005,1,8/25/2020,CT,MARINE,0.052,7.1,STANDARD_PONAR,1,,,28,Only shell hash in primary and secondary zones. Sediment I found 150 meters from x-site.,
8/23/2024,2012479,NCA_NH-10124,NCA20_NH-10010,1,8/25/2020,NH,MARINE,0.044,8.5,VAN_VEEN,1,,,31.39,Could not collect sediment within 100 m of site. Moved into a cove to the south and easily collected sediment from a shallow subtidal/low intertidal area.,Plus microplastics
8/23/2024,2012480,NCA_NJ-10222,NCA20_NJ-10018,1,8/27/2020,NJ,MARINE,0.044,9.5,VAN_VEEN,1,,,23.05,,
8/23/2024,2012481,NCA_GA-10154,NCA20_GA-10004,2,8/26/2020,GA,MARINE,0.046,6.5,OTHER: PETITE PONAR,2,,,28.3,,
8/23/2024,2012482,NCA_SC-10330,NCA20_SC-10130,1,8/26/2020,SC,MARINE,0.044,9,VAN_VEEN,1,,,30.57,,
8/23/2024,2012483,NCA_SC-10218,NCA20_SC-10008,1,8/26/2020,SC,MARINE,0.044,8,VAN_VEEN,1,,,31.56,,
8/23/2024,2012484,NCA_CT-10262,NCA20_CT-20012,1,8/26/2020,CT,MARINE,0.052,5.8,STANDARD_PONAR,1,,,27.7,,
8/23/2024,2012485,NCA_CT-10272,NCA20_CT-20022,1,8/26/2020,CT,MARINE,0.052,3.4,STANDARD_PONAR,1,,,28,,
8/23/2024,2012486,NCA_CT-10254,NCA20_CT-20004,1,8/26/2020,CT,MARINE,0.052,10.3,STANDARD_PONAR,1,,,28,,
8/23/2024,2012487,NGL_MI-10512,NGL20_MI-10044,1,8/27/2020,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2014738,NCA_NC-10154,NCA20_NC-10020,1,8/27/2020,NC,MARINE,0.044,7,VAN_VEEN,1,,,0.04,,
8/23/2024,2014739,NCA_NJ-10215,NCA20_NJ-10005,1,8/27/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,23.86,,
8/23/2024,2014740,NCA_NJ-10216,NCA20_NJ-10027,1,8/27/2020,NJ,MARINE,0.044,9,VAN_VEEN,1,,,13.73,"430 meters from x at 39.94077 and -74.16610. Tried within 37m and moved to 100, tried 2 times.  Moved towards sand beaches hoping for harder bottom. Ran up along shore. Depth 2.0.  Van was full",
8/23/2024,2014741,NCA_CT-10258,NCA20_CT-20008,1,8/27/2020,CT,MARINE,0.052,3.6,STANDARD_PONAR,1,,,28.1,Not shell hash collected at y-site and in secondary zone. Sand found at approximately 320 meters north of y-site.,
8/23/2024,2014742,NCA_CT-10276,NCA20_CT-20026,1,8/27/2020,CT,MARINE,0.052,12.9,STANDARD_PONAR,1,,,28.2,,
8/23/2024,2014743,NCA_MA-10186,NCA20_MA-10028,1,8/28/2020,MA,MARINE,0.052,8,STANDARD_PONAR,1,,,28.15,,
8/23/2024,2014744,NCA_CT-10270,NCA20_CT-20020,1,8/28/2020,CT,MARINE,0.052,5.3,STANDARD_PONAR,1,,,25.9,,
8/23/2024,2014745,NCA_CT-10261,NCA20_CT-20011,1,8/28/2020,CT,MARINE,0.052,6.2,STANDARD_PONAR,1,,,28.1,Only shell hash collected at y-site. Sand found in secondary zone.,
8/23/2024,2014746,NCA_CT-10271,NCA20_CT-20021,1,8/28/2020,CT,MARINE,0.052,12.5,STANDARD_PONAR,1,,,27.9,,
8/23/2024,2014747,NGL_MI-10073,NGL20_MI-10035,1,8/28/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014748,NCA_CT-10283,NCA20_CT-20033,1,8/30/2020,CT,MARINE,0.052,3.8,STANDARD_PONAR,1,,,27.9,,
8/23/2024,2014749,NCA_CT-10268,NCA20_CT-20018,1,8/30/2020,CT,MARINE,0.052,2.4,STANDARD_PONAR,1,,,27.2,,
8/23/2024,2014756,NGL_MI-10537,NGL20_MI-10106,1,8/30/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014757,NGL_MI-10519,NGL20_MI-10051,1,8/30/2020,MI,GREAT_LAKES,0.052,7.1,STANDARD_PONAR,1,,,,,
8/23/2024,2014758,NCA_MA-10194,NCA20_MA-10036,1,8/30/2020,MA,MARINE,0.052,10,STANDARD_PONAR,1,,,28.95,,
8/23/2024,2014759,NCA_FL-10218,NCA20_FL-10036,1,8/30/2020,FL,MARINE,,,,,,Y,2.1,No sample collected. Site location was too dangerous with high boat traffic. Debris in water. Bottom is lime rock.,Sample not collected. Site located in busy waterway with lots of boat traffic. Bottom is lime rock.
8/23/2024,2014760,NCA_NJ-10195,NCA20_NJ-10008,1,8/31/2020,NJ,MARINE,0.044,9,VAN_VEEN,1,,,3.62,,
8/23/2024,2014761,NCA_CT-10263,NCA20_CT-20013,1,8/31/2020,CT,MARINE,0.052,7,STANDARD_PONAR,1,,,30.8,,
8/23/2024,2014762,NCA_CT-10273,NCA20_CT-20023,1,8/31/2020,CT,MARINE,0.052,3.9,STANDARD_PONAR,1,,,30.8,"No sample >7cm.  Substrate at x-site is thick mat of eel grass and various other seaweed. Found sand eventually, 200 meters away moving directly away from shore.",
8/23/2024,2014763,NCA_CT-10252,NCA20_CT-20002,1,8/31/2020,CT,MARINE,0.052,8.1,STANDARD_PONAR,1,,,30.8,,
8/23/2024,2014764,NGL_MI-10546,NGL20_MI-10115,1,8/31/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014765,NCA_NJ-10193,NCA20_NJ-10002,2,9/1/2020,NJ,MARINE,0.044,8.5,VAN_VEEN,1,,,0.05,,
8/23/2024,2014766,NCA_NJ-10197,NCA20_NJ-10010,1,8/31/2020,NJ,MARINE,0.044,9.5,VAN_VEEN,1,,,2.04,,
8/23/2024,2014767,NCA_NJ-10243,NCA20_NJ-10043,1,8/31/2020,NJ,MARINE,0.044,9.5,VAN_VEEN,1,,,1.86,Sample slight touch lid but didn't overflow,
8/23/2024,2014768,NCA_FL-10220,NCA20_FL-10018,1,8/31/2020,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.84,,
8/23/2024,2014769,NCA_FL-10266,NCA20_FL-10051,1,8/31/2020,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,39.03,,
8/23/2024,2014770,NCA_FL-10219,NCA20_FL-10017,1,8/31/2020,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,39.1,,
8/23/2024,2014771,NGL_OH-10069,NGL20_OH-10015,1,9/1/2020,OH,GREAT_LAKES,0.052,12,STANDARD_PONAR,1,,,,,
8/23/2024,2014772,NGL_MI-10541,NGL20_MI-10110,1,9/1/2020,MI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,"No soft sediment present within 37 meters, 37-100 meters, Some sediment collected for benthos in the 100-500 meter zone. Quagga mussels abundant throughout the area.",
8/23/2024,2014773,NGL_OH-10081,NGL20_OH-10027,1,9/1/2020,OH,GREAT_LAKES,,,,,,Y,,Only a few shells collected.  No sample saved.,
8/23/2024,2014774,NCA_MA-10189,NCA20_MA-10031,1,8/31/2020,MA,MARINE,0.052,7.8,STANDARD_PONAR,1,,,28.94,,
8/23/2024,2014775,NCA_CT-10274,NCA20_CT-20024,1,9/1/2020,CT,MARINE,0.052,6.7,STANDARD_PONAR,1,,,29.5,,
8/23/2024,2014776,NCA_MA-10203,NCA20_MA-10045,1,9/1/2020,MA,MARINE,0.052,10,STANDARD_PONAR,1,,,32.01,,
8/23/2024,2014777,NGL_MI-10060,NGL20_MI-10023,2,9/1/2020,MI,GREAT_LAKES,0.052,11,STANDARD_PONAR,1,,,,,
8/23/2024,2014778,NGL_MI-10524,NGL20_MI-10056,1,9/1/2020,MI,GREAT_LAKES,0.052,8.5,STANDARD_PONAR,1,,,,,
8/23/2024,2014779,NCA_CA-10246,NCA20_CA-10024,1,9/1/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,25.79,,
8/23/2024,2014780,NCA_CA-10258,NCA20_CA-10036,1,9/1/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,25.75,,
8/23/2024,2014781,NCA_CA-10247,NCA20_CA-10025,1,8/31/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,27.92,,
8/23/2024,2014782,NCA_SC-10229,NCA20_SC-10003,2,9/1/2020,SC,MARINE,0.044,8,VAN_VEEN,1,,,34.08,,
8/23/2024,2014783,NCA_SC-10329,NCA20_SC-10129,2,9/1/2020,SC,MARINE,0.044,9,VAN_VEEN,1,,,35.86,,
8/23/2024,2014784,NCA_TX-10273,NCA20_TX-10038,1,9/1/2020,TX,MARINE,0.046,8,OTHER: PETITE PONAR,2,,,34.59,"Shell hash present at site combined with unsafe sea state, moved to shoreline to collect sample.",
8/23/2024,2014785,NGL_OH-10001,NGL20_OH-10001,2,9/2/2020,OH,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2014786,NCA_MA-10214,NCA20_MA-10056,1,9/2/2020,MA,MARINE,0.052,8,STANDARD_PONAR,1,,,30.38,,
8/23/2024,2014787,NCA_FL-10303,NCA20_FL-10099,1,9/1/2020,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,39.22,,
8/23/2024,2014788,NCA_FL-10293,NCA20_FL-10078,1,9/1/2020,FL,MARINE,0.044,9.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.06,,
8/23/2024,2014789,NCA_FL-10216,NCA20_FL-10034,1,9/1/2020,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,35.03,,
8/23/2024,2014790,NCA_NY-10158,NCA20_NY-10001,2,9/1/2020,NY,MARINE,0.044,9,VAN_VEEN,1,,,27.42,,
8/23/2024,2014791,NCA_TX-10282,NCA20_TX-10047,1,9/2/2020,TX,MARINE,0.046,9.5,OTHER: PETITE PONAR,2,,,32.78,,
8/23/2024,2014792,NCA_NC-10129,NCA20_NC-10016,1,9/2/2020,NC,MARINE,0.044,7,VAN_VEEN,1,,,0.3,,
8/23/2024,2014793,NCA_CT-10280,NCA20_CT-20030,1,9/2/2020,CT,MARINE,0.052,5.6,STANDARD_PONAR,1,,,31.1,,
8/23/2024,2014794,NCA_CT-10259,NCA20_CT-20009,1,9/2/2020,CT,MARINE,0.052,13.7,STANDARD_PONAR,1,,,30.7,"Stringy, root-like tendrils throughout mud, retained in sieve bucket.",
8/23/2024,2014795,NCA_CT-10266,NCA20_CT-20016,1,9/1/2020,CT,MARINE,0.052,8.4,STANDARD_PONAR,1,,,29,,
8/23/2024,2014797,NCA_CA-10236,NCA20_CA-10004,1,9/2/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,27.49,,
8/23/2024,2014798,NCA_CA-10254,NCA20_CA-10032,1,9/2/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,24.49,Surface had rock and sand but clay below,
8/23/2024,2014799,NCA_FL-10238,NCA20_FL-10040,1,9/2/2020,FL,MARINE,0.0364,14,OTHER: 6 INCH CORE,2,,,26.33,6-inch circular corer used twice for benthic sample.      Depth for second core was 13 cm.,
8/23/2024,2014800,NCA_FL-10217,NCA20_FL-10035,1,9/2/2020,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,34.22,Surface of sediment had oxidized layer.,
8/23/2024,2014801,NCA_FL-10239,NCA20_FL-10091,1,9/2/2020,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,37.85,,
8/23/2024,2014802,NCA_CT-10251,NCA20_CT-20001,1,9/2/2020,CT,MARINE,,,,,,Y,30.83,"Equipment malfunction, sediment grab not working.",
8/23/2024,2014803,NCA_CT-10277,NCA20_CT-20027,1,9/3/2020,CT,MARINE,0.052,14.3,STANDARD_PONAR,1,,,31,,
8/23/2024,2014804,NCA_CT-10255,NCA20_CT-20005,1,9/3/2020,CT,MARINE,0.052,4.1,STANDARD_PONAR,1,,,31.1,"Thick eel grass bed at y-location thwarted collecting sediment there, sand without thick vegetation covering found 70 meters shoreward.",
8/23/2024,2014805,NGL_OH-10068,NGL20_OH-10014,1,9/3/2020,OH,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014806,NCA_NJ-10226,NCA20_NJ-10022,1,9/3/2020,NJ,MARINE,0.044,9,VAN_VEEN,1,,,27.53,"Sampler kept over filling. Moved southwest 30m, sample twice, moved to SW to 100 from site.",
8/23/2024,2014807,NCA_TX-10276,NCA20_TX-10041,1,9/3/2020,TX,MARINE,0.04,7,OTHER: EKMAN,2,,,11.92,,
8/23/2024,2014808,NCA_TX-10281,NCA20_TX-10046,1,9/3/2020,TX,MARINE,0.04,9.75,OTHER: EKMAN,2,,,24.26,"Sediment and benthics collected at 29.70515, -93.85297",
8/23/2024,2014809,NCA_MA-10174,NCA20_MA-10012,1,9/4/2020,MA,MARINE,0.052,3,STANDARD_PONAR,1,,,35.61,"After several attempts in all 3 zones for a benthic sample and not finding a suitable sample, the next best benthic grab was kept. It was made up mostly of rocks and shells, with some sand.",
8/23/2024,2014810,NCA_CT-10265,NCA20_CT-20015,1,9/4/2020,CT,MARINE,0.052,11,STANDARD_PONAR,1,,,27.9,,
8/23/2024,2014811,NCA_CT-10284,NCA20_CT-20034,1,9/4/2020,CT,MARINE,0.052,4.8,STANDARD_PONAR,1,,,28.3,,
8/23/2024,2014812,NCA_LA-10245,NCA20_LA-10039,1,9/7/2020,LA,MARINE,0.04,7.5,OTHER: EKMAN,2,,,20.23,,
8/23/2024,2014813,NCA_LA-10248,NCA20_LA-10042,1,9/7/2020,LA,MARINE,0.04,9,OTHER: EKMAN,2,,,19.96,,
8/23/2024,2014814,NCA_LA-10256,NCA20_LA-10050,1,9/7/2020,LA,MARINE,0.04,9,OTHER: EKMAN,2,,,16.53,,
8/23/2024,2014815,NCA_LA-10193,NCA20_LA-10103,1,9/7/2020,LA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,17.02,,
8/23/2024,2014816,NCA_LA-10234,NCA20_LA-10106,1,9/7/2020,LA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,21.77,,
8/23/2024,2014817,NCA_LA-10270,NCA20_LA-10064,1,9/7/2020,LA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,4.59,,
8/23/2024,2014818,NGL_OH-10002,NGL20_OH-10002,1,8/24/2020,OH,GREAT_LAKES,0.052,14,STANDARD_PONAR,1,,,,,
8/23/2024,2014819,NCA_VA-10185,NCA20_VA-10002,2,9/8/2020,VA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,0.07,,
8/23/2024,2014820,NCA_MA-10205,NCA20_MA-10047,1,9/7/2020,MA,MARINE,0.052,8,STANDARD_PONAR,1,,,31.41,,
8/23/2024,2014821,NCA_MD-10130,NCA20_MD-10021,1,9/3/2020,MD,MARINE,,,,,,Y,15.49,Could not obtain good sediment or benthic sample. 10+ attempts all washed out because of cobble,Could not sample due to cobble
8/23/2024,2014822,NCA_MD-10098,NCA20_MD-10001,1,9/3/2020,MD,MARINE,0.044,8,VAN_VEEN,1,,,9.01,,
8/23/2024,2014823,NCA_LA-10283,NCA20_LA-10077,1,9/8/2020,LA,MARINE,0.04,7.25,OTHER: EKMAN,2,,,8.35,A lot of shell hash.,
