PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD,LON_DD,STATION_DEPTH,WTBDY_TYPE,YEAR,DSGN_CYCLE,IND_DOMAIN,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,LAT_DD83,LON_DD83,NCA_REG,NCCA_REG,NEP_OR_ESTUARY_PROGRAM_NAME,NEP_NAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,WTBDY_NM,XCOORD,YCOORD,CHES_BAY,DWH_REGION,PENS_PERD_BAY,INDEX_NCCA20,INDEX_LIS
10/3/2024,NCA_CA-10267,2012363,NCA20_CA-10045,1,8/17/2020,CA,37.4611658,-122.0778869,1.4,MARINE,2020,2020,CORE,Region_09,CalP_San_Francisco_Bay,Target_Sampled,San Francisco Bay,37.4611658,-122.0778869,West_Coast,West,San Francisco Estuary Partnership,NEP,Californian Province,PROB,Small,California,San Francisco Bay,-2256293.27,307177.84,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10268,2011926,NCA20_CA-10046,1,7/15/2020,CA,40.8361122,-124.0852498,1,MARINE,2020,2020,CORE,Region_09,ColP_Other,Target_Sampled,Arcata Bay,40.8361122,-124.0852498,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Small,California,Humboldt Bay,-2314924.449,718429.7636,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10270,2014917,NCA20_CA-10048,1,9/16/2020,CA,38.02521819,-122.1465443,0.9,MARINE,2020,2020,CORE,Region_09,CalP_San_Francisco_Bay,Target_Sampled,Inner Oakland Harbor,38.02521819,-122.1465443,West_Coast,West,San Francisco Estuary Partnership,NEP,Californian Province,PROB,Small,California,San Francisco Bay,-2244908.788,369649.5413,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10271,2012141,NCA20_CA-10049,1,7/31/2020,CA,33.71710473,-118.2305419,14.5,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,Los Angeles Harbor,33.71710473,-118.2305419,West_Coast,West,Not_NEP,Not_NEP,Californian Province,PROB,Small,California,San Pedro Bay,-2027191.609,-185228.3743,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10272,2011889,NCA20_CA-10050,1,7/13/2020,CA,41.17180833,-124.1122295,5,MARINE,2020,2020,CORE,Region_09,ColP_Other,Target_Sampled,Big Lagoon,41.17180833,-124.1122295,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Small,California,Big Lagoon,-2306125.107,755043.5949,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10273,2012138,NCA20_CA-10051,1,7/30/2020,CA,33.77294299,-118.2193241,14.8,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,Los Angeles Harbor,33.77294299,-118.2193241,West_Coast,West,Not_NEP,Not_NEP,Californian Province,PROB,Small,California,San Pedro Bay,-2024742.079,-179399.0282,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10194,2011849,NCA20_CA-10052,1,7/7/2020,CA,35.32401835,-120.8516462,0.8,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,Morro_Bay,35.32401835,-120.8516462,West_Coast,West,Morro Bay,NEP,Californian Province,PROB,Small,California,Morro Bay,-2214575.436,47495.884,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10195,2012090,NCA20_CA-10053,1,7/28/2020,CA,32.66440201,-117.1387066,3.6,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,San_Diego_Bay,32.66440201,-117.1387066,West_Coast,West,Not_NEP,Not_NEP,Californian Province,PROB,Small,California,San Diego Bay,-1955243.463,-322577.634,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10196,2012057,NCA20_CA-10054,1,7/27/2020,CA,32.62432544,-117.1177177,1.7,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,San_Diego_Bay,32.62432544,-117.1177177,West_Coast,West,Not_NEP,Not_NEP,Californian Province,PROB,Small,California,San Diego Bay,-1954319.317,-327369.477,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10274,2014904,NCA20_CA-10065,1,9/15/2020,CA,38.08064963,-122.0298872,1.4,MARINE,2020,2020,CORE,Region_09,CalP_San_Francisco_Bay,Target_Sampled,San Francisco Bay,38.08064963,-122.0298872,West_Coast,West,San Francisco Estuary Partnership,NEP,Californian Province,PROB,Large,California,San Francisco Bay,-2233464.536,372881.1628,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CA-10289,2011855,NCA20_CA-10080,1,7/8/2020,CA,35.35131102,-120.8494596,0.5,MARINE,2020,2020,CORE,Region_09,CalP_Other,Target_Sampled,Morro Bay,35.35131102,-120.8494596,West_Coast,West,Morro Bay,NEP,Californian Province,PROB,Small,California,Morro Bay,-2213595.384,50395.74427,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_CT-10078,2012400,NCA20_CT-10001,1,8/20/2020,CT,41.26487842,-72.26880374,10.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.26487842,-72.26880374,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1952379.794,666904.53,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10078,2014908,NCA20_CT-10001,2,9/15/2020,CT,41.26487842,-72.26880374,11.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.26487842,-72.26880374,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1952379.794,666904.53,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,N
10/3/2024,NCA_CT-10203,2012105,NCA20_CT-10002,1,7/28/2020,CT,41.0262825,-73.30647676,26.7,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.0262825,-73.30647676,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1874995.537,620087.981,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10079,2011877,NCA20_CT-10003,1,7/13/2020,CT,41.17992161,-72.82508111,17.2,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.17992161,-72.82508111,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1909833.051,646377.758,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10080,2011878,NCA20_CT-10004,1,8/17/2020,CT,41.21325318,-72.730793,12.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.21325318,-72.730793,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1916543.1,651896.729,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10081,2012478,NCA20_CT-10005,1,8/25/2020,CT,41.15833138,-73.16846692,2.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,41.15833138,-73.16846692,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1882660.739,637179.264,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10251,2014802,NCA20_CT-20001,1,9/2/2020,CT,41.32973987,-72.17904374,1.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Niantic River,41.32973987,-72.17904374,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1957808.379,675785.9854,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10251,2014992,NCA20_CT-20001,2,9/23/2020,CT,41.32973987,-72.17904374,1.3,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Niantic River,41.32973987,-72.17904374,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1957808.379,675785.9854,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,N
10/3/2024,NCA_CT-10252,2014763,NCA20_CT-20002,1,8/31/2020,CT,41.30044785,-72.18211784,8.6,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Niantic Bay,41.30044785,-72.18211784,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1958374.276,672546.0687,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10254,2012486,NCA20_CT-20004,1,8/26/2020,CT,41.23883667,-72.95818239,6.9,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.23883667,-72.95818239,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1897497.083,650113.2581,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10255,2014804,NCA20_CT-20005,1,9/3/2020,CT,41.3124715,-72.00313938,1.3,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Palmer Cove,41.3124715,-72.00313938,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1972441.218,677551.1813,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10256,2012445,NCA20_CT-20006,1,8/21/2020,CT,41.03037354,-73.53611964,2.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Stamford Harbor,41.03037354,-73.53611964,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1856271.165,616024.9822,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10258,2014741,NCA20_CT-20008,1,8/27/2020,CT,41.24310491,-72.90312421,5.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.24310491,-72.90312421,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1901826.622,651677.6641,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10259,2014794,NCA20_CT-20009,1,9/2/2020,CT,41.3303354,-71.84670412,3.2,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Pawcatuck River,41.3303354,-71.84670412,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1984519.615,682743.8827,,Outside Gulf Coast,,,Y
10/3/2024,NCA_CT-10260,2012462,NCA20_CT-20010,1,8/24/2020,CT,41.09099217,-73.40314671,1.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Norwalk Harbor,41.09099217,-73.40314671,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1865453.232,625226.2555,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10261,2014745,NCA20_CT-20011,1,8/28/2020,CT,41.25235717,-72.92752128,4.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.25235717,-72.92752128,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1899608.374,652195.0892,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10262,2012484,NCA20_CT-20012,1,8/26/2020,CT,41.20887742,-73.0462257,1.4,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Milford Harbor,41.20887742,-73.0462257,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1891190.779,645101.9703,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10263,2014761,NCA20_CT-20013,1,8/31/2020,CT,41.31453397,-72.18832795,5.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Niantic Bay,41.31453397,-72.18832795,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1957483.416,673945.7257,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10264,2012455,NCA20_CT-20014,1,8/23/2020,CT,41.0662151,-73.4109446,4.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Norwalk Harbor,41.0662151,-73.4109446,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1865474.886,622377.0135,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10265,2014810,NCA20_CT-20015,1,9/4/2020,CT,41.27165404,-72.91526806,4.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.27165404,-72.91526806,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1900077.686,654536.9154,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10266,2014795,NCA20_CT-20016,1,9/1/2020,CT,41.25827829,-72.72165292,2.3,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Island Bay,41.25827829,-72.72165292,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1916058.413,656971.2412,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10267,2012446,NCA20_CT-20017,1,8/21/2020,CT,41.01966451,-73.57483876,1.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Greenwich Cove,41.01966451,-73.57483876,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1853411.661,614103.4501,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10268,2014749,NCA20_CT-20018,1,8/30/2020,CT,41.28325733,-72.91982287,1.5,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.28325733,-72.91982287,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1899397.808,655706.688,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10269,2012403,NCA20_CT-20019,1,8/20/2020,CT,41.04067196,-73.50567263,3.6,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Cove Harbor,41.04067196,-73.50567263,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1858469.579,617741.0632,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10270,2014744,NCA20_CT-20020,1,8/28/2020,CT,41.27684922,-72.92934747,1.3,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.27684922,-72.92934747,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1898801.883,654820.0304,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10271,2014746,NCA20_CT-20021,1,8/28/2020,CT,41.2575181,-72.91174242,4.3,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.2575181,-72.91174242,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1900742.841,653071.3919,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10272,2012485,NCA20_CT-20022,1,8/26/2020,CT,41.19640742,-73.05769867,3.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Milford Harbor,41.19640742,-73.05769867,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1890597.713,643518.1232,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10273,2014762,NCA20_CT-20023,1,8/31/2020,CT,41.30456738,-72.20353282,1.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Niantic Bay,41.30456738,-72.20353282,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1956536.176,672551.7346,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10274,2014775,NCA20_CT-20024,1,9/1/2020,CT,41.26213599,-72.53371599,1.6,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Clinton Harbor,41.26213599,-72.53371599,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1931107.698,661194.1753,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10276,2014742,NCA20_CT-20026,1,8/27/2020,CT,41.22847597,-72.94634786,5.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.22847597,-72.94634786,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1898731.091,649223.6817,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10277,2014803,NCA20_CT-20027,1,9/3/2020,CT,41.34104443,-71.88684236,1.6,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Wequetequock Cove,41.34104443,-71.88684236,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1980991.939,683066.7773,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10278,2012463,NCA20_CT-20028,1,8/24/2020,CT,41.06138802,-73.4317896,1.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Sheffield Island Harbor,41.06138802,-73.4317896,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1863913.087,621442.7084,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10279,2012469,NCA20_CT-20029,1,8/25/2020,CT,41.18295961,-73.18576156,5.7,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Pequonnock River,41.18295961,-73.18576156,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1880606.558,639515.0192,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10280,2014793,NCA20_CT-20030,1,9/2/2020,CT,41.33436145,-71.86774318,1.7,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Little Narragansett Bay,41.33436145,-71.86774318,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1982715.088,682740.9517,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10281,2012454,NCA20_CT-20031,1,8/23/2020,CT,41.07995302,-73.42083623,1.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Norwalk Harbor,41.07995302,-73.42083623,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1864311.402,623677.8676,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10283,2014748,NCA20_CT-20033,1,8/30/2020,CT,41.26093596,-72.91912092,3.8,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.26093596,-72.91912092,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1900055.38,653295.2341,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10284,2014811,NCA20_CT-20034,1,9/4/2020,CT,41.24807486,-72.93935472,4.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,New Haven Harbor,41.24807486,-72.93935472,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1898768.498,651493.2534,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10286,2012399,NCA20_CT-20071,1,8/20/2020,CT,41.30335448,-71.94356574,13.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Fishers Sound,41.30335448,-71.94356574,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,Connecticut,Long Island Sound,1977488.615,677801.0817,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10288,2012338,NCA20_CT-20073,1,8/17/2020,CT,41.16515624,-72.8047262,22.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.16515624,-72.8047262,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1911876.546,645182.8993,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10289,2012390,NCA20_CT-20074,1,8/18/2020,CT,41.10308809,-73.0316599,22.7,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.10308809,-73.0316599,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1895202.202,633892.0945,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10290,2011914,NCA20_CT-20075,1,7/14/2020,CT,41.26028851,-72.5793167,6,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.26028851,-72.5793167,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1927481.901,660067.8604,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_CT-10291,2012119,NCA20_CT-20076,1,7/29/2020,CT,41.00043916,-73.4508149,27.1,MARINE,2020,2020,CORE,Region_01,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.00043916,-73.4508149,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,Connecticut,Long Island Sound,1863975.542,614436.4208,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_DE-10146,2015427,NCA20_DE-10001,1,6/16/2021,DE,39.62500962,-75.60301666,1.5,MARINE,2021,2020,CORE,Region_03,VP_Delaware_Estuary,Target_Sampled,Delaware_River,39.62500962,-75.60301666,East_Coast,Northeast,Delaware Estuary,NEP,Virginian Province,PROB,Large,Delaware,Delaware Bay,1721774.499,423656.342,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_DE-10146,2016150,NCA20_DE-10001,2,8/5/2021,DE,39.62500962,-75.60301666,2.2,MARINE,2021,2020,CORE,Region_03,VP_Delaware_Estuary,Target_Sampled,Delaware_River,39.62500962,-75.60301666,East_Coast,Northeast,Delaware Estuary,NEP,Virginian Province,PROB,Large,Delaware,Delaware Bay,1721774.499,423656.342,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_DE-10147,2015603,NCA20_DE-10002,1,6/28/2021,DE,39.20249969,-75.35746331,3,MARINE,2021,2020,CORE,Region_03,VP_Delaware_Estuary,Target_Sampled,Delaware_Bay,39.20249969,-75.35746331,East_Coast,Northeast,Delaware Estuary,NEP,Virginian Province,PROB,Large,Delaware,Delaware Bay,1752382.094,381892.845,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_DE-10148,2015473,NCA20_DE-10003,1,6/21/2021,DE,39.00138312,-75.25842058,8.8,MARINE,2021,2020,CORE,Region_03,VP_Delaware_Estuary,Target_Sampled,Delaware_Bay,39.00138312,-75.25842058,East_Coast,Northeast,Delaware Estuary,NEP,Virginian Province,PROB,Large,Delaware,Delaware Bay,1765537.193,361717.034,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_DE-10149,2015602,NCA20_DE-10004,1,6/28/2021,DE,39.18547473,-75.37687146,3.3,MARINE,2021,2020,CORE,Region_03,VP_Delaware_Estuary,Target_Sampled,Delaware_Bay,39.18547473,-75.37687146,East_Coast,Northeast,Delaware Estuary,NEP,Virginian Province,PROB,Large,Delaware,Delaware Bay,1751171.299,379671.757,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
