PUBLICATION_DATE,STUDY,UID,SITE_ID,PSTL_CODE,VISIT_NO,SAMPLE_ID,YEAR,DATE_COL,NCCA_REG,FEAT_NM,INDEX_NCCA15,INDEX_AP,DEPTH,GRAB_AREA,GRABS,GRAB_TYPE,FINAL_GRAB_AREA,SIEVE_SIZE,SALINITY,QA_FLAG,COMMENT,CONDITION_CODE
44313,Estuarine,168321,NCCA15-2343,FL,1,774504,2015,11-Jun,Gulf,Charlotte_Harbor,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,30.5,"IN, DD",(blank),OK
44313,Estuarine,168321,NCCA15-2343,FL,1,774504,2015,11-Jun,Gulf,Charlotte_Harbor,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,30.5,(blank),(blank),OK
44313,Estuarine,168322,NCCA15-2344,FL,1,774484,2015,10-Jun,Gulf,Pine_Island_Sound,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,31,IM,(blank),OK
44313,Estuarine,168322,NCCA15-2344,FL,1,774484,2015,10-Jun,Gulf,Pine_Island_Sound,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,31,"IM, IN",(blank),OK
44313,Estuarine,168322,NCCA15-2344,FL,1,774484,2015,10-Jun,Gulf,Pine_Island_Sound,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,31,(blank),(blank),OK
44313,Estuarine,168340,NCCA15-2581,TX,1,772244,2015,11-Jun,Gulf,Mesquite_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,5,IM,(blank),OK
44313,Estuarine,168340,NCCA15-2581,TX,1,772244,2015,11-Jun,Gulf,Mesquite_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,5,(blank),(blank),OK
44313,Estuarine,168350,NCCA15-1462,TX,1,772144,2015,11-Jun,Gulf,Ayres_Bay,Y,(blank),9,0.02,2,OTHER: EKMAN,0.04,0.5,5.4,(blank),(blank),OK
44313,Estuarine,168360,NCCA15-1466,TX,1,772124,2015,11-Jun,Gulf,Mesquite_Bay,Y,(blank),9,0.052,1,STANDARD PONAR,0.052,0.5,6.9,(blank),(blank),OK
44313,Estuarine,168361,NCCA15-1142,NC,1,772464,2015,11-Jun,Southeast,White_Oak_River,Y,Y,1,0.04,1,VAN_VEEN,0.04,0.5,2.6,"IM, IN",Grab depth less than 7 cm.;,OK
44313,Estuarine,168361,NCCA15-1142,NC,1,772464,2015,11-Jun,Southeast,White_Oak_River,Y,Y,1,0.04,1,VAN_VEEN,0.04,0.5,2.6,(blank),Grab depth less than 7 cm.;,OK
44313,Estuarine,168380,NCCA15-1316,LA,1,782304,2015,11-Jun,Gulf,West_Cote_Blanche_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,0.11,"IN, DD",(blank),OK
44313,Estuarine,168380,NCCA15-1316,LA,1,782304,2015,11-Jun,Gulf,West_Cote_Blanche_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,0.11,(blank),(blank),OK
44313,Estuarine,168381,NCCA15-1315,LA,1,782324,2015,11-Jun,Gulf,Vermilion_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,1,"IN, DD",(blank),OK
44313,Estuarine,168381,NCCA15-1315,LA,1,782324,2015,11-Jun,Gulf,Vermilion_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,1,(blank),(blank),OK
44313,Estuarine,168430,NCCA15-1550,DE,1,781644,2015,11-Jun,Northeast,Delaware_Bay,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,17.3,IM,(blank),OK
44313,Estuarine,168430,NCCA15-1550,DE,1,781644,2015,11-Jun,Northeast,Delaware_Bay,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,17.3,(blank),(blank),OK
44313,Estuarine,168431,NCCA15-1554,DE,1,781624,2015,11-Jun,Northeast,Delaware_Bay,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,17.4,IM,(blank),L
44313,Estuarine,168431,NCCA15-1554,DE,1,781624,2015,11-Jun,Northeast,Delaware_Bay,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,17.4,(blank),(blank),L
44313,Estuarine,168650,NCCA15-1038,NH,1,772364,2015,15-Jun,Northeast,Piscataqua_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,24.39,"IN, DD",(blank),OK
44313,Estuarine,168650,NCCA15-1038,NH,1,772364,2015,15-Jun,Northeast,Piscataqua_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,24.39,(blank),(blank),OK
44313,Estuarine,168680,NCCA15-2046,ME,1,785804,2015,15-Jun,Northeast,Luckse_Sound,Y,(blank),7,0.1,1,LARGE VAN VEEN,0.1,(blank),NOT LISTED,IM,(blank),OK
44313,Estuarine,168680,NCCA15-2046,ME,1,785804,2015,15-Jun,Northeast,Luckse_Sound,Y,(blank),7,0.1,1,LARGE VAN VEEN,0.1,(blank),NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,168680,NCCA15-2046,ME,1,785804,2015,15-Jun,Northeast,Luckse_Sound,Y,(blank),7,0.1,1,LARGE VAN VEEN,0.1,(blank),NOT LISTED,(blank),(blank),OK
44313,Estuarine,168800,NCCA15-1378,TX,1,782504,2015,16-Jun,Gulf,Laguna_Madre,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,27.5,"IN, DD",(blank),OK
44313,Estuarine,168800,NCCA15-1378,TX,1,782504,2015,16-Jun,Gulf,Laguna_Madre,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,27.5,(blank),(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,DD,(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,IM,(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,"IM, IN",(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,IN,(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,"IN, DD",(blank),OK
44313,Estuarine,168830,NCCA15-1015,ME,1,789204,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,31.7,(blank),(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IM, IN",(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IN,(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,168831,NCCA15-2047,ME,1,789284,2015,16-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,168890,NCCA15-1238,OR,1,781504,2015,16-Jun,West,Yaquina_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.5,DD,(blank),OK
44313,Estuarine,168890,NCCA15-1238,OR,1,781504,2015,16-Jun,West,Yaquina_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.5,IM,(blank),OK
44313,Estuarine,168890,NCCA15-1238,OR,1,781504,2015,16-Jun,West,Yaquina_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.5,IN,(blank),OK
44313,Estuarine,168890,NCCA15-1238,OR,1,781504,2015,16-Jun,West,Yaquina_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.5,"IN, DD",(blank),OK
44313,Estuarine,168890,NCCA15-1238,OR,1,781504,2015,16-Jun,West,Yaquina_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.5,(blank),(blank),OK
44313,Estuarine,168950,NCCA15-1600,NJ,1,774184,2015,17-Jun,Northeast,Great_Egg_Harbor,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,23.54,DD,(blank),OK
44313,Estuarine,168950,NCCA15-1600,NJ,1,774184,2015,17-Jun,Northeast,Great_Egg_Harbor,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,23.54,(blank),(blank),OK
44313,Estuarine,168951,NCCA15-2162,NJ,1,774204,2015,17-Jun,Northeast,Ludlum_Bay,Y,(blank),(blank),0.04,2,VAN_VEEN,0.08,0.5,37.3,DD,"1ST GRAB 5CM, 2ND GRAB 6CM (SHELL STUCK IN VAN VEEN); Field form: 1st grab 5cm, 2nd grab 6cm (shell stuck in Van Veen)",OK
44313,Estuarine,168951,NCCA15-2162,NJ,1,774204,2015,17-Jun,Northeast,Ludlum_Bay,Y,(blank),(blank),0.04,2,VAN_VEEN,0.08,0.5,37.3,IM,"1ST GRAB 5CM, 2ND GRAB 6CM (SHELL STUCK IN VAN VEEN); Field form: 1st grab 5cm, 2nd grab 6cm (shell stuck in Van Veen)",OK
44313,Estuarine,168951,NCCA15-2162,NJ,1,774204,2015,17-Jun,Northeast,Ludlum_Bay,Y,(blank),(blank),0.04,2,VAN_VEEN,0.08,0.5,37.3,"IN, DD","1ST GRAB 5CM, 2ND GRAB 6CM (SHELL STUCK IN VAN VEEN); Field form: 1st grab 5cm, 2nd grab 6cm (shell stuck in Van Veen)",OK
44313,Estuarine,168951,NCCA15-2162,NJ,1,774204,2015,17-Jun,Northeast,Ludlum_Bay,Y,(blank),(blank),0.04,2,VAN_VEEN,0.08,0.5,37.3,(blank),"1ST GRAB 5CM, 2ND GRAB 6CM (SHELL STUCK IN VAN VEEN); Field form: 1st grab 5cm, 2nd grab 6cm (shell stuck in Van Veen)",OK
44313,Estuarine,168971,NCCA15-2540,TX,1,782484,2015,17-Jun,Gulf,Laguna_Madre,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,28.5,IM,(blank),OK
44313,Estuarine,168971,NCCA15-2540,TX,1,782484,2015,17-Jun,Gulf,Laguna_Madre,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,28.5,"IM, IN",(blank),OK
44313,Estuarine,168971,NCCA15-2540,TX,1,782484,2015,17-Jun,Gulf,Laguna_Madre,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,28.5,"IN, DD",(blank),OK
44313,Estuarine,168971,NCCA15-2540,TX,1,782484,2015,17-Jun,Gulf,Laguna_Madre,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,28.5,(blank),(blank),OK
44313,Estuarine,168973,MACA15-3034,MA,1,787584,2015,15-Jun,Northeast,Merrimack_River,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,31.05,IM,(blank),OK
44313,Estuarine,168973,MACA15-3034,MA,1,787584,2015,15-Jun,Northeast,Merrimack_River,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,31.05,"IM, IN",(blank),OK
44313,Estuarine,168973,MACA15-3034,MA,1,787584,2015,15-Jun,Northeast,Merrimack_River,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,31.05,"IN, DD",(blank),OK
44313,Estuarine,168973,MACA15-3034,MA,1,787584,2015,15-Jun,Northeast,Merrimack_River,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,31.05,(blank),(blank),OK
44313,Estuarine,169045,NCCA15-1042,NH,1,772324,2015,17-Jun,Northeast,Piscataqua_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.51,IM,(blank),OK
44313,Estuarine,169045,NCCA15-1042,NH,1,772324,2015,17-Jun,Northeast,Piscataqua_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.51,(blank),(blank),OK
44313,Estuarine,169046,NCCA15-2438,LA,1,778244,2015,17-Jun,Gulf,Lake_Borgne,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,169046,NCCA15-2438,LA,1,778244,2015,17-Jun,Gulf,Lake_Borgne,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,169100,NCCA15-2044,ME,1,789264,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.8,IM,(blank),OK
44313,Estuarine,169100,NCCA15-2044,ME,1,789264,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.8,"IN, DD",(blank),OK
44313,Estuarine,169100,NCCA15-2044,ME,1,789264,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.8,(blank),(blank),OK
44313,Estuarine,169110,NCCA15-1016,ME,1,789224,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.4,DD,(blank),OK
44313,Estuarine,169110,NCCA15-1016,ME,1,789224,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.4,IM,(blank),OK
44313,Estuarine,169110,NCCA15-1016,ME,1,789224,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.4,"IM, IN",(blank),OK
44313,Estuarine,169110,NCCA15-1016,ME,1,789224,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.4,"IN, DD",(blank),OK
44313,Estuarine,169110,NCCA15-1016,ME,1,789224,2015,17-Jun,Northeast,Casco_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,32.4,(blank),(blank),OK
44313,Estuarine,169170,NCCA15-1614,NJ,1,774124,2015,18-Jun,Northeast,Lower_Ny_Nj_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,24.37,(blank),(blank),OK
44313,Estuarine,169180,NCCA15-2129,NJ,1,774144,2015,18-Jun,Northeast,Sandy_Hook_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,25.83,"IM, DD",(blank),OK
44313,Estuarine,169180,NCCA15-2129,NJ,1,774144,2015,18-Jun,Northeast,Sandy_Hook_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,25.83,"IM, IN",(blank),OK
44313,Estuarine,169180,NCCA15-2129,NJ,1,774144,2015,18-Jun,Northeast,Sandy_Hook_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,25.83,"IN, DD",(blank),OK
44313,Estuarine,169180,NCCA15-2129,NJ,1,774144,2015,18-Jun,Northeast,Sandy_Hook_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,25.83,(blank),(blank),OK
44313,Estuarine,169191,NCCA15-2442,LA,1,778204,2015,18-Jun,Gulf,Mississippi_Sound,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,169201,NCCA15-1041,NH,1,772344,2015,18-Jun,Northeast,Little_Harbor,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,29.51,IN,(blank),OK
44313,Estuarine,169201,NCCA15-1041,NH,1,772344,2015,18-Jun,Northeast,Little_Harbor,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,29.51,(blank),(blank),OK
44313,Estuarine,169210,NCCA15-2170,DE,1,781684,2015,17-Jun,Northeast,Delaware_Bay,Y,(blank),10,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),5.5,IM,(blank),OK
44313,Estuarine,169210,NCCA15-2170,DE,1,781684,2015,17-Jun,Northeast,Delaware_Bay,Y,(blank),10,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),5.5,"IN, DD",(blank),OK
44313,Estuarine,169210,NCCA15-2170,DE,1,781684,2015,17-Jun,Northeast,Delaware_Bay,Y,(blank),10,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),5.5,(blank),(blank),OK
44313,Estuarine,169250,NCCA15-2656,OR,1,783064,2015,18-Jun,West,Yaquina_Bay,Y,(blank),17,0.1,1,VAN_VEEN,0.1,0.5,32.7,IM,Sample was all the way to the top.; Grab Depth greater than 15 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,169250,NCCA15-2656,OR,1,783064,2015,18-Jun,West,Yaquina_Bay,Y,(blank),17,0.1,1,VAN_VEEN,0.1,0.5,32.7,IN,Sample was all the way to the top.; Grab Depth greater than 15 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,169250,NCCA15-2656,OR,1,783064,2015,18-Jun,West,Yaquina_Bay,Y,(blank),17,0.1,1,VAN_VEEN,0.1,0.5,32.7,(blank),Sample was all the way to the top.; Grab Depth greater than 15 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,169291,MACA15-3036,MA,1,787564,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,31.4,"IM, DD",(blank),OK
44313,Estuarine,169291,MACA15-3036,MA,1,787564,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,31.4,"IM, IN",(blank),OK
44313,Estuarine,169291,MACA15-3036,MA,1,787564,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,31.4,(blank),(blank),OK
44313,Estuarine,169292,MACA15-3037,MA,1,787524,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,31.3,IM,(blank),OK
44313,Estuarine,169292,MACA15-3037,MA,1,787524,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,31.3,"IN, DD",(blank),OK
44313,Estuarine,169292,MACA15-3037,MA,1,787524,2015,16-Jun,Northeast,Ipswich_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,31.3,(blank),(blank),OK
44313,Estuarine,169300,MACA15-3001,MA,1,785844,2015,18-Jun,Northeast,Plum_Island_Sound,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,17.4,"IN, DD",(blank),OK
44313,Estuarine,169300,MACA15-3001,MA,1,785844,2015,18-Jun,Northeast,Plum_Island_Sound,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,17.4,(blank),(blank),OK
44313,Estuarine,169310,NCCA15-1370,TX,1,782824,2015,18-Jun,Gulf,Corpus_Christi_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,22.2,DD,(blank),OK
44313,Estuarine,169310,NCCA15-1370,TX,1,782824,2015,18-Jun,Gulf,Corpus_Christi_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,22.2,IM,(blank),OK
44313,Estuarine,169310,NCCA15-1370,TX,1,782824,2015,18-Jun,Gulf,Corpus_Christi_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,22.2,IN,(blank),OK
44313,Estuarine,169310,NCCA15-1370,TX,1,782824,2015,18-Jun,Gulf,Corpus_Christi_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,22.2,"IN, DD",(blank),OK
44313,Estuarine,169310,NCCA15-1370,TX,1,782824,2015,18-Jun,Gulf,Corpus_Christi_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,22.2,(blank),(blank),OK
44313,Estuarine,169342,MACA15-3039,MA,1,787484,2015,18-Jun,Northeast,Plum_Island_Sound,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,15.5,(blank),(blank),OK
44313,Estuarine,169349,MACA15-3035,MA,1,787544,2015,18-Jun,Northeast,Plum_Island_Sound,Y,(blank),7.1,0.04,1,VAN_VEEN,0.04,0.5,17,"IN, DD",(blank),OK
44313,Estuarine,169349,MACA15-3035,MA,1,787544,2015,18-Jun,Northeast,Plum_Island_Sound,Y,(blank),7.1,0.04,1,VAN_VEEN,0.04,0.5,17,(blank),(blank),OK
44313,Estuarine,169422,NCCA15-2109,NY,1,790184,2015,13-Aug,Northeast,Long_Island_Sound,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,27.49,IM,(blank),OK
44313,Estuarine,169422,NCCA15-2109,NY,1,790184,2015,13-Aug,Northeast,Long_Island_Sound,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,27.49,(blank),(blank),OK
44313,Estuarine,169480,NCCA15-2079,NH,1,784204,2015,22-Jun,Northeast,Little_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,27.31,"IN, DD",(blank),OK
44313,Estuarine,169480,NCCA15-2079,NH,1,784204,2015,22-Jun,Northeast,Little_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,27.31,(blank),(blank),OK
44313,Estuarine,169540,NCCA15-1185,NC,1,772404,2015,22-Jun,Southeast,Lockwood_Follys_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,35.7,IM,(blank),OK
44313,Estuarine,169540,NCCA15-1185,NC,1,772404,2015,22-Jun,Southeast,Lockwood_Follys_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,35.7,(blank),(blank),OK
44313,Estuarine,169541,NCCA15-1390,TX,1,782524,2015,22-Jun,Gulf,Bolivar_Roads,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,8.8,"IN, DD",(blank),OK
44313,Estuarine,169541,NCCA15-1390,TX,1,782524,2015,22-Jun,Gulf,Bolivar_Roads,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,8.8,(blank),(blank),OK
44313,Estuarine,169653,NCCA15-1145,NC,1,787964,2015,23-Jun,Southeast,Roanoke_Sound,Y,Y,10,0.052,1,STANDARD PONAR,0.052,0.5,8.5,IM,(blank),OK
44313,Estuarine,169653,NCCA15-1145,NC,1,787964,2015,23-Jun,Southeast,Roanoke_Sound,Y,Y,10,0.052,1,STANDARD PONAR,0.052,0.5,8.5,(blank),(blank),OK
44313,Estuarine,169654,NCCA15-1302,FL,1,781924,2015,22-Jun,Gulf,Apalachee_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28.2,IM,(blank),OK
44313,Estuarine,169654,NCCA15-1302,FL,1,781924,2015,22-Jun,Gulf,Apalachee_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28.2,(blank),(blank),OK
44313,Estuarine,169655,NCCA15-2378,FL,1,784544,2015,23-Jun,Gulf,Apalachee_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.8,DD,(blank),OK
44313,Estuarine,169655,NCCA15-2378,FL,1,784544,2015,23-Jun,Gulf,Apalachee_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.8,"IM, DD",(blank),OK
44313,Estuarine,169655,NCCA15-2378,FL,1,784544,2015,23-Jun,Gulf,Apalachee_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.8,(blank),(blank),OK
44313,Estuarine,169656,NCCA15-2379,FL,1,784484,2015,22-Jun,Gulf,St_Marks_River_System,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,0.2,IM,(blank),OK
44313,Estuarine,169656,NCCA15-2379,FL,1,784484,2015,22-Jun,Gulf,St_Marks_River_System,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,0.2,(blank),(blank),OK
44313,Estuarine,169671,NCCA15-1391,TX,1,782744,2015,23-Jun,Gulf,Galveston_Bay,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,0.5,"IN, DD",(blank),OK
44313,Estuarine,169671,NCCA15-1391,TX,1,782744,2015,23-Jun,Gulf,Galveston_Bay,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,0.5,(blank),(blank),OK
44313,Estuarine,169672,NCCA15-2552,TX,1,782724,2015,23-Jun,Gulf,Galveston_Bay,Y,(blank),10,0.02,2,OTHER: EKMAN,0.04,0.5,0.2,IM,(blank),OK
44313,Estuarine,169672,NCCA15-2552,TX,1,782724,2015,23-Jun,Gulf,Galveston_Bay,Y,(blank),10,0.02,2,OTHER: EKMAN,0.04,0.5,0.2,IN,(blank),OK
44313,Estuarine,169672,NCCA15-2552,TX,1,782724,2015,23-Jun,Gulf,Galveston_Bay,Y,(blank),10,0.02,2,OTHER: EKMAN,0.04,0.5,0.2,(blank),(blank),OK
44313,Estuarine,169710,NCCA15-2555,TX,1,782764,2015,24-Jun,Gulf,Galveston_Bay,Y,(blank),13,0.052,1,STANDARD PONAR,0.052,0.5,1.1,(blank),(blank),OK
44313,Estuarine,169720,NCCA15-1392,TX,1,782604,2015,24-Jun,Gulf,Galveston_Bay,Y,(blank),11,0.052,1,STANDARD PONAR,0.052,0.5,1.4,IM,(blank),OK
44313,Estuarine,169720,NCCA15-1392,TX,1,782604,2015,24-Jun,Gulf,Galveston_Bay,Y,(blank),11,0.052,1,STANDARD PONAR,0.052,0.5,1.4,(blank),(blank),OK
44313,Estuarine,169780,NCCA15-1304,FL,1,784504,2015,24-Jun,Gulf,Apalachee_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,30.4,IM,(blank),OK
44313,Estuarine,169780,NCCA15-1304,FL,1,784504,2015,24-Jun,Gulf,Apalachee_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,30.4,(blank),(blank),OK
44313,Estuarine,169781,NCCA15-2377,FL,1,784524,2015,24-Jun,Gulf,Oyster_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,18.8,IM,(blank),OK
44313,Estuarine,169781,NCCA15-2377,FL,1,784524,2015,24-Jun,Gulf,Oyster_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,18.8,(blank),(blank),OK
44313,Estuarine,169782,NCCA15-1144,NC,1,787944,2015,24-Jun,Southeast,Albermarle_Sound,Y,Y,7,0.052,1,STANDARD PONAR,0.052,0.5,5.8,(blank),(blank),OK
44313,Estuarine,169783,NCCA15-1336,LA,1,782264,2015,24-Jun,Gulf,Lake_De_Cade,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,0.3,"IN, DD",(blank),OK
