UID,SITE_ID,STATE,VISIT_NO,DATE_COL,SCREENSIZE,TAXON_ORIGINAL,TAXON_CORRECTED,TOTAL,ADULT,CONDITION,DISTINCT,FLAGGED,IMMATURE,INDETERMINATE,LAB_TIN,LARVAE,NUM_AGGREGATED,PUPAE,QA_CODE,QA_COMMENTS,SAMPLE_ID,WORMS_STATUS,WORMS_APHIAID,ITIS_STATUS,ITIS_TSN,LPIL,PHYLUM,CLASS,ORDER,FAMILY,GENUS,GRAB_TYPE,Grab_Area(m^2),Number of grabs,Final_Grab_Area(m^2),Grab_Depth(cm),Sieve_Size(mm^2),Grab_QA,Grab_Comment
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Nematoda,Nematoda,2,,N,Y,,N,N,67,,0,,,,562064,accepted,799,,59490,P,Nematoda,,,,,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Lopescladius sp.,Lopescladius,1,,N,Y,,N,N,871,,0,,,,562064,,,,128811,G,Arthropoda,Insecta,Diptera,Chironomidae,Lopescladius,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Aulodrilus limnobius,Aulodrilus limnobius,5,,N,Y,,N,N,12,,0,,,,562064,,,,68682,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Chironomus sp.,Chironomus,9,,N,Y,,N,N,930,,0,,,,562064,accepted,146802,,129254,G,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Tubificidae with cap setae,,6,,N,N,,N,N,1347,,0,,,,562064,,,,,,,,,,,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Aulodrilus pigueti,Aulodrilus pigueti,3,,N,Y,,N,N,13,,0,,,,562064,,,,68680,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Sphaeriidae,Sphaeriidae,17,,N,N,,Y,N,101,,0,,,,562064,accepted,489101,,112737,F,Mollusca,Bivalvia,Veneroida,Sphaeriidae,,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Aulodrilus americanus,Aulodrilus americanus,2,,N,Y,,N,N,11,,0,,,,562064,,,,68683,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Limnesia sp.,Limnesia,1,,N,Y,,N,N,3132,,0,,,,562064,,,,83051,G,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,Limnesia,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Tanytarsus sp.,Tanytarsus,1,,N,Y,,N,N,1029,,0,,,,562064,accepted,156922,,129978,G,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Limnodrilus udekemianus,Limnodrilus udekemianus,1,,N,Y,,N,N,23,,0,,,,562064,accepted,157593,,68644,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Limnodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Pisidium sp.,Pisidium,10,,N,Y,,Y,N,103,,0,,,,562064,accepted,181554,,81400,G,Mollusca,Bivalvia,Veneroida,Pisidiidae,Pisidium,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Limnodrilus cervix,Limnodrilus cervix,1,,N,Y,,N,N,19,,0,,,,562064,accepted,157591,,68652,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Limnodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Limnodrilus hoffmeisteri,Limnodrilus hoffmeisteri,8,,N,Y,,N,N,21,,0,,,,562064,accepted,137556,,68639,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Limnodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Tubificidae w/o cap setae,Tubificidae,37,,N,N,,N,N,1348,,0,,,,562064,accepted,2040,,68585,F,Annelida,Clitellata,Haplotaxida,Tubificidae,,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Ilyodrilus templetoni,Ilyodrilus templetoni,1,,N,Y,,N,N,17,,0,,,,562064,,,,68662,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Ilyodrilus,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Procladius sp.,Procladius,20,,N,Y,,N,N,799,,0,,,,562064,accepted,156905,,128277,G,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1018,NCCAGL10-1095,MI,2,8/3/2010,0.5,Dreissena bugensis,Dreissena bugensis,1,,N,Y,,N,N,1179,,0,,,,562064,accepted,505319,,567514,S,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,6,0.5,"Q18, Q10",Grab depth < 7 cm
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Polypedilum halterale gr.,Polypedilum halterale,3,,N,Y,,N,N,3320,,0,,,,563374,,,,129684,S,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Ostracoda,Ostracoda,38,,N,Y,,N,N,121,,0,,,,563374,accepted,1078,,84195,C,Arthropoda,Ostracoda,,,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Prostoma sp.,Prostoma,1,,N,Y,,N,N,2659,,0,,,,563374,accepted,162630,,57577,G,Nemertea,Enopla,Hoplonemertea,Tetrastemmatidae,Prostoma,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Micropsectra sp.,Micropsectra,220,,N,Y,,N,N,1054,,0,,,,563374,,,,129890,G,Arthropoda,Insecta,Diptera,Chironomidae,Micropsectra,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Chironomus sp.,Chironomus,363,,N,Y,,N,N,930,,0,,,,563374,accepted,146802,,129254,G,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Potamothrix vejdovskyi,Potamothrix vejdovskyi,5,,N,Y,,N,N,2451,,0,,,,563374,accepted,137565,,68790,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Potamothrix,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Quistadrilus multisetosus,Quistradrilus multisetosus,1,,N,Y,,N,N,1161,,0,,,,563374,,,,68794,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Quistadrilus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Dreissena bugensis,Dreissena bugensis,2,,N,Y,,N,N,1179,,0,,,,563374,accepted,505319,,567514,S,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Tanytarsus sp.,Tanytarsus,2,,N,Y,,N,N,1029,,0,,,,563374,accepted,156922,,129978,G,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Procladius sp.,Procladius,51,,N,Y,,N,N,799,,0,,,,563374,accepted,156905,,128277,G,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Aulodrilus pluriseta,Aulodrilus pluriseta,1,,N,Y,,N,N,14,,0,,,,563374,,,,68684,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Arcteonais lomondi,Arcteonais lomondi,7,,N,Y,,N,N,30,,0,,,,563374,,,,68976,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Arcteonais,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Spirosperma ferox,Spirosperma ferox,20,,N,Y,,N,N,26,,0,,,,563374,,,,68610,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Spirosperma,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Slavina appendiculata,Slavina appendiculata,5,,N,Y,,N,N,62,,0,,,,563374,accepted,157597,,68856,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Slavina,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Sergentia sp.,Sergentia,8,,N,Y,,N,N,1422,,0,,,,563374,,,,129739,G,Arthropoda,Insecta,Diptera,Chironomidae,Sergentia,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Tubificidae w/o cap setae,Tubificidae,8,,N,Y,,N,N,1348,,0,,,,563374,accepted,2040,,68585,F,Annelida,Clitellata,Haplotaxida,Tubificidae,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Ophidonais serpentina,Ophidonais serpentina,6,,N,Y,,N,N,52,,0,,,,563374,accepted,238751,,68996,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Ophidonais,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Heterotrissocladius marcidus gr.,Heterotrissocladius marcidus,8,,N,Y,,N,N,865,,0,,,,563374,,,,128744,S,Arthropoda,Insecta,Diptera,Chironomidae,Heterotrissocladius,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Dreissena sp.,Dreissena,5,,N,N,,N,N,2678,,0,,,,563374,accepted,181565,,81338,G,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Nematoda,Nematoda,15,,N,Y,,N,N,67,,0,,,,563374,accepted,799,,59490,P,Nematoda,,,,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Tubificidae with cap setae,,5,,N,Y,,N,N,1347,,0,,,,563374,,,,,,,,,,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1019,NCCAGL10-1093,MI,2,7/15/2010,0.5,Nais sp.,Nais,17,,N,Y,,N,N,51,,0,,,,563374,accepted,155345,,68946,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Nais,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Tubificidae with cap setae,,4,,N,Y,,N,N,1347,,0,,,,561994,,,,,,,,,,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Tubificidae w/o cap setae,Tubificidae,16,,N,Y,,N,N,1348,,0,,,,561994,accepted,2040,,68585,F,Annelida,Clitellata,Haplotaxida,Tubificidae,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Stictochironomus sp.,Stictochironomus,1,,N,Y,,N,N,996,,0,,,,561994,accepted,181587,,129785,G,Arthropoda,Insecta,Diptera,Chironomidae,Stictochironomus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Micropsectra sp.,Micropsectra,1,,N,Y,,N,N,1054,,0,,,,561994,,,,129890,G,Arthropoda,Insecta,Diptera,Chironomidae,Micropsectra,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Dicrotendipes fumidus,Dicrotendipes fumidus,1,,N,Y,,N,N,940,,0,,,,561994,,,,129436,S,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Piguetiella sp.,Piguetiella,1,,N,Y,,N,N,1346,,0,,,,561994,,,,68992,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Piguetiella,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Enchytraeidae,Enchytraeidae,2,,N,Y,,N,N,9,,0,,,,561994,accepted,2038,,68510,F,Annelida,Clitellata,Haplotaxida,Enchytraeidae,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Stylodrilus heringianus,Stylodrilus heringianus,1,,N,Y,,N,N,8,,0,,,,561994,,,,68452,S,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Nematoda,Nematoda,7,,N,Y,,N,N,67,,0,,,,561994,accepted,799,,59490,P,Nematoda,,,,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Paracladopelma sp.,Paracladopelma,2,,N,Y,,N,N,966,,0,,,,561994,,,,129597,G,Arthropoda,Insecta,Diptera,Chironomidae,Paracladopelma,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Psectrocladius sp.,Psectrocladius,1,,N,Y,,N,N,1036,,0,,,,561994,accepted,156908,,129018,G,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Paratanytarsus sp.,Paratanytarsus,1,,N,Y,,N,N,1015,,0,,,,561994,,,,129935,G,Arthropoda,Insecta,Diptera,Chironomidae,Paratanytarsus,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Lumbriculidae,Lumbriculidae,4,,N,N,,N,N,6,,0,,,,561994,accepted,177535,,68440,F,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1020,NCCAGL10-1092,MI,2,8/3/2010,0.5,Hygrobates sp.,Hygrobates,1,,N,Y,,N,N,3040,,0,,,,561994,,,,83297,G,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,Hygrobates,STANDARD PONAR,0.052,1,0.052,8.5,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Dicrotendipes fumidus,Dicrotendipes fumidus,1,,N,Y,,N,N,940,,0,,,,562044,,,,129436,S,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Slavina appendiculata,Slavina appendiculata,3,,N,Y,,N,N,62,,0,,,,562044,accepted,157597,,68856,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Slavina,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Aulodrilus pigueti,Aulodrilus pigueti,1,,N,Y,,N,N,13,,0,,,,562044,,,,68680,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Sergentia sp.,Sergentia,1,,N,Y,,N,N,1422,,0,,,,562044,,,,129739,G,Arthropoda,Insecta,Diptera,Chironomidae,Sergentia,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Dreissena bugensis,Dreissena bugensis,54,,N,Y,,N,N,1179,,0,,,,562044,accepted,505319,,567514,S,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Ablabesmyia sp.,Ablabesmyia,1,,N,Y,,Y,N,772,,0,,,,562044,,,,128079,G,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Endochironomus sp.,Endochironomus,1,,N,Y,,N,N,948,,0,,,,562044,,,,129470,G,Arthropoda,Insecta,Diptera,Chironomidae,Endochironomus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Limnesia sp.,Limnesia,2,,N,Y,,N,N,3132,,0,,,,562044,,,,83051,G,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,Limnesia,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Aulodrilus limnobius,Aulodrilus limnobius,1,,N,Y,,N,N,12,,0,,,,562044,,,,68682,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Aulodrilus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Phaenopsectra sp.,Phaenopsectra,1,,N,Y,,N,N,973,,0,,,,562044,,,,129637,G,Arthropoda,Insecta,Diptera,Chironomidae,Phaenopsectra,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Caenis sp.,Caenis,1,,N,Y,,Y,N,153,,0,,,,562044,accepted,593169,,101478,G,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Nais sp.,Nais,1,,N,N,,N,N,51,,0,,,,562044,accepted,155345,,68946,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Nais,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Limnodrilus hoffmeisteri,Limnodrilus hoffmeisteri,5,,N,Y,,N,N,21,,0,,,,562044,accepted,137556,,68639,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Limnodrilus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Ilyodrilus frantzi,Ilyodrilus frantzi,1,,N,Y,,N,N,4453,,0,,,,562044,,,,68668,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Ilyodrilus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Dicrotendipes sp.,Dicrotendipes,6,,N,N,,N,N,944,,0,,,,562044,,,,129428,G,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Nais bretscheri,Nais bretscheri,2,,N,Y,,N,N,45,,0,,,,562044,,,,68961,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Nais,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Tanytarsus sp.,Tanytarsus,2,,N,Y,,N,N,1029,,0,,,,562044,accepted,156922,,129978,G,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Procladius sp.,Procladius,59,,N,Y,,N,N,799,,0,,,,562044,accepted,156905,,128277,G,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Potamothrix vejdovskyi,Potamothrix vejdovskyi,11,,N,Y,,N,N,2451,,0,,,,562044,accepted,137565,,68790,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Potamothrix,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Dreissena polymorpha,Dreissena polymorpha,49,,N,Y,,N,N,1173,,0,,,,562044,accepted,181566,,81339,S,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Polypedilum halterale gr.,Polypedilum halterale,9,,N,Y,,N,N,3320,,0,,,,562044,,,,129684,S,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Gammaridae,Gammaridae,13,,N,N,,N,N,1412,,0,,,,562044,accepted,101383,,93745,F,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Tubificidae w/o cap setae,Tubificidae,56,,N,N,,N,N,1348,,0,,,,562044,accepted,2040,,68585,F,Annelida,Clitellata,Haplotaxida,Tubificidae,,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Gammarus sp.,Gammarus,10,,N,Y,,N,N,118,,0,,,,562044,accepted,101537,,93773,G,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Chironomus sp.,Chironomus,5,,N,Y,,N,N,930,,0,,,,562044,accepted,146802,,129254,G,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Lebertia sp.,Lebertia,4,,N,Y,,N,N,2992,,0,,,,562044,,,,83034,G,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,Lebertia,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Tubificidae with cap setae,,21,,N,Y,,N,N,1347,,0,,,,562044,,,,,,,,,,,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Nematoda,Nematoda,2,,N,Y,,N,N,67,,0,,,,562044,accepted,799,,59490,P,Nematoda,,,,,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Dreissena sp.,Dreissena,215,,N,N,,N,N,2678,,0,,,,562044,accepted,181565,,81338,G,Mollusca,Bivalvia,Veneroida,Dreissenidae,Dreissena,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1021,NCCAGL10-1091,MI,2,8/3/2010,0.5,Hydra sp.,Hydra,2,,N,Y,,N,N,1,,0,,,,562044,accepted,267491,,50845,G,Cnidaria,Hydrozoa,Anthothecata,Hydridae,Hydra,STANDARD PONAR,0.052,1,0.052,7,0.5,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Crangon nigricauda,Crangon nigricauda,6,,N,Y,,N,N,6505,,0,,,,580194,accepted,515551,,97108,S,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Platynereis bicanaliculata,Platynereis bicanaliculata,7,,N,Y,,N,N,7621,,0,,,,580194,accepted,334557,,65948,S,Annelida,Polychaeta,Aciculata,Nereididae,Platynereis,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Diastylis sp.,Diastylis,2,,N,Y,,N,N,5757,,0,,,,580194,accepted,110398,,90836,G,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Kurtiella tumida,,11,,N,Y,,N,N,6526,,0,,,,580194,,,,,,,,,,,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Dipolydora socialis,Dipolydora socialis,2,,N,Y,,N,N,6389,,0,,,,580194,accepted,131124,,,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Dipolydora,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Ostracoda,Ostracoda,43,,N,Y,,N,N,121,,0,,,,580194,accepted,1078,,84195,C,Arthropoda,Ostracoda,,,,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Phyllodoce sp.,Phyllodoce,1,,N,Y,,N,N,6299,,0,,,,580194,accepted,129455,,65359,G,Annelida,Polychaeta,Aciculata,Phyllodocidae,Phyllodoce,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
1164,NCCA10-1224,WA,2,9/13/2010,1,Grapsidae,Grapsidae,1,,Y,Y,,N,Y,3934,,0,,,,580194,accepted,106772,,99033,F,Arthropoda,Malacostraca,Decapoda,Grapsidae,,VAN VEEN,0.04,1,0.04,7.5,1,Q18,
