Dataset:              Infaunal Abundance - Raw Data By Grab and Taxon
File Name:            CP_BEN_A.txt
Date Created:         01OCT1999
# Variables:          6
# Header Records:     16
# Data Records:       9609
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              DATE         Sample collection date (YYMMDD)
              GRABREP      Grab replicate number
              COD_EMAP     Carolinian Province Office Taxa Code
              ABUNDANC     Abundance of taxon
              SPEC_IGN     Ignore taxa flag

STA_NAME;DATE;GRABREP;COD_EMAP;ABUNDANC;SPEC_IGN
CP94007;940816;2;XXXXANTH;31;.
CP94007;940816;2;XXXXMALD;4;1
CP94007;940816;2;XXXXNEMA;1;2
CP94007;940816;2;XXXXONUP;19;.
CP94007;940816;2;XXXXTUBI;12;.
CP94008;940803;3;ACTECANA;10;.
CP94008;940803;3;AMPEABDI;3;.
CP94008;940803;3;AMYGPAPY;7;2
CP94008;940803;3;AXIOMUCO;2;.
CP94008;940803;3;BOWEIMBR;1;.
CP94008;940803;3;BRANAMER;3;.
CP94008;940803;3;BRANAREN;1;.
CP94008;940803;3;BUGUXSPP;1;.
CP94008;940803;3;BUSYSPIR;1;.
CP94008;940803;3;CAPICAPI;13;.
CP94008;940803;3;DEMOMICR;1;.
CP94008;940803;3;DIOPCUPR;25;.
CP94008;940803;3;EMPLXSP1;2;.
CP94008;940803;3;ERICATTE;3;.
CP94008;940803;3;EXOGDISP;1;.
CP94008;940803;3;GITATORT;1;.
CP94008;940803;3;GLYCSOLI;5;.
CP94008;940803;3;GRANBONN;4;.
CP94008;940803;3;GRUBCLAV;3;.
CP94008;940803;3;HETEFILI;8;.
CP94008;940803;3;KINBSIMO;17;.
CP94008;940803;3;LINEXSP7;4;.
CP94008;940803;3;LONGCREN;2;.
CP94008;940803;3;MEDIAMBI;41;.
CP94008;940803;3;MEDIXSPP;30;1
CP94008;940803;3;MOLGOCCI;5;2
CP94008;940803;3;MULILATE;3;.
CP94008;940803;3;NASSVIBE;9;.
CP94008;940803;3;NEANSUCC;7;.
CP94008;940803;3;OXYUSMIT;3;.
CP94008;940803;3;PAGUMACL;1;.
CP94008;940803;3;PARAPINN;2;.
CP94008;940803;3;PECTGOUL;61;.
CP94008;940803;3;PHASSTRO;14;.
CP94008;940803;3;PHORARCH;17;.
CP94008;940803;3;PISTPALM;1;.
CP94008;940803;3;PODALEVI;2;.
CP94008;940803;3;PODAOBSC;3;.
CP94008;940803;3;POLYCORN;3;.
CP94008;940803;3;PORIXSP2;3;.
CP94008;940803;3;PRUNAPIC;1;.
CP94008;940803;3;STREBENE;30;.
CP94008;940803;3;TUBUXSP3;8;.
CP94008;940803;3;XXXXEUNI;1;.
CP94008;940803;3;XXXXMALD;6;1
CP94008;940803;3;XXXXNEMA;1;2
CP94008;940803;3;XXXXONUP;2;.
CP94008;940803;3;XXXXTUBI;1;.
CP94008;940803;4;ACTECANA;4;.
CP94008;940803;4;AMYGPAPY;1;2
CP94008;940803;4;AXIOMUCO;1;.
CP94008;940803;4;BRANAMER;2;.
CP94008;940803;4;BRANAREN;2;.
CP94008;940803;4;CAPICAPI;3;.
CP94008;940803;4;CHIOCANC;1;.
CP94008;940803;4;DIOPCUPR;1;.
CP94008;940803;4;EMPLXSP1;3;.
CP94008;940803;4;GITATORT;1;.
CP94008;940803;4;GLYCSOLI;4;.
CP94008;940803;4;GRANBONN;5;.
CP94008;940803;4;GRUBCLAV;3;.
CP94008;940803;4;HETEFILI;2;.
CP94008;940803;4;KINBSIMO;13;.
CP94008;940803;4;LONGCREN;1;.
CP94008;940803;4;MEDIAMBI;5;.
CP94008;940803;4;MEDIXSPP;9;1
CP94008;940803;4;MOLGOCCI;3;2
CP94008;940803;4;MULILATE;2;.
CP94008;940803;4;OXYUSMIT;9;.
CP94008;940803;4;PARAPINN;1;.
CP94008;940803;4;PECTGOUL;7;.
CP94008;940803;4;PHASSTRO;11;.
CP94008;940803;4;PHORARCH;2;.
CP94008;940803;4;PODAOBSC;1;.
CP94008;940803;4;POLYCORN;1;.
CP94008;940803;4;PORIXSP1;2;1
CP94008;940803;4;PYRGPLIC;1;.
CP94008;940803;4;STREBENE;6;.
CP94008;940803;4;XXXXMALD;2;1
CP94008;940803;4;XXXXNEMA;1;2
CP94008;940803;4;XXXXNERE;2;.
CP94008;940803;4;XXXXTUBI;2;.
CP94009;940801;2;AMPEVADO;3;.
CP94009;940801;2;AMPHTHRO;1;.
CP94009;940801;2;CARIXSP1;1;.
CP94009;940801;2;DIOPCUPR;2;.
CP94009;940801;2;EMPLXSP1;2;.
CP94009;940801;2;KINBSIMO;13;.
CP94009;940801;2;LEITFRAG;2;.
CP94009;940801;2;MEDIAMBI;15;.
CP94009;940801;2;MEDIXSPP;7;1
CP94009;940801;2;MELIMACU;1;.
CP94009;940801;2;MULILATE;7;.
CP94009;940801;2;NASSVIBE;1;.
CP94009;940801;2;NEANSUCC;20;.
CP94009;940801;2;OPHIFILO;1;.
CP94009;940801;2;PARAPINN;5;.
CP94009;940801;2;PECTGOUL;9;.
CP94009;940801;2;PHASSTRO;1;.
CP94009;940801;2;PHORARCH;10;.
CP94009;940801;2;PODALEVI;15;.
CP94009;940801;2;PODAOBSC;1;.
CP94009;940801;2;PORIXSP3;1;.
CP94009;940801;2;SCOLRUBR;1;.
CP94009;940801;2;SPHALABY;3;.
CP94009;940801;2;SPIOOCUL;1;.
CP94009;940801;2;STREBENE;56;.
CP94009;940801;2;XXXXNEMA;1;2
CP94009;940801;2;XXXXTUBI;10;.
CP94009;940801;3;ACTECANA;1;.
CP94009;940801;3;BRANAMER;1;.
CP94009;940801;3;CARIXSP1;1;.
CP94009;940801;3;DIOPCUPR;2;.
CP94009;940801;3;EUPLCAUD;2;.
CP94009;940801;3;GLYCSOLI;6;.
CP94009;940801;3;GRANBONN;3;.
CP94009;940801;3;KINBSIMO;39;.
CP94009;940801;3;LEITFRAG;4;.
CP94009;940801;3;LYSIXXSP;1;.
CP94009;940801;3;MELIMACU;1;.
CP94009;940801;3;MOLGOCCI;2;2
CP94009;940801;3;MONTDORS;1;.
CP94009;940801;3;MULILATE;79;.
CP94009;940801;3;NEANSUCC;54;.
CP94009;940801;3;OPHIFILO;1;.
CP94009;940801;3;PARAPINN;4;.
CP94009;940801;3;PECTGOUL;23;.
CP94009;940801;3;PHASSTRO;3;.
CP94009;940801;3;PHORARCH;10;.
CP94009;940801;3;PODALEVI;1;.
CP94009;940801;3;PORIXSP3;1;.
CP94009;940801;3;SCOLRUBR;3;.
CP94009;940801;3;XXXXHESI;1;.
CP94009;940801;3;XXXXNEMA;1;2
CP94009;940801;3;XXXXSPIO;2;1
CP94010;940817;1;GLYCSOLI;3;.
CP94010;940817;1;LEITXSPP;1;.
CP94010;940817;1;MEDIXSPP;1;.
CP94010;940817;1;MULILATE;140;.
CP94010;940817;1;NEANSUCC;6;.
CP94010;940817;1;OGYRALPH;1;.
CP94010;940817;1;PARAPINN;8;.
CP94010;940817;1;PHASSTRO;1;.
CP94010;940817;1;PODALEVI;3;.
CP94010;940817;1;PORIXSP3;1;.
CP94010;940817;1;STREBENE;1;.
CP94010;940817;1;XXXXTUBI;3;1
CP94010;940817;2;DIOPCUPR;1;.
CP94010;940817;2;EUPLCAUD;1;.
CP94010;940817;2;LEITFRAG;1;.
CP94010;940817;2;LIMNBARN;5;.
CP94010;940817;2;MEDIAMBI;6;.
CP94010;940817;2;MEDIXSPP;2;1
CP94010;940817;2;MULILATE;256;.
CP94010;940817;2;NEANSUCC;12;.
CP94010;940817;2;PARAPINN;27;.
CP94010;940817;2;PECTGOUL;1;.
CP94010;940817;2;PHASSTRO;2;.
CP94010;940817;2;PHORARCH;1;.
CP94010;940817;2;PHORXSPP;2;1
CP94010;940817;2;PODALEVI;7;.
CP94010;940817;2;PRIOPERK;1;.
CP94010;940817;2;SCOLRUBR;2;.
CP94010;940817;2;SPIOOCUL;3;.
CP94010;940817;2;STREBENE;10;.
CP94010;940817;2;XXXXANTH;5;.
CP94010;940817;2;XXXXHESI;1;.
CP94010;940817;2;XXXXNEMA;1;2
CP94010;940817;2;XXXXTUBI;16;1
CP94011;940817;1;ACTECANA;2;.
CP94011;940817;1;AMYGPAPY;3;2
CP94011;940817;1;BRACEXUS;1;2
CP94011;940817;1;CAECPULC;10;.
CP94011;940817;1;CAPICAPI;2;.
CP94011;940817;1;CAPIJONE;1;.
CP94011;940817;1;CARIXSP2;3;.
CP94011;940817;1;CHIOCANC;5;.
CP94011;940817;1;DIOPCUPR;8;.
CP94011;940817;1;GLYCSOLI;9;.
CP94011;940817;1;GRANBONN;1;.
CP94011;940817;1;GRUBCLAV;1;.
CP94011;940817;1;KINBSIMO;1;.
CP94011;940817;1;MEDIAMBI;29;.
CP94011;940817;1;MEDIXSPP;10;1
CP94011;940817;1;MULILATE;3;.
CP94011;940817;1;ODOSXSP2;1;.
CP94011;940817;1;OPHIFILO;2;.
CP94011;940817;1;OXYUSMIT;7;.
CP94011;940817;1;PARATRIQ;2;.
CP94011;940817;1;PHASSTRO;12;.
CP94011;940817;1;PHORARCH;15;.
CP94011;940817;1;SCOLETEX;8;.
CP94011;940817;1;SCOLRUBR;4;.
CP94011;940817;1;STREBENE;3;.
CP94011;940817;1;TECTXXSP;1;1
CP94011;940817;1;TUBUXSP3;1;.
CP94011;940817;1;XXXXNEMA;1;2
CP94011;940817;2;ACTECANA;13;.
CP94011;940817;2;AMYGPAPY;3;2
CP94011;940817;2;BRACEXUS;1;2
CP94011;940817;2;BULLSTRI;1;.
CP94011;940817;2;CAECPULC;4;.
CP94011;940817;2;CAPICAPI;3;.
CP94011;940817;2;CERABENT;1;.
CP94011;940817;2;CHIOCANC;4;.
CP94011;940817;2;COROBACO;1;.
CP94011;940817;2;DIOPCUPR;14;.
CP94011;940817;2;EMPLXSP1;7;.
CP94011;940817;2;EXOGDISP;1;.
CP94011;940817;2;GLYCSOLI;8;.
CP94011;940817;2;GRANBONN;1;.
CP94011;940817;2;HAMISUCC;1;.
CP94011;940817;2;HOLOXSP1;1;.
CP94011;940817;2;MEDIAMBI;58;.
CP94011;940817;2;MEDIXSPP;10;1
CP94011;940817;2;MULILATE;4;.
CP94011;940817;2;NASSVIBE;1;.
CP94011;940817;2;OPHIFILO;2;.
CP94011;940817;2;OXYUSMIT;4;.
CP94011;940817;2;PARATRIQ;8;.
CP94011;940817;2;PECTGOUL;1;.
CP94011;940817;2;PHASSTRO;21;.
CP94011;940817;2;PHORARCH;14;.
CP94011;940817;2;PODAOBSC;1;.
CP94011;940817;2;POLYCSPP;1;.
CP94011;940817;2;PRUNAPIC;1;.
CP94011;940817;2;SCOLETEX;8;.
CP94011;940817;2;SCOLRUBR;4;.
CP94011;940817;2;STREBENE;3;.
CP94011;940817;2;TECTXXSP;1;1
CP94011;940817;2;TUBUXSP1;1;.
CP94011;940817;2;XXXXANTH;1;.
CP94011;940817;2;XXXXEUNI;1;.
CP94011;940817;2;XXXXNEMA;1;2
CP94011;940817;2;XXXXONUP;3;.
CP94012;940818;1;ACTECANA;6;.
CP94012;940818;1;AMERBIGE;2;.
CP94012;940818;1;AMPEVADO;24;.
CP94012;940818;1;AMYGPAPY;17;2
CP94012;940818;1;AXIOSQUA;1;.
CP94012;940818;1;CAECPULC;48;.
CP94012;940818;1;CHIOCANC;1;.
CP94012;940818;1;COROBACO;6;.
CP94012;940818;1;CREPCONV;1;2
CP94012;940818;1;CYCLVARI;10;.
CP94012;940818;1;DIOPCUPR;1;.
CP94012;940818;1;EDOTTRIL;1;.
CP94012;940818;1;EMPLXSP1;5;.
CP94012;940818;1;ERICBRAS;43;.
CP94012;940818;1;ERYCXSP1;2;.
CP94012;940818;1;EULIXSP1;1;.
CP94012;940818;1;GLYCSOLI;2;.
CP94012;940818;1;GRANBONN;1;.
CP94012;940818;1;KINBSIMO;3;.
CP94012;940818;1;LAEVMORT;1;.
CP94012;940818;1;LEPTTENU;1;.
CP94012;940818;1;LEPTXSPP;1;.
CP94012;940818;1;LIMNBARN;1;.
CP94012;940818;1;LIMNRUBI;3;.
CP94012;940818;1;LISTBARN;3;.
CP94012;940818;1;LYSIALBA;1;.
CP94012;940818;1;MEDIAMBI;1;.
CP94012;940818;1;MEDICALI;1;.
CP94012;940818;1;MULILATE;3;.
CP94012;940818;1;NASSVIBE;5;.
CP94012;940818;1;NERECAST;1;.
CP94012;940818;1;ODOSXSP1;1;.
CP94012;940818;1;OXYUSMIT;40;.
CP94012;940818;1;PECTGOUL;5;.
CP94012;940818;1;PHASSTRO;5;.
CP94012;940818;1;PHORARCH;13;.
CP94012;940818;1;PODAOBSC;1;.
CP94012;940818;1;PORIXSP3;1;.
CP94012;940818;1;RICTPUNC;3;.
CP94012;940818;1;SPIOOCUL;1;.
CP94012;940818;1;SYLL1SP1;1;.
CP94012;940818;1;TELLVERS;1;.
CP94012;940818;1;XXXXANTH;1;.
CP94012;940818;1;XXXXCHAE;1;2
CP94012;940818;1;XXXXNEMA;1;2
CP94012;940818;1;XXXXTUBI;1;1
CP94012;940818;2;ACTECANA;3;.
CP94012;940818;2;AMPEABDI;105;.
CP94012;940818;2;AMYGPAPY;17;2
CP94012;940818;2;ASTYLUNA;2;.
CP94012;940818;2;BRACEXUS;1;2
CP94012;940818;2;CAECPULC;25;.
CP94012;940818;2;CAPICAPI;2;.
CP94012;940818;2;CERABENT;2;.
CP94012;940818;2;COROACHE;5;.
CP94012;940818;2;CYCLVARI;10;.
CP94012;940818;2;DIOPCUPR;5;.
CP94012;940818;2;DYNAXXSP;1;.
CP94012;940818;2;EDOTTRIL;3;.
CP94012;940818;2;EMPLXSP1;7;.
CP94012;940818;2;EPITXSP1;1;.
CP94012;940818;2;ERICBRAS;51;.
CP94012;940818;2;GLYCSOLI;1;.
CP94012;940818;2;GRANBONN;8;.
CP94012;940818;2;KINBSIMO;6;.
CP94012;940818;2;LAEVMORT;2;.
CP94012;940818;2;LEPTTENU;1;.
CP94012;940818;2;LISTBARN;1;.
CP94012;940818;2;LYSIALBA;1;.
CP94012;940818;2;MEDIAMBI;2;.
CP94012;940818;2;MEDIXSPP;6;1
CP94012;940818;2;MULILATE;11;.
CP94012;940818;2;NASSVIBE;3;.
CP94012;940818;2;NERECAST;2;.
CP94012;940818;2;ODOSXSP1;4;.
CP94012;940818;2;ODOSXSP2;1;.
CP94012;940818;2;OPHIFILO;4;.
CP94012;940818;2;OXYUSMIT;57;.
CP94012;940818;2;PARALUTE;1;.
CP94012;940818;2;PECTGOUL;21;.
CP94012;940818;2;PHASSTRO;4;.
CP94012;940818;2;PHORARCH;15;.
CP94012;940818;2;PISTPALM;1;.
CP94012;940818;2;PORIXSP3;1;.
CP94012;940818;2;PRIOHETE;5;.
CP94012;940818;2;PRIOXSPP;1;1
CP94012;940818;2;RICTPUNC;3;.
CP94012;940818;2;SCOLRUBR;2;.
CP94012;940818;2;SPIOOCUL;2;.
CP94012;940818;2;TELLVERS;1;.
CP94012;940818;2;TUBUXSP3;1;.
CP94012;940818;2;XXXXANTH;1;.
CP94012;940818;2;XXXXNEMA;1;2
CP94012;940818;2;XXXXTUBI;1;1
CP94013;940818;1;AMPEABDI;2;.
CP94013;940818;1;AMYGPAPY;7;2
CP94013;940818;1;AXIOSQUA;2;.
CP94013;940818;1;BRACEXUS;6;2
CP94013;940818;1;CAECPULC;84;.
CP94013;940818;1;CAPICAPI;2;.
CP94013;940818;1;CAPIJONE;4;.
CP94013;940818;1;CHIOCANC;1;.
CP94013;940818;1;CHONXSP1;2;.
CP94013;940818;1;CYCLVARI;1;.
CP94013;940818;1;DIOPCUPR;5;.
CP94013;940818;1;EMPLXSP1;7;.
CP94013;940818;1;ERICBRAS;30;.
CP94013;940818;1;GLYCAMER;1;.
CP94013;940818;1;GLYCSOLI;2;.
CP94013;940818;1;KINBSIMO;1;.
CP94013;940818;1;LAEVMORT;1;.
CP94013;940818;1;LISTBARN;4;.
CP94013;940818;1;LONGCREN;12;.
CP94013;940818;1;LYSIALBA;1;.
CP94013;940818;1;MEDIAMBI;10;.
CP94013;940818;1;MEDIXSPP;3;1
CP94013;940818;1;MULILATE;2;.
CP94013;940818;1;NASSVIBE;2;.
CP94013;940818;1;NOTOHEMI;1;.
CP94013;940818;1;NUCUPROX;1;.
CP94013;940818;1;OPHIFILO;3;.
CP94013;940818;1;OXYUSMIT;11;.
CP94013;940818;1;PARAPINN;1;.
CP94013;940818;1;PECTGOUL;62;.
CP94013;940818;1;PHASSTRO;14;.
CP94013;940818;1;PHORARCH;13;.
CP94013;940818;1;PISTPALM;2;.
CP94013;940818;1;PODAOBSC;1;.
CP94013;940818;1;PORIXSP3;1;.
CP94013;940818;1;PRIOHETE;2;.
CP94013;940818;1;RICTPUNC;1;.
CP94013;940818;1;SCOLETEX;11;.
CP94013;940818;1;SCOLRUBR;4;.
CP94013;940818;1;SPIOOCUL;5;.
CP94013;940818;1;SYLL1SP1;1;.
CP94013;940818;1;TELLVERS;3;.
CP94013;940818;1;TUBUXSP3;8;.
CP94013;940818;1;XXXXHESI;1;.
CP94013;940818;1;XXXXNEMA;1;2
CP94013;940818;1;XXXXTERE;1;1
CP94013;940818;1;XXXXTUBI;2;1
CP94013;940818;2;ACTECANA;2;.
CP94013;940818;2;AMPEVADO;1;.
CP94013;940818;2;AMYGPAPY;10;2
CP94013;940818;2;ASTYLUNA;2;.
CP94013;940818;2;AXIOSQUA;6;.
CP94013;940818;2;BRACEXUS;13;2
CP94013;940818;2;BRANAREN;7;.
CP94013;940818;2;BULLSTRI;4;.
CP94013;940818;2;CAECPULC;112;.
CP94013;940818;2;CALLBREV;2;.
CP94013;940818;2;CAPICAPI;6;.
CP94013;940818;2;CAPIJONE;2;.
CP94013;940818;2;CHIOCANC;2;.
CP94013;940818;2;CHONXSP1;2;.
CP94013;940818;2;CONOTENU;1;.
CP94013;940818;2;COROBACO;70;.
CP94013;940818;2;CREPXSPP;1;2
CP94013;940818;2;DEMOMICR;4;.
CP94013;940818;2;DEMOXXSP;2;1
CP94013;940818;2;DIOPCUPR;11;.
CP94013;940818;2;DYNAXXSP;1;.
CP94013;940818;2;EMPLXSP1;4;.
CP94013;940818;2;ERICBRAS;7;.
CP94013;940818;2;ERYCXSP1;3;.
CP94013;940818;2;EULIXSP1;2;.
CP94013;940818;2;GITATORT;4;.
CP94013;940818;2;GLYCSOLI;1;.
CP94013;940818;2;GRANBONN;3;.
CP94013;940818;2;GRUBCLAV;5;.
CP94013;940818;2;HAMISUCC;1;.
CP94013;940818;2;LIMNRUBI;8;.
CP94013;940818;2;LISTBARN;1;.
CP94013;940818;2;LONGCREN;5;.
CP94013;940818;2;LYSIALBA;9;.
CP94013;940818;2;MEDIAMBI;9;.
CP94013;940818;2;MEDIXSPP;13;1
CP94013;940818;2;MOLGOCCI;1;2
CP94013;940818;2;MULILATE;1;.
CP94013;940818;2;NASSVIBE;2;.
CP94013;940818;2;NERECAST;1;.
CP94013;940818;2;NUCUPROX;1;.
CP94013;940818;2;ODONENOP;2;.
CP94013;940818;2;ODONXSPP;2;1
CP94013;940818;2;ODOSXSP1;1;.
CP94013;940818;2;OPHIFILO;2;.
CP94013;940818;2;OXYUSMIT;7;.
CP94013;940818;2;PAGUMACL;1;.
CP94013;940818;2;PARALUTE;7;.
CP94013;940818;2;PECTGOUL;54;.
CP94013;940818;2;PHASSTRO;10;.
CP94013;940818;2;PHORARCH;26;.
CP94013;940818;2;PISTPALM;1;.
CP94013;940818;2;PODAOBSC;4;.
CP94013;940818;2;POLYCORN;33;.
CP94013;940818;2;PORIXSP3;1;.
CP94013;940818;2;PRIOPERK;2;.
CP94013;940818;2;RICTPUNC;1;.
CP94013;940818;2;SCOLETEX;10;.
CP94013;940818;2;SCOLRUBR;1;.
CP94013;940818;2;SPIOOCUL;11;.
CP94013;940818;2;STREBENE;1;.
CP94013;940818;2;TELLVERS;2;.
CP94013;940818;2;TUBUXSP3;1;.
CP94013;940818;2;XXXXANTH;1;.
CP94013;940818;2;XXXXCHAE;1;2
CP94013;940818;2;XXXXNEMA;1;2
CP94013;940818;2;XXXXNERE;1;.
CP94013;940818;2;XXXXONUP;2;.
CP94013;940818;2;XXXXSPIR;1;.
CP94013;940818;2;XXXXTERE;1;1
CP94013;940818;2;XXXXTUBI;3;1
CP94014;940818;1;ALPHNORM;1;.
CP94014;940818;1;AMYGPAPY;1;2
CP94014;940818;1;AXIOSQUA;1;.
CP94014;940818;1;BOWEGRAC;1;.
CP94014;940818;1;BRANAREN;12;.
CP94014;940818;1;BULLSTRI;2;.
CP94014;940818;1;CAECPULC;72;.
CP94014;940818;1;CERIMUSC;1;.
CP94014;940818;1;COROBACO;8;.
CP94014;940818;1;CYMACOMP;16;.
CP94014;940818;1;DEMOMICR;1;.
CP94014;940818;1;DORVRUDO;6;.
CP94014;940818;1;DYNAXXSP;8;.
CP94014;940818;1;EXOGDISP;1;.
CP94014;940818;1;FABRTRIL;22;.
CP94014;940818;1;FABRXSP1;1;.
CP94014;940818;1;FABRXSP2;1;.
CP94014;940818;1;FABRXSP3;7;.
CP94014;940818;1;GITATORT;3;.
CP94014;940818;1;GRANBONN;71;.
CP94014;940818;1;LEPTCRAS;3;.
CP94014;940818;1;LYSIALBA;116;.
CP94014;940818;1;MARPSANG;1;.
CP94014;940818;1;MEDIAMBI;1;.
CP94014;940818;1;MELIMACU;1;.
CP94014;940818;1;MOLGOCCI;2;2
CP94014;940818;1;OPHIRUBR;30;.
CP94014;940818;1;PARALUTE;3;.
CP94014;940818;1;PHORARCH;1;.
CP94014;940818;1;PODALEVI;2;.
CP94014;940818;1;PODAOBSC;2;.
CP94014;940818;1;POLYCORN;9;.
CP94014;940818;1;PORIXSP5;6;.
CP94014;940818;1;PRUNAPIC;1;.
CP94014;940818;1;SCRUXXSP;1;.
CP94014;940818;1;STREHART;6;.
CP94014;940818;1;SYLL1SP1;4;.
CP94014;940818;1;SYLL1SP2;2;.
CP94014;940818;1;VITRXXSP;1;.
CP94014;940818;1;XXX4AMPH;1;.
CP94014;940818;1;XXXXNEMA;1;2
CP94014;940818;2;ACTECANA;1;.
CP94014;940818;2;AMPHTHRO;1;.
CP94014;940818;2;AXIOMUCO;1;.
CP94014;940818;2;BRANAMER;6;.
CP94014;940818;2;CAECPULC;1;.
CP94014;940818;2;CARIXSP2;3;.
CP94014;940818;2;COROBACO;1;.
CP94014;940818;2;DIOPCUPR;1;.
CP94014;940818;2;ERYCXSP1;1;.
CP94014;940818;2;FABRTRIL;5;.
CP94014;940818;2;MEDIAMBI;2;.
CP94014;940818;2;MONTDORS;6;.
CP94014;940818;2;PODAOBSC;1;.
CP94014;940818;2;PORIXSP5;2;.
CP94014;940818;2;PRUNAPIC;1;.
CP94014;940818;2;SCOLETEX;1;.
CP94014;940818;2;SPIOOCUL;1;.
CP94014;940818;2;STREBENE;4;.
CP94014;940818;2;STREHART;2;.
CP94014;940818;2;XXXXNEMA;1;2
CP94014;940818;2;XXXXTUBI;3;1
CP94015;.;1; ;.;.
CP94015;.;2; ;.;.
CP94016;940808;1;COELXSPP;1;.
CP94016;940808;1;LIMNHOFF;3;.
CP94016;940808;1;LITTMONR;8;.
CP94016;940808;1;MYTILEUC;3;.
CP94016;940808;1;RANGCUNE;1;.
CP94016;940808;2;LITTMONR;5;.
CP94016;940808;2;XXXXBIVA;1;.
CP94016;940808;2;XXXXTUBI;1;1
CP94017;940809;1;STREBENE;13;.
CP94017;940809;1;XXXXNEMA;1;2
CP94017;940809;2;ETEOHETE;1;.
CP94017;940809;2;GRANBONN;1;.
CP94017;940809;2;STREBENE;2;.
CP94018;940811;1;CAECSTRI;6;.
CP94018;940811;1;CHIRSTEN;5;.
CP94018;940811;1;CRASDUPL;1;.
CP94018;940811;1;EMPLXSP1;2;.
CP94018;940811;1;HEMIROSE;3;.
CP94018;940811;1;MAERXXSP;1;.
CP94018;940811;1;MEMBARBO;1;.
CP94018;940811;1;MICRXXSP;1;.
CP94018;940811;1;PLEUTRID;3;.
CP94018;940811;1;PODAXSP1;62;.
CP94018;940811;1;PSEUPAUC;3;.
CP94018;940811;1;SABEXSP1;1;.
CP94018;940811;1;SPISSOLI;1;.
CP94018;940811;1;XXXXANTH;1;.
CP94018;940811;1;XXXXECHI;3;.
CP94018;940811;1;XXXXMYSI;1;.
CP94018;940811;1;XXXXNEMA;1;2
CP94018;940811;2;CAECSTRI;4;.
CP94018;940811;2;CHIRSTEN;8;.
CP94018;940811;2;DISCUMBE;1;.
CP94018;940811;2;HEMIROSE;2;.
CP94018;940811;2;HETEXXSP;1;.
CP94018;940811;2;MAERXXSP;1;.
CP94018;940811;2;PLEUTRID;11;.
CP94018;940811;2;PODAXSP1;51;.
CP94018;940811;2;PSEUPAUC;2;.
CP94018;940811;2;XXXXECHI;2;.
CP94018;940811;2;XXXXNEMA;1;2
CP94018;940811;2;XXXXONUP;1;.
CP94019;940811;1;ARMAMACU;1;.
CP94019;940811;1;AXIOSQUA;1;.
CP94019;940811;1;BALAVENU;2;2
CP94019;940811;1;BALAXSPP;24;2
CP94019;940811;1;BRANWELL;5;.
CP94019;940811;1;CAULXSP1;3;.
CP94019;940811;1;CAULXSP2;4;.
CP94019;940811;1;CAULXSP3;13;.
CP94019;940811;1;CHEIXSP3;1;.
CP94019;940811;1;CONOTENU;1;.
CP94019;940811;1;CORBSWIF;2;.
CP94019;940811;1;CRASLUNU;1;.
CP94019;940811;1;DIPOSOCI;1;.
CP94019;940811;1;EUMISANG;2;.
CP94019;940811;1;EXOGDISP;1;.
CP94019;940811;1;HEMIELON;2;.
CP94019;940811;1;LEPTSERR;1;.
CP94019;940811;1;LIOBCAST;1;.
CP94019;940811;1;MEMBARBO;1;.
CP94019;940811;1;NEANMICR;14;.
CP94019;940811;1;NUCUPROX;11;.
CP94019;940811;1;OPHIFILO;1;.
CP94019;940811;1;PODAXSPP;2;.
CP94019;940811;1;POLYCORN;1;.
CP94019;940811;1;POLYCSPP;3;.
CP94019;940811;1;PORIXSP6;1;.
CP94019;940811;1;PRIOCRIS;4;.
CP94019;940811;1;PRIOPERK;1;.
CP94019;940811;1;PSEUPAUC;1;.
CP94019;940811;1;SABEXSP1;1;.
CP94019;940811;1;SEILADAM;1;.
CP94019;940811;1;SPIOBOMB;1;.
CP94019;940811;1;STHEBOA_;1;.
CP94019;940811;1;STREPETT;3;.
CP94019;940811;1;TECTXXSP;1;.
CP94019;940811;1;TELLVERS;1;.
CP94019;940811;1;TUBUXSP1;4;.
CP94019;940811;1;UNCIXXSP;1;.
CP94019;940811;1;XXXXANTH;9;.
CP94019;940811;1;XXXXCIRR;2;1
CP94019;940811;1;XXXXENTO;1;1
CP94019;940811;1;XXXXNEMA;1;2
CP94019;940811;1;XXXXTUBI;2;1
CP94019;940811;3;ALPHXXSP;1;.
CP94019;940811;3;AMPEVADO;3;.
CP94019;940811;3;ANADTRAN;1;.
CP94019;940811;3;APSEXXSP;1;.
CP94019;940811;3;ARMAMACU;1;.
CP94019;940811;3;AUTOXSPP;1;.
CP94019;940811;3;AXIOSQUA;1;.
CP94019;940811;3;BALAXSPP;255;2
CP94019;940811;3;BATECATH;7;.
CP94019;940811;3;BOCCHAMA;1;.
CP94019;940811;3;BOGUENIG;1;.
CP94019;940811;3;BRANWELL;9;.
CP94019;940811;3;BUGUNERI;1;.
CP94019;940811;3;CARIXSP1;1;.
CP94019;940811;3;CAULXSP1;2;.
CP94019;940811;3;CAULXSP2;1;.
CP94019;940811;3;CAULXSP3;1;.
CP94019;940811;3;CHEIXSP4;1;.
CP94019;940811;3;CONOTENU;1;.
CP94019;940811;3;CORBSWIF;2;.
CP94019;940811;3;CRASLUNU;2;.
CP94019;940811;3;CREPXSPP;1;2
CP94019;940811;3;CTENXSP2;1;.
